#Name,Accession,Start,Stop,Locus tag,Protein Name
"Un","BLLF01000465.1",44168,44597,"HaLaN_07698","hypothetical protein HaLaN_07698, partial"
"Un","BLLF01000465.1",45214,46745,"HaLaN_07699","hypothetical protein HaLaN_07699, partial"
"Un","BLLF01000465.1",45557,48830,"HaLaN_07700","protein kinase domain-containing protein, partial"
"Un","BLLF01000465.1",56089,56581,"HaLaN_07701","hypothetical protein HaLaN_07701"
"Un","BLLF01000749.1",59430,62137,"HaLaN_10733","dehydrogenase/reductase SDR family member 11, partial"
"Un","BLLF01000749.1",64005,65005,"HaLaN_10734","uncharacterized protein HaLaN_10734"
"Un","BLLF01000749.1",70820,71227,"HaLaN_10735","hypothetical protein HaLaN_10735"
"Un","BLLF01000749.1",71723,72787,"HaLaN_10736","hypothetical protein HaLaN_10736"
"Un","BLLF01000749.1",74668,75939,"HaLaN_10737","AP2/ERF domain-containing protein, partial"
"Un","BLLF01000749.1",76374,76706,"HaLaN_10738","hypothetical protein HaLaN_10738, partial"
"Un","BLLF01000750.1",1,1260,"HaLaN_10739","predicted protein, partial"
"Un","BLLF01000750.1",8140,12703,"HaLaN_10740","hypothetical protein HaLaN_10740, partial"
"Un","BLLF01000750.1",12863,14370,"HaLaN_10741","predicted protein, partial"
"Un","BLLF01000750.1",15165,16706,"HaLaN_10742","uncharacterized protein HaLaN_10742, partial"
"Un","BLLF01000750.1",17275,18771,"HaLaN_10743","uncharacterized protein HaLaN_10743"
"Un","BLLF01000750.1",25054,26197,"HaLaN_10745","hypothetical protein HaLaN_10745, partial"
"Un","BLLF01000750.1",29321,29811,"HaLaN_10746","RING-type domain-containing protein, partial"
"Un","BLLF01000750.1",32907,42158,"HaLaN_10747","uncharacterized protein HaLaN_10747"
"Un","BLLF01000750.1",44182,44427,"HaLaN_10748","hypothetical protein HaLaN_10748"
"Un","BLLF01000750.1",44813,45482,"HaLaN_10749","uncharacterized protein HaLaN_10749"
"Un","BLLF01000750.1",45733,46447,"HaLaN_10750","hypothetical protein HaLaN_10750, partial"
"Un","BLLF01000751.1",806,1250,"HaLaN_10751","uncharacterized protein HaLaN_10751, partial"
"Un","BLLF01000751.1",8275,8580,"HaLaN_10752","hypothetical protein HaLaN_10752"
"Un","BLLF01000751.1",9936,16327,"HaLaN_10753","ubiquinol oxidase"
"Un","BLLF01000751.1",17850,18407,"HaLaN_10754","hypothetical protein HaLaN_10754"
"Un","BLLF01000751.1",21306,22610,"HaLaN_10755","DUF667 domain-containing protein, partial"
"Un","BLLF01000751.1",32184,32848,"HaLaN_10757","hypothetical protein HaLaN_10757"
"Un","BLLF01000751.1",43724,43951,"HaLaN_10758","hypothetical protein HaLaN_10758, partial"
"Un","BLLF01000751.1",46370,49636,"HaLaN_10759","alpha-1,2-mannosidase, partial"
"Un","BLLF01000751.1",51078,51548,"HaLaN_10760","hypothetical protein HaLaN_10760, partial"
"Un","BLLF01000752.1",239,1485,"HaLaN_10761","secondary thiamine-phosphate synthase enzyme, partial"
"Un","BLLF01000752.1",7556,9512,"HaLaN_10762","hypothetical protein HaLaN_10762, partial"
"Un","BLLF01000752.1",10578,11314,"HaLaN_10763","hypothetical protein HaLaN_10763, partial"
"Un","BLLF01000752.1",15694,17935,"HaLaN_10764","hypothetical protein HaLaN_10764"
"Un","BLLF01000752.1",20971,22346,"HaLaN_10765","DUF862 domain-containing protein, partial"
"Un","BLLF01000752.1",24171,26504,"HaLaN_10766","hypothetical protein HaLaN_10766, partial"
"Un","BLLF01000752.1",30351,33686,"HaLaN_10767","PDZ domain-containing protein"
"Un","BLLF01000752.1",43251,44858,"HaLaN_10770","hypothetical protein HaLaN_10770"
"Un","BLLF01000753.1",10605,14309,"HaLaN_10772","3beta_HSD domain-containing protein"
"Un","BLLF01000753.1",15161,16094,"HaLaN_10773","hypothetical protein HaLaN_10773"
"Un","BLLF01000753.1",16828,19587,"HaLaN_10774","hypothetical protein HaLaN_10774"
"Un","BLLF01000753.1",21872,22413,"HaLaN_10775","hypothetical protein HaLaN_10775, partial"
"Un","BLLF01000753.1",23054,27179,"HaLaN_10776","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01000246.1",16144,20406,"HaLaN_04761","uncharacterized protein HaLaN_04761"
"Un","BLLF01000246.1",19947,23940,"HaLaN_04762","uncharacterized protein HaLaN_04762"
"Un","BLLF01000246.1",25502,26545,"HaLaN_04763","uncharacterized protein HaLaN_04763"
"Un","BLLF01000246.1",26965,29630,"HaLaN_04764","uncharacterized protein HaLaN_04764"
"Un","BLLF01000246.1",30917,32989,"HaLaN_04765","uncharacterized protein HaLaN_04765"
"Un","BLLF01000246.1",40198,41118,"HaLaN_04766","hypothetical protein HaLaN_04766"
"Un","BLLF01000246.1",45111,46567,"HaLaN_04767","hypothetical protein HaLaN_04767"
"Un","BLLF01000246.1",56414,67081,"HaLaN_04768","WD_REPEATS_REGION domain-containing protein, partial"
"Un","BLLF01000246.1",68065,70983,"HaLaN_04769","flagellar associated protein, partial"
"Un","BLLF01000247.1",157,4283,"HaLaN_04770","uncharacterized protein HaLaN_04770, partial"
"Un","BLLF01000247.1",5046,5707,"HaLaN_04771","hypothetical protein HaLaN_04771, partial"
"Un","BLLF01000247.1",5944,7755,"HaLaN_04772","hypothetical protein HaLaN_04772"
"Un","BLLF01000247.1",8223,9363,"HaLaN_04773","hypothetical protein HaLaN_04773"
"Un","BLLF01000247.1",10083,11660,"HaLaN_04774","uncharacterized protein HaLaN_04774"
"Un","BLLF01000247.1",16654,21167,"HaLaN_04775","hypothetical protein HaLaN_04775"
"Un","BLLF01000247.1",21187,21861,"HaLaN_04776","hypothetical protein HaLaN_04776"
"Un","BLLF01000247.1",23008,23361,"HaLaN_04777","hypothetical protein HaLaN_04777"
"Un","BLLF01000247.1",25697,26705,"HaLaN_04778","hypothetical protein HaLaN_04778"
"Un","BLLF01000247.1",31617,34370,"HaLaN_04779","UBA_e1_C domain-containing protein, partial"
"Un","BLLF01000247.1",36291,42374,"HaLaN_04780","UBA_e1_C domain-containing protein, partial"
"Un","BLLF01000247.1",42768,50891,"HaLaN_04781","Bms1-type G domain-containing protein, partial"
"Un","BLLF01000247.1",51775,53896,"HaLaN_04782","Bms1-type G domain-containing protein"
"Un","BLLF01000247.1",54282,56015,"HaLaN_04783","Bms1-type G domain-containing protein"
"Un","BLLF01000247.1",56347,57136,"HaLaN_04784","Bms1-type G domain-containing protein"
"Un","BLLF01000247.1",59148,60006,"HaLaN_04785","hypothetical protein HaLaN_04785"
"Un","BLLF01000247.1",60784,66522,"HaLaN_04786","30S ribosomal protein S1, chloroplastic"
"Un","BLLF01000248.1",6311,10006,"HaLaN_04788","guanylyl and adenylyl cyclase family member"
"Un","BLLF01000248.1",11767,16329,"HaLaN_04789","guanylyl and adenylyl cyclase family member"
"Un","BLLF01000248.1",16395,19238,"HaLaN_04790","hypothetical protein HaLaN_04790"
"Un","BLLF01000248.1",16503,19926,"HaLaN_04791","carbohydrate ABC transporter substrate-binding protein, CUT1 family, partial"
"Un","BLLF01000248.1",23249,24907,"HaLaN_04792","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01000248.1",25721,31050,"HaLaN_04793","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01000248.1",31552,33002,"HaLaN_04794","hypothetical protein HaLaN_04794"
"Un","BLLF01000248.1",34566,40863,"HaLaN_04795","DEAD-box ATP-dependent RNA helicase, partial"
"Un","BLLF01000248.1",42490,47458,"HaLaN_04796","adenylosuccinase"
"Un","BLLF01000248.1",48898,52988,"HaLaN_04797","beta_elim_lyase domain-containing protein"
"Un","BLLF01000248.1",53744,54173,"HaLaN_04798","hypothetical protein HaLaN_04798"
"Un","BLLF01000248.1",61955,66919,"HaLaN_04800","guanylate cyclase domain-containing protein"
"Un","BLLF01000466.1",421,943,"HaLaN_07702","uncharacterized protein HaLaN_07702, partial"
"Un","BLLF01000466.1",2146,3158,"HaLaN_07703","hypothetical protein HaLaN_07703"
"Un","BLLF01000466.1",3753,9364,"HaLaN_07704","aspartokinase, partial"
"Un","BLLF01000466.1",11031,15480,"HaLaN_07705","aspartokinase, partial"
"Un","BLLF01000466.1",16089,16987,"HaLaN_07706","hypothetical protein HaLaN_07706"
"Un","BLLF01000466.1",18539,20475,"HaLaN_07707","hypothetical protein HaLaN_07707"
"Un","BLLF01000466.1",26383,29135,"HaLaN_07708","uncharacterized protein HaLaN_07708, partial"
"Un","BLLF01000466.1",31454,34075,"HaLaN_07709","ACT domain-containing protein, partial"
"Un","BLLF01000466.1",37805,40297,"HaLaN_07710","hypothetical protein HaLaN_07710, partial"
"Un","BLLF01000466.1",40426,41384,"HaLaN_07711","hypothetical protein HaLaN_07711, partial"
"Un","BLLF01000466.1",48524,50718,"HaLaN_07712","SET domain-containing protein, partial"
"Un","BLLF01000466.1",57180,59406,"HaLaN_07713","uncharacterized protein HaLaN_07713, partial"
"Un","BLLF01000467.1",981,2507,"HaLaN_07714","uncharacterized protein HaLaN_07714, partial"
"Un","BLLF01000467.1",4469,8309,"HaLaN_07715","uncharacterized protein HaLaN_07715"
"Un","BLLF01000467.1",14431,17027,"HaLaN_07716","predicted protein, partial"
"Un","BLLF01000467.1",26478,27949,"HaLaN_07717","uncharacterized protein HaLaN_07717"
"Un","BLLF01000467.1",31784,33425,"HaLaN_07718","leucine rich repeat-containing protein, partial"
"Un","BLLF01000467.1",40688,44155,"HaLaN_07719","hypothetical protein HaLaN_07719"
"Un","BLLF01000467.1",47287,49434,"HaLaN_07720","hypothetical protein HaLaN_07720"
"Un","BLLF01000468.1",3384,12684,"HaLaN_07721","hypothetical protein HaLaN_07721"
"Un","BLLF01000468.1",13745,16319,"HaLaN_07722","hypothetical protein HaLaN_07722"
"Un","BLLF01000468.1",16934,22730,"HaLaN_07723","hypothetical protein HaLaN_07723"
"Un","BLLF01000468.1",23301,26839,"HaLaN_07724","hypothetical protein HaLaN_07724, partial"
"Un","BLLF01000468.1",29882,30475,"HaLaN_07725","hypothetical protein HaLaN_07725"
"Un","BLLF01000468.1",31302,31775,"HaLaN_07726","hypothetical protein HaLaN_07726"
"Un","BLLF01000468.1",31832,32924,"HaLaN_07727","hypothetical protein HaLaN_07727"
"Un","BLLF01000468.1",38497,43133,"HaLaN_07728","uncharacterized protein HaLaN_07728"
"Un","BLLF01000468.1",40423,42250,"HaLaN_07729","uncharacterized protein HaLaN_07729"
"Un","BLLF01000468.1",46252,48187,"HaLaN_07730","uncharacterized protein HaLaN_07730, partial"
"Un","BLLF01000468.1",54838,56008,"HaLaN_07732","ARM repeat-containing protein, partial"
"Un","BLLF01000469.1",1597,2587,"HaLaN_07733","phosphatase 2C"
"Un","BLLF01000469.1",7943,8614,"HaLaN_07734","hypothetical protein HaLaN_07734"
"Un","BLLF01000469.1",14067,19124,"HaLaN_07735","UDP-glycosyltransferase/glycogen phosphorylase, partial"
"Un","BLLF01000469.1",19521,22472,"HaLaN_07736","hypothetical protein HaLaN_07736"
"Un","BLLF01000469.1",28075,38888,"HaLaN_07737","phospholipid-transporting ATPase"
"Un","BLLF01000469.1",39345,39733,"HaLaN_07738","hypothetical protein HaLaN_07738"
"Un","BLLF01000469.1",42550,43777,"HaLaN_07739","hypothetical protein HaLaN_07739, partial"
"Un","BLLF01000469.1",45823,50072,"HaLaN_07740","MYND-type domain-containing protein, partial"
"Un","BLLF01000469.1",51952,54524,"HaLaN_07741","hypothetical protein HaLaN_07741, partial"
"Un","BLLF01000470.1",13368,15399,"HaLaN_07744","protein kinase domain-containing protein, partial"
"Un","BLLF01000470.1",17126,18379,"HaLaN_07745","protein tyrosine kinase, partial"
"Un","BLLF01000470.1",21778,22675,"HaLaN_07746","hypothetical protein HaLaN_07746"
"Un","BLLF01000470.1",23987,25177,"HaLaN_07747","hypothetical protein HaLaN_07747, partial"
"Un","BLLF01000470.1",26162,26900,"HaLaN_07748","hypothetical protein HaLaN_07748"
"Un","BLLF01000470.1",29207,32507,"HaLaN_07750","uncharacterized protein HaLaN_07750"
"Un","BLLF01000470.1",37286,37859,"HaLaN_07751","cyclic nucleotide-binding domain-containing protein, partial"
"Un","BLLF01000470.1",39948,46575,"HaLaN_07752","cyclic nucleotide-binding domain-containing protein"
"Un","BLLF01000470.1",47897,48558,"HaLaN_07753","hypothetical protein HaLaN_07753"
"Un","BLLF01000470.1",58392,60633,"HaLaN_07754","J domain-containing protein, partial"
"Un","BLLF01000470.1",64786,66424,"HaLaN_07755","hypothetical protein HaLaN_07755"
"Un","BLLF01000470.1",69956,72698,"HaLaN_07756","uncharacterized protein HaLaN_07756, partial"
"Un","BLLF01000471.1",5090,6359,"HaLaN_07757","hypothetical protein HaLaN_07757, partial"
"Un","BLLF01000471.1",10164,12430,"HaLaN_07758","hypothetical protein HaLaN_07758"
"Un","BLLF01000471.1",12994,17543,"HaLaN_07759","hypothetical protein HaLaN_07759"
"Un","BLLF01000471.1",18941,19822,"HaLaN_07760","hypothetical protein HaLaN_07760"
"Un","BLLF01000471.1",29586,30711,"HaLaN_07761","uncharacterized protein HaLaN_07761, partial"
"Un","BLLF01000471.1",35755,39518,"HaLaN_07763","putative helicase MAGATAMA 3, partial"
"Un","BLLF01000471.1",40556,44418,"HaLaN_07764","regulator of nonsense transcripts 1"
"Un","BLLF01000471.1",45621,47532,"HaLaN_07765","EF-hand domain-containing protein, partial"
"Un","BLLF01000471.1",47108,47498,"HaLaN_07766","hypothetical protein HaLaN_07766"
"Un","BLLF01000471.1",49287,49598,"HaLaN_07767","hypothetical protein HaLaN_07767"
"Un","BLLF01000471.1",51879,52294,"HaLaN_07768","ATP-dependent DNA helicase, partial"
"Un","BLLF01000471.1",55882,56204,"HaLaN_07769","hypothetical protein HaLaN_07769, partial"
"Un","BLLF01000472.1",215,2312,"HaLaN_07770","uncharacterized protein HaLaN_07770"
"Un","BLLF01000472.1",3065,3437,"HaLaN_07771","hypothetical protein HaLaN_07771, partial"
"Un","BLLF01000472.1",6522,7430,"HaLaN_07772","hypothetical protein HaLaN_07772, partial"
"Un","BLLF01000472.1",8900,9423,"HaLaN_07773","uncharacterized protein HaLaN_07773"
"Un","BLLF01000472.1",14534,16300,"HaLaN_07774","uncharacterized protein HaLaN_07774, partial"
"Un","BLLF01000472.1",26955,27894,"HaLaN_07776","hypothetical protein HaLaN_07776, partial"
"Un","BLLF01000472.1",31937,34502,"HaLaN_07778","two-component response regulator ARR2"
"Un","BLLF01000472.1",34526,35028,"HaLaN_07779","hypothetical protein HaLaN_07779"
"Un","BLLF01000472.1",39995,40736,"HaLaN_07780","hypothetical protein HaLaN_07780"
"Un","BLLF01000472.1",42981,46078,"HaLaN_07781","uncharacterized protein HaLaN_07781"
"Un","BLLF01000472.1",46325,47592,"HaLaN_07782","uncharacterized protein HaLaN_07782"
"Un","BLLF01000473.1",378,1277,"HaLaN_07784","hypothetical protein HaLaN_07784, partial"
"Un","BLLF01000473.1",871,4630,"HaLaN_07785","WD_REPEATS_REGION domain-containing protein"
"Un","BLLF01000473.1",7687,15815,"HaLaN_07786","serine/threonine-protein kinase-like domain protein, partial"
"Un","BLLF01000753.1",29429,31352,"HaLaN_10777","hypothetical protein HaLaN_10777"
"Un","BLLF01000753.1",39679,41192,"HaLaN_10778","translin-like protein"
"Un","BLLF01000753.1",42905,44708,"HaLaN_10779","uncharacterized protein HaLaN_10779"
"Un","BLLF01000753.1",46958,47564,"HaLaN_10780","dynein light chain"
"Un","BLLF01000754.1",1533,4732,"HaLaN_10781","uncharacterized protein HaLaN_10781, partial"
"Un","BLLF01000754.1",6278,12277,"HaLaN_10782","pyruvate dehydrogenase E1 component subunit alpha"
"Un","BLLF01000754.1",13738,14532,"HaLaN_10783","hypothetical protein HaLaN_10783, partial"
"Un","BLLF01000754.1",22938,24139,"HaLaN_10784","J domain-containing protein, partial"
"Un","BLLF01000754.1",27884,28556,"HaLaN_10785","hypothetical protein HaLaN_10785, partial"
"Un","BLLF01000754.1",41845,42388,"HaLaN_10788","hypothetical protein HaLaN_10788"
"Un","BLLF01000755.1",2354,2906,"HaLaN_10789","hypothetical protein HaLaN_10789"
"Un","BLLF01000755.1",4094,6806,"HaLaN_10790","PWI domain-containing protein"
"Un","BLLF01000755.1",13032,13960,"HaLaN_10792","hypothetical protein HaLaN_10792"
"Un","BLLF01000755.1",22740,27091,"HaLaN_10793","TF-B3 domain-containing protein, partial"
"Un","BLLF01000755.1",35089,38566,"HaLaN_10794","predicted protein"
"Un","BLLF01000755.1",40860,41844,"HaLaN_10795","hypothetical protein HaLaN_10795"
"Un","BLLF01000755.1",48600,54907,"HaLaN_10797","cation_ATPase_N domain-containing protein, partial"
"Un","BLLF01000755.1",56159,59003,"HaLaN_10798","cation_ATPase_N domain-containing protein, partial"
"Un","BLLF01000755.1",67218,68855,"HaLaN_10799","p-type atpase"
"Un","BLLF01000755.1",71697,72620,"HaLaN_10800","VOC domain-containing protein"
"Un","BLLF01000755.1",77934,78384,"HaLaN_10801","uncharacterized protein HaLaN_10801, partial"
"Un","BLLF01000756.1",3861,5022,"HaLaN_10803","hypothetical protein HaLaN_10803"
"Un","BLLF01000756.1",6068,7322,"HaLaN_10804","uncharacterized protein psal, partial"
"Un","BLLF01000756.1",14390,15239,"HaLaN_10805","hypothetical protein HaLaN_10805, partial"
"Un","BLLF01000756.1",14548,16776,"HaLaN_10806","hypothetical protein HaLaN_10806"
"Un","BLLF01000756.1",17098,17403,"HaLaN_10807","hypothetical protein HaLaN_10807, partial"
"Un","BLLF01000756.1",19385,22491,"HaLaN_10808","Rab-GAP TBC domain-containing protein, partial"
"Un","BLLF01000756.1",29262,30599,"HaLaN_10809","hypothetical protein HaLaN_10809"
"Un","BLLF01000756.1",32015,33124,"HaLaN_10810","uncharacterized protein HaLaN_10810, partial"
"Un","BLLF01000756.1",43703,44406,"HaLaN_10811","predicted protein, partial"
"Un","BLLF01000756.1",53280,55848,"HaLaN_10812","ADP-ribosylation factor, putative, expressed"
"Un","BLLF01000756.1",56358,58084,"HaLaN_10813","phosphoribosylanthranilate isomerase"
"Un","BLLF01000756.1",57780,60302,"HaLaN_10814","uncharacterized protein HaLaN_10814"
"Un","BLLF01000757.1",32,977,"HaLaN_10815","hypothetical protein HaLaN_10815, partial"
"Un","BLLF01000757.1",4541,9119,"HaLaN_10816","UPF0020 domain-containing protein"
"Un","BLLF01000757.1",10445,11600,"HaLaN_10817","hypothetical protein HaLaN_10817"
"Un","BLLF01000757.1",33670,34394,"HaLaN_10819","uncharacterized protein HaLaN_10819, partial"
"Un","BLLF01000757.1",40210,42125,"HaLaN_10820","WD_REPEATS_REGION domain-containing protein"
"Un","BLLF01000757.1",49251,50389,"HaLaN_10823","hypothetical protein HaLaN_10823, partial"
"Un","BLLF01000248.1",70835,71384,"HaLaN_04801","uncharacterized protein HaLaN_04801, partial"
"Un","BLLF01000249.1",795,2076,"HaLaN_04802","hypothetical protein HaLaN_04802, partial"
"Un","BLLF01000249.1",3018,8354,"HaLaN_04803","uncharacterized protein HaLaN_04803"
"Un","BLLF01000249.1",8578,10027,"HaLaN_04804","uncharacterized protein HaLaN_04804, partial"
"Un","BLLF01000249.1",12685,15460,"HaLaN_04805","uncharacterized protein HaLaN_04805, partial"
"Un","BLLF01000249.1",17695,20514,"HaLaN_04806","PBPe domain-containing protein, partial"
"Un","BLLF01000249.1",20737,24048,"HaLaN_04807","uncharacterized protein HaLaN_04807"
"Un","BLLF01000249.1",25748,28493,"HaLaN_04808","uncharacterized protein HaLaN_04808, partial"
"Un","BLLF01000249.1",29526,33066,"HaLaN_04809","uncharacterized protein HaLaN_04809"
"Un","BLLF01000249.1",36164,36866,"HaLaN_04810","thiol-disulfide oxidoreductase ResA"
"Un","BLLF01000249.1",37822,38333,"HaLaN_04811","50S ribosomal protein L19, chloroplastic"
"Un","BLLF01000249.1",46677,51065,"HaLaN_04813","uncharacterized protein HaLaN_04813"
"Un","BLLF01000249.1",54290,59570,"HaLaN_04814","RuvB-like helicase, partial"
"Un","BLLF01000250.1",122,1709,"HaLaN_04816","hypothetical protein HaLaN_04816, partial"
"Un","BLLF01000250.1",3035,4199,"HaLaN_04817","uncharacterized protein HaLaN_04817, partial"
"Un","BLLF01000250.1",9808,10506,"HaLaN_04818","uncharacterized protein HaLaN_04818, partial"
"Un","BLLF01000250.1",13918,16293,"HaLaN_04819","hypothetical protein HaLaN_04819"
"Un","BLLF01000250.1",26057,26666,"HaLaN_04820","hypothetical protein HaLaN_04820"
"Un","BLLF01000250.1",33264,35182,"HaLaN_04822","hypothetical protein HaLaN_04822"
"Un","BLLF01000250.1",35185,36980,"HaLaN_04823","hypothetical protein HaLaN_04823"
"Un","BLLF01000250.1",37585,40696,"HaLaN_04824","hypothetical protein HaLaN_04824"
"Un","BLLF01000250.1",46109,47110,"HaLaN_04825","uncharacterized protein HaLaN_04825"
"Un","BLLF01000250.1",57917,58410,"HaLaN_04826","hypothetical protein HaLaN_04826"
"Un","BLLF01000250.1",59937,61001,"HaLaN_04827","hypothetical protein HaLaN_04827, partial"
"Un","BLLF01000250.1",70769,71372,"HaLaN_04828","hypothetical protein HaLaN_04828, partial"
"Un","BLLF01000251.1",1,6564,"HaLaN_04829","cation-transporting ATPase, partial"
