Gene ID	GO	KOG	ENZYME
Naga_100386g1	GO:0051276 GO:0005694 GO:0005524 GO:0005515	KOG0018	
Naga_100942g1	GO:0016491 GO:0008152	KOG2741	
Naga_102821g1	GO:0016887 GO:0005524	KOG0065	
Naga_1Mitochondrion1	GO:0051287 GO:0016651 GO:0009055	KOG2870	
Naga_1Mitochondrion7	GO:0020037 GO:0016021 GO:0009060 GO:0005506 GO:0004129	KOG4769	1.9.3.1
Naga_1Mitochondrion25	GO:0020037 GO:0016021 GO:0009060 GO:0005506 GO:0004129	KOG4769	1.9.3.1
Naga_1Mitochondrion2	GO:0016469 GO:0015078 GO:0046961 GO:0046933 GO:0015986 GO:0045259	KOG1353	3.6.3.14
Naga_1Mitochondrion8	GO:0042773 GO:0008137	KOG4668	1.6.5.3
Naga_1Mitochondrion9	GO:0016469 GO:0016020	KOG4665	
Naga_1Mitochondrion26	GO:0016020 GO:0008137	KOG4770	1.6.5.3
Naga_1Mitochondrion10	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0408	
Naga_1Mitochondrion3	GO:0042773 GO:0008137	KOG4845	1.6.5.3
Naga_1Mitochondrion11	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG3254	
Naga_1Mitochondrion4	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0832	
Naga_1Mitochondrion12	GO:0003723	KOG3301	
Naga_1Mitochondrion13	GO:0042773 GO:0008137	KOG4668	1.6.5.3
Naga_1Mitochondrion14	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0015934	KOG0901	
Naga_1Mitochondrion15	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0398	
Naga_1Mitochondrion28	GO:0016491 GO:0016020	KOG4663	
Naga_1Mitochondrion29	GO:0016020 GO:0004129	KOG4664	
Naga_1Mitochondrion16	GO:0008137 GO:0006120	KOG4662	1.6.5.3
Naga_1Mitochondrion5	GO:0008137 GO:0006120 GO:0016651	KOG1713	
Naga_1Mitochondrion17	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0016740 GO:0015934 GO:0003723	KOG0438	
Naga_1Mitochondrion18	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0899	
Naga_1Mitochondrion19	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723		
Naga_1Mitochondrion31	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1741	
Naga_1Mitochondrion20	GO:0046961 GO:0046933 GO:0016469 GO:0016020 GO:0015986	KOG3025	
Naga_1Mitochondrion6	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723 GO:0003676	KOG3311	
Naga_1Mitochondrion21	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG3422	
Naga_1Mitochondrion32	GO:0008137 GO:0006120		1.6.5.3
Naga_1Mitochondrion22	GO:0016491	KOG2282	
Naga_1Mitochondrion23	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0015935	KOG3291	
Naga_1Mitochondrion24	GO:0005507 GO:0016020 GO:0004129 GO:0016021	KOG4767	
Naga_100502g2	GO:0006788 GO:0004392	KOG4480	1.14.99.3
Naga_100502g1	GO:0005525	KOG2486	
Naga_101656g1	GO:0008270	KOG1632	
Naga_102909g1	GO:0008152 GO:0003824	KOG1202	
Naga_100448g3	GO:0008270 GO:0003676		
Naga_100792g3	GO:0006511 GO:0005839 GO:0004298	KOG0177	3.4.25.1
Naga_100984g2	GO:0003676		
Naga_100900g1	GO:0020037 GO:0005506 GO:0004497	KOG0157	1.14.14.1
Naga_102972g1	GO:0046872 GO:0016702		
Naga_100206g7	GO:0016021 GO:0006810 GO:0005215	KOG0236	
Naga_100206g6	GO:0030173 GO:0006891	KOG0963	
Naga_100206g3	GO:0006888 GO:0005801 GO:0006810	KOG3368	
Naga_100206g2	GO:0016020 GO:0007155		
Naga_100369g4	GO:0005975 GO:0004553 GO:0003824		
Naga_100264g5	GO:0008076 GO:0006813 GO:0005249 GO:0016020 GO:0006811 GO:0005216	KOG3713	
Naga_100264g3	GO:0003723	KOG1122	
Naga_101847g1	GO:0004386	KOG0920	
Naga_100616g4	GO:0006516 GO:0004067 GO:0003948	KOG1593	3.5.1.26
Naga_100616g2	GO:0008270		
Naga_100657g1	GO:0030170 GO:0006520 GO:0008152 GO:0003824	KOG2616	
Naga_100109g14	GO:0010181		
Naga_100109g13	GO:0005525	KOG1191	
Naga_100109g9	GO:0008152 GO:0003824 GO:0004425		4.1.1.48
Naga_100109g6	GO:0016021	KOG1944	
Naga_100109g5	GO:0006570 GO:0006559 GO:0004411	KOG1417	1.13.11.5
Naga_100109g3	GO:0006725 GO:0004497 GO:0016491 GO:0008152 GO:0004502	KOG2614	1.14.13.9
Naga_100109g2	GO:0042626 GO:0016021 GO:0006810 GO:0005524	KOG0058	
Naga_100348g3	GO:0003676	KOG0146	
Naga_100348g1	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0015935	KOG3291	
Naga_100004g1	GO:0006511	KOG1868	3.4.19.12
Naga_100004g4	GO:0003824 GO:0006596 GO:0004586	KOG0622	4.1.1.17
Naga_100004g8	GO:0008152 GO:0003824 GO:0033817	KOG1394	
Naga_100004g9	GO:0009349 GO:0009231 GO:0004746	KOG3243	
Naga_100004g13	GO:0006526 GO:0005524 GO:0004055	KOG1706	6.3.4.5
Naga_100004g15	GO:0006470 GO:0004725 GO:0016791 GO:0016311 GO:0004727	KOG2836	3.1.3.48
Naga_100004g18	GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0277	6.3.2.19
Naga_100004g19	GO:0000049	KOG2241	
Naga_100004g20	GO:0005525	KOG1191	
Naga_100004g29	GO:0005634	KOG0653	
Naga_100004g31	GO:0046914 GO:0020037	KOG0537	
Naga_100004g32	GO:0031072	KOG0714	
Naga_100004g33	GO:0009113 GO:0004637 GO:0008168 GO:0016742 GO:0009058 GO:0005524 GO:0003824	KOG0237	
Naga_100004g35	GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0315	6.3.2.19
Naga_100004g36	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723	KOG4707	
Naga_100004g38	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100004g40	GO:0009058 GO:0003824 GO:0004306	KOG2803	2.7.7.14
Naga_100004g42	GO:0005515		
Naga_100004g44			
Naga_100004g45	GO:0006508	KOG1114	3.4.14.10
Naga_100004g47	GO:0009116 GO:0003824 GO:0004731	KOG3984	2.4.2.1
Naga_100004g49	GO:0006432 GO:0006412 GO:0005737 GO:0005524 GO:0004826 GO:0000166 GO:0003723 GO:0009328	KOG2472	6.1.1.20
Naga_100004g50	GO:0019438 GO:0005737 GO:0003934	KOG2698	3.5.4.16
Naga_100004g51	GO:0003676 GO:0008270 GO:0005515	KOG0106	
Naga_100004g52	GO:0006464 GO:0005634	KOG0010	
Naga_100004g57	GO:0006412 GO:0005524 GO:0004812	KOG2781	
Naga_100004g58	GO:0008168 GO:0008152	KOG2361	
Naga_100004g62	GO:0032012 GO:0005622 GO:0005086	KOG0929	
Naga_100004g68	GO:0016020 GO:0006810 GO:0005215		
Naga_100004g69	GO:0006003 GO:0005524 GO:0003824	KOG0234	
Naga_100004g71	GO:0008477	KOG2938	3.2.2.1
Naga_100004g73	GO:0016491		
Naga_100004g74	GO:0006370 GO:0004482	KOG1975	2.1.1.56
Naga_100004g76	GO:0009982 GO:0003723 GO:0001522	KOG1919	
Naga_100004g77	GO:0008236 GO:0006508	KOG2237	3.4.21.83
Naga_100004g79	GO:0045454 GO:0009055		
Naga_100004g81	GO:0016020 GO:0008508 GO:0006814	KOG2718	
Naga_100004g82	GO:0016787		
Naga_100004g84	GO:0005525 GO:0006886 GO:0005622	KOG0077	
Naga_100004g85	GO:0003723 GO:0009982 GO:0001522 GO:0042300 GO:0042299	KOG1919	5.4.99.-
Naga_100004g87	GO:0003676 GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723	KOG2646	
Naga_100004g89	GO:0008408 GO:0006139 GO:0005622 GO:0003676	KOG4373	
Naga_100004g90	GO:0005524	KOG3220	
Naga_100004g91	GO:0017111 GO:0000166 GO:0005524 GO:0008568	KOG0738	3.6.4.3
Naga_100004g92	GO:0008235 GO:0006508	KOG2775	3.4.11.18
Naga_100004g93	GO:0005524 GO:0004386 GO:0003676 GO:0008026 GO:0006310	KOG0351	
Naga_100004g94	GO:0008138 GO:0006470 GO:0016791 GO:0016311 GO:0004725	KOG1716	
Naga_100004g95	GO:0050660 GO:0016614 GO:0006066 GO:0008812	KOG1238	1.1.99.1
Naga_100004g102	GO:0016021	KOG3072	
Naga_100004g104	GO:0030036 GO:0008290 GO:0003779	KOG3174	
Naga_100004g107	GO:0016747 GO:0008843 GO:0004568	KOG3700	3.2.1.14
Naga_100004g109	GO:0016887 GO:0005524 GO:0017111 GO:0000166	KOG0059	
Naga_100004g113	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100004g114	GO:0005515		
Naga_100004g119	GO:0051536 GO:0003824	KOG2492	
Naga_100004g121	GO:0005515	KOG0511	
Naga_100004g122	GO:0005515	KOG0676	
Naga_100004g126	GO:0016810		
Naga_100004g128	GO:0005488		
Naga_100004g129	GO:0016020 GO:0008121	KOG1671	
Naga_100004g134	GO:0016021 GO:0006826 GO:0005381	KOG2601	
Naga_100004g135	GO:0051536 GO:0009055		
Naga_100004g141	GO:0006499 GO:0004379	KOG2779	2.3.1.97
Naga_100004g146	GO:0009073 GO:0003849		
Naga_100004g147	GO:0003676 GO:0006303 GO:0005634 GO:0004003 GO:0003677 GO:0005958 GO:0005488	KOG2327	
Naga_100004g149	GO:0006810 GO:0005743 GO:0005488	KOG0759	
Naga_100004g150	GO:0016992 GO:0009107 GO:0051536 GO:0003824	KOG2672	
Naga_100004g151	GO:0051536 GO:0009055 GO:0051537		
Naga_100004g152	GO:0016779 GO:0004652	KOG1906	2.7.7.19
Naga_100004g153	GO:0008152 GO:0003824	KOG1684	
Naga_100004g154	GO:0030131 GO:0016192 GO:0006886 GO:0005515 GO:0008565 GO:0006810	KOG0937	
Naga_100004g157	GO:0005634		
Naga_100004g160	GO:0051536 GO:0009055		
Naga_100004g161	GO:0005525 GO:0003924	KOG0446	
Naga_100004g164	GO:0016772 GO:0016301 GO:0005524 GO:0000103 GO:0006796 GO:0005737 GO:0004427 GO:0000287	KOG4238	
Naga_100004g165	GO:0008176	KOG3115	2.1.1.33
Naga_100004g166	GO:0006396 GO:0005622 GO:0005634 GO:0000398	KOG0495	
Naga_100004g167	GO:0008652 GO:0004072 GO:0016597 GO:0008152	KOG0456	2.7.2.4
Naga_100004g168	GO:0016491 GO:0008152	KOG1014	
Naga_100004g170	GO:0008299	KOG0776	
Naga_100004g173	GO:0008152 GO:0003846	KOG0831	2.3.1.22
Naga_100004g175	GO:0008270 GO:0005622 GO:0003676		
Naga_100004g178	GO:0005634		
Naga_100004g181	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG1235	
Naga_100036g47	GO:0006098 GO:0004616 GO:0016491 GO:0008442	KOG0409	1.1.1.31
Naga_100036g43	GO:0006281 GO:0004518 GO:0003906	KOG1294	4.2.99.18
Naga_100036g38	GO:0016192 GO:0006904	KOG1300	
Naga_100036g37	GO:0005525 GO:0003924	KOG0462	
Naga_100036g36	GO:0004399 GO:0000105 GO:0051287 GO:0008270 GO:0016491 GO:0008152	KOG2697	1.1.1.23
Naga_100036g33	GO:0003676	KOG0146	
Naga_100036g32	GO:0008270 GO:0005515		
Naga_100036g31	GO:0017000 GO:0016491 GO:0005737		
Naga_100036g30	GO:0030170 GO:0006520 GO:0009097 GO:0004794 GO:0008152 GO:0003824	KOG1250	
Naga_100036g29	GO:0051082 GO:0006457 GO:0005524	KOG0019	
Naga_100036g28	GO:0008236 GO:0006508	KOG2183	3.4.16.2
Naga_100036g26	GO:0005634	KOG2441	
Naga_100036g24	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0670	
Naga_100036g16	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100036g13	GO:0008409 GO:0003677 GO:0005634 GO:0003824		
Naga_100036g11	GO:0003879	KOG2831	2.4.2.17
Naga_100036g8	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1697	
Naga_100036g7	GO:0003676 GO:0003723	KOG0146	
Naga_100036g6	GO:0016888	KOG3020	3.1.21.-
Naga_100036g5	GO:0005525 GO:0003924	KOG0468	
Naga_100036g4	GO:0016021	KOG1944	
Naga_100036g3	GO:0004017	KOG3078	2.7.4.3
Naga_100036g2	GO:0008270 GO:0005515	KOG4628	
Naga_100036g1	GO:0030117 GO:0016192 GO:0006886 GO:0005515 GO:0005488	KOG1059	
Naga_100120g23			
Naga_100120g21	GO:0006260 GO:0003887 GO:0003677 GO:0005524 GO:0004386 GO:0003676 GO:0008026 GO:0034061	KOG0950	2.7.7.7
Naga_100120g20	GO:0016071	KOG3482	
Naga_100120g18	GO:0008484 GO:0008152 GO:0004423	KOG3867	3.1.6.13
Naga_100120g13	GO:0016021	KOG1162	
Naga_100120g10	GO:0008152 GO:0003824 GO:0043762 GO:0043759 GO:0018857 GO:0018856 GO:0018855 GO:0018854 GO:0015645 GO:0004774 GO:0003996	KOG1179	6.2.1.-
Naga_100120g9	GO:0016021 GO:0015299 GO:0006885	KOG1650	
Naga_100120g6	GO:0010181	KOG4197	
Naga_100120g4	GO:0005634	KOG2084	
Naga_100120g1	GO:0005737 GO:0005525 GO:0051258 GO:0003924		
Naga_100044g35	GO:0010038	KOG2585	
Naga_100044g34	GO:0006464	KOG0001	
Naga_100044g31	GO:0006289 GO:0005634 GO:0004519 GO:0003697 GO:0006281 GO:0004518 GO:0003824 GO:0003677	KOG2520	
Naga_100044g28	GO:0005488	KOG0165	
Naga_100044g27	GO:0008270 GO:0005515	KOG0800	
Naga_100044g26	GO:0016021 GO:0006810 GO:0005215	KOG2533	
Naga_100044g24	GO:0008565 GO:0006886 GO:0005737 GO:0005643 GO:0005634 GO:0005488	KOG2020	
Naga_100044g23	GO:0009982	KOG4393	5.4.99.12
Naga_100044g21	GO:0008270 GO:0006355 GO:0005634 GO:0003700		
Naga_100044g17	GO:0016491 GO:0008152	KOG1014	
Naga_100044g16	GO:0006367 GO:0006355 GO:0005669 GO:0005634 GO:0003677	KOG3302	
Naga_100044g12	GO:0004104	KOG4389	3.1.1.8
Naga_100044g11	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1754	
Naga_100044g6	GO:0006355 GO:0003723	KOG1122	
Naga_100044g5	GO:0008270 GO:0005622 GO:0005509	KOG2501	
Naga_100044g1	GO:0003676		
Naga_100008g2	GO:0008152 GO:0005515 GO:0030523 GO:0004742	KOG0557	2.3.1.12
Naga_100008g4	GO:0046961 GO:0046933 GO:0016469 GO:0016020 GO:0015986	KOG1531	
Naga_100008g6	GO:0005509	KOG0028	
Naga_100008g12	GO:0016810 GO:0006807 GO:0047710	KOG0807	3.6.1.29
Naga_100008g13	GO:0016020		
Naga_100008g15	GO:0018024	KOG1337	2.1.1.43
Naga_100008g16	GO:0003676	KOG4008	
Naga_100008g17	GO:0008270 GO:0005515	KOG0297	
Naga_100008g18	GO:0005634	KOG2084	
Naga_100008g19	GO:0009058 GO:0046921 GO:0046920 GO:0046527 GO:0045140 GO:0042283 GO:0042281 GO:0033556 GO:0031278 GO:0019187 GO:0019112 GO:0018718 GO:0018717 GO:0018716 GO:0018715 GO:0016759 GO:0008921 GO:0008755 GO:0008417 GO:0008378 GO:0008376 GO:0008375 GO:0004583 GO:0004576 GO:0004376 GO:0003980 GO:0001962 GO:0000033 GO:0000030 GO:0000026 GO:0000009	KOG1111	2.4.1.-
Naga_100008g23	GO:0016491 GO:0005975 GO:0003824 GO:0030060	KOG1496	1.1.1.37
Naga_100008g26	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723	KOG1686	
Naga_100008g27	GO:0006413 GO:0003743 GO:0003723	KOG3403	
Naga_100008g28	GO:0017111 GO:0000166 GO:0005524 GO:0016887 GO:0015031 GO:0005515	KOG0745	
Naga_100008g30	GO:0008270 GO:0003676		
Naga_100008g31	GO:0006744	KOG2969	
Naga_100008g32	GO:0006457 GO:0003755	KOG0880	5.2.1.8
Naga_100008g33	GO:0050897 GO:0016636 GO:0010024 GO:0050619		
Naga_100008g34	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG4600	
Naga_100008g37	GO:0006807 GO:0008152 GO:0005524 GO:0003824 GO:0004087	KOG0370	6.3.4.16
Naga_100008g39	GO:0006413 GO:0003743 GO:0006446 GO:0005488	KOG2767	
Naga_100008g41	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG1033	
Naga_100008g42	GO:0003676	KOG1882	
Naga_100008g44	GO:0016020	KOG2725	
Naga_100008g47	GO:0008880 GO:0006064 GO:0016491		
Naga_100008g49	GO:0008270	KOG1609	
Naga_100008g51	GO:0008270	KOG1841	
Naga_100008g58	GO:0016020 GO:0008654 GO:0004605	KOG1440	2.7.7.41
Naga_100008g57	GO:0051082 GO:0016272 GO:0006457 GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0553	6.3.2.19
Naga_100008g59	GO:0005200		
Naga_100008g60	GO:0006508 GO:0004185	KOG1282	
Naga_100008g63	GO:0006629 GO:0004806	KOG4569	
Naga_100008g66	GO:0015969	KOG1157	
Naga_100008g67	GO:0004526	KOG1347	3.1.26.5
Naga_100008g68	GO:0046406 GO:0015995 GO:0015979	KOG1270	2.1.1.11
Naga_100008g73	GO:0006546 GO:0005737 GO:0004047	KOG2929	
Naga_100008g75	GO:0050662 GO:0044237 GO:0003824 GO:0016621	KOG1502	1.2.1.44
Naga_100008g78	GO:0016787		
Naga_100008g80	GO:0016020	KOG3358	
Naga_100008g83	GO:0006468 GO:0005524 GO:0004672	KOG1235	
Naga_100008g86	GO:0003824 GO:0048038 GO:0016901 GO:0005975		
Naga_100008g90	GO:0043565 GO:0006355 GO:0005634 GO:0005622 GO:0003677 GO:0034061 GO:0003887	KOG0869	2.7.7.7
Naga_100008g93	GO:0046872 GO:0016491 GO:0008152	KOG3857	
Naga_100008g94	GO:0050662 GO:0044237 GO:0003824 GO:0050377	KOG0747	4.2.1.76
Naga_100008g96	GO:0016491 GO:0008152	KOG1208	
Naga_100008g98	GO:0016787 GO:0043141 GO:0019177 GO:0019176 GO:0016462 GO:0008828 GO:0008796 GO:0008758 GO:0008413 GO:0004787 GO:0000810	KOG3069	3.6.1.-
Naga_100008g100	GO:0050660 GO:0016491	KOG2495	
Naga_100008g101	GO:0006950		
Naga_100008g102	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0042626 GO:0016021 GO:0006810 GO:0008559	KOG0058	3.6.3.44
Naga_100008g105	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0660	
Naga_100008g110	GO:0005515 GO:0006508 GO:0004252 GO:0003824	KOG1320	
Naga_100008g112	GO:0030170 GO:0019752 GO:0016831 GO:0008117	KOG1383	4.1.2.27
Naga_100008g117	GO:0005198	KOG1336	
Naga_100008g119	GO:0008442 GO:0006573 GO:0006098 GO:0004616 GO:0016491 GO:0051287	KOG0409	1.1.1.31
Naga_100008g120	GO:0016597 GO:0008152 GO:0004505	KOG3820	1.14.16.1
Naga_100008g124	GO:0050662 GO:0044237 GO:0003824 GO:0008743	KOG2774	1.1.1.103
Naga_100008g125	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG3141	
Naga_100008g132	GO:0051205 GO:0016021	KOG1239	
Naga_100008g136	GO:0006355 GO:0006281 GO:0005634	KOG3471	
Naga_100008g137	GO:0020037 GO:0009055 GO:0005506		
Naga_100285g2	GO:0016020 GO:0006886 GO:0005484 GO:0016192 GO:0005515	KOG0809	
Naga_100285g3	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100285g8	GO:0008168 GO:0008152	KOG1269	
Naga_100267g9	GO:0017111 GO:0000166 GO:0005524 GO:0008568	KOG0736	3.6.4.3
Naga_100267g8	GO:0008152 GO:0003824 GO:0004490	KOG1679	4.2.1.18
Naga_100267g7	GO:0006468 GO:0005524 GO:0004672	KOG0591	
Naga_100267g2	GO:0016575 GO:0005634 GO:0004407	KOG1343	
Naga_100267g1	GO:0005216	KOG0474	
Naga_100338g2	GO:0016021 GO:0015385 GO:0006885 GO:0006814 GO:0015299	KOG1965	
Naga_100338g3	GO:0050660 GO:0016491 GO:0045454 GO:0005737 GO:0050661 GO:0006749 GO:0004362	KOG0405	
Naga_100338g5	GO:0005515		
Naga_100338g6	GO:0016070 GO:0005515 GO:0005488	KOG2051	
Naga_100197g10	GO:0003676	KOG0118	
Naga_100197g9	GO:0016020		
Naga_100197g3	GO:0030955 GO:0006096 GO:0004743 GO:0000287 GO:0003824	KOG2323	2.7.1.40
Naga_100288g3	GO:0006508 GO:0004197 GO:0008234	KOG1543	3.4.22.-
Naga_101388g1	GO:0005524 GO:0003677 GO:0004386 GO:0003676	KOG0385	3.6.4.-
Naga_100323g6	GO:0043044 GO:0031491	KOG0385	3.6.4.-
Naga_100323g3	GO:0016020 GO:0008643 GO:0005351 GO:0016021 GO:0006810 GO:0005215	KOG0254	
Naga_100094g16	GO:0008237 GO:0006508 GO:0046983 GO:0016787 GO:0008234	KOG2276	3.4.-.-
Naga_100094g14	GO:0008270 GO:0005515 GO:0005488	KOG0800	
Naga_100094g8	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0042626 GO:0016021 GO:0006810 GO:0042625 GO:0042624 GO:0042623 GO:0017116 GO:0015462 GO:0008186 GO:0008094 GO:0008026 GO:0004004 GO:0004003	KOG0054	3.6.1.3
Naga_100094g3	GO:0016020		
Naga_100094g2	GO:0019538 GO:0016671 GO:0008113	KOG1635	
Naga_100282g3	GO:0006396 GO:0005622	KOG2047	
Naga_101134g1	GO:0048500 GO:0008312 GO:0006614	KOG3198	
Naga_100219g5	GO:0046677 GO:0016021 GO:0015904 GO:0015520	KOG2615	
Naga_100219g4	GO:0008168 GO:0008152 GO:0000234	KOG1269	2.1.1.103
Naga_100219g3	GO:0016020	KOG1134	
Naga_100904g1	GO:0008152 GO:0003841	KOG2848	2.3.1.51
Naga_100877g4	GO:0008152	KOG0454	
Naga_101361g1	GO:0008270		
Naga_101550g1	GO:0042765 GO:0016021	KOG2407	
Naga_100962g2	GO:0042765 GO:0016021		
Naga_100840g2	GO:0003677	KOG0048	
Naga_103117g1	GO:0008152 GO:0003824	KOG1202	
Naga_100476g1	GO:0006468 GO:0005524 GO:0004672 GO:0004713		
Naga_100914g2	GO:0020037 GO:0005506 GO:0004497		
Naga_101431g2	GO:0006464		
Naga_100831g2	GO:0016020 GO:0006817 GO:0005315	KOG2493	
Naga_101636g3	GO:0020037 GO:0005506 GO:0004497		
Naga_100451g2	GO:0016020 GO:0006813 GO:0005267	KOG1418	
Naga_100793g2	GO:0009086 GO:0003871 GO:0008652 GO:0008270	KOG2263	2.1.1.14
Naga_100793g3	GO:0004521 GO:0003723		
Naga_101815g2	GO:0008173 GO:0006396 GO:0003723	KOG0838	
Naga_101696g1	GO:0016491 GO:0008152	KOG1205	
Naga_100318g9	GO:0008270 GO:0003676		
Naga_100318g1	GO:0005525	KOG1491	
Naga_100074g2	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0042626 GO:0016021 GO:0006810 GO:0042625 GO:0042624 GO:0042623 GO:0017116 GO:0015462 GO:0008186 GO:0008094 GO:0008026 GO:0004004 GO:0004003	KOG0054	3.6.1.3
Naga_100074g4	GO:0016491	KOG0534	
Naga_100074g5	GO:0016020		
Naga_100074g10	GO:0008152 GO:0003824 GO:0001760	KOG4245	4.1.1.45
Naga_100074g12	GO:0008409 GO:0003677 GO:0006281 GO:0004518 GO:0005634 GO:0003824 GO:0051336 GO:0003923	KOG2519	3.-.-.-
Naga_100074g14	GO:0008152 GO:0003824 GO:0009234 GO:0008935	KOG1680	4.1.3.36
Naga_100074g18	GO:0005524 GO:0004386 GO:0003676	KOG0332	
Naga_101224g2	GO:0016021 GO:0004659		
Naga_100989g1	GO:0016021 GO:0004659		
Naga_101501g1	GO:0051028 GO:0004842 GO:0005488	KOG0939	
Naga_103734g1	GO:0006464 GO:0005622 GO:0004842	KOG0939	
Naga_102545g1	GO:0006464 GO:0005622 GO:0004842	KOG0939	
Naga_100149g9	GO:0051536 GO:0009055		
Naga_100149g8	GO:0006810 GO:0005496 GO:0033971	KOG3006	
Naga_100149g7	GO:0006464 GO:0006289 GO:0005634 GO:0043161 GO:0003684	KOG0011	
Naga_100149g4	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100149g1	GO:0005507 GO:0016491		
Naga_100686g1	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0575	
Naga_100324g4	GO:0008236 GO:0006508	KOG2100	
Naga_100324g3	GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0316	6.3.2.19
Naga_101112g1	GO:0003676	KOG1548	
Naga_100605g3	GO:0006334 GO:0005634 GO:0003677 GO:0000786	KOG1745	
Naga_100187g11	GO:0005509	KOG0998	
Naga_100187g10	GO:0003824 GO:0006596 GO:0008836	KOG0622	4.1.1.20
Naga_100187g8	GO:0005524 GO:0017111 GO:0000166 GO:0005488	KOG0730	
Naga_100187g7	GO:0009396 GO:0004156 GO:0003848 GO:0044237	KOG2544	
Naga_100187g6	GO:0005622 GO:0003779	KOG1735	
Naga_100187g5	GO:0016740		
Naga_100187g4	GO:0006281 GO:0004518 GO:0005634 GO:0003824 GO:0003677 GO:0043765 GO:0042578	KOG2518	3.1.-.-
Naga_100187g3	GO:0006413 GO:0003743		
Naga_100530g2	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG3741	
Naga_100530g1	GO:0006629 GO:0004806		
Naga_100705g2	GO:0005975 GO:0004553 GO:0008422		3.2.1.21
Naga_100982g2	GO:0050662 GO:0044237 GO:0003824 GO:0048040	KOG1429	4.1.1.35
Naga_100248g1	GO:0050662 GO:0044237 GO:0003824 GO:0048040	KOG1429	4.1.1.35
Naga_100248g4	GO:0016787	KOG0648	
Naga_100248g5	GO:0035091 GO:0007154 GO:0005515	KOG2273	
Naga_100248g6	GO:0006397 GO:0005634	KOG2330	
Naga_100248g8	GO:0043565 GO:0006355 GO:0005634 GO:0003700	KOG0627	
Naga_100034g50	GO:0017111 GO:0000166 GO:0005524	KOG0730	
Naga_100034g46	GO:0016567 GO:0004842 GO:0000151	KOG0167	
Naga_100034g33	GO:0009059 GO:0008897 GO:0000287 GO:0043761 GO:0018422 GO:0018421 GO:0008808	KOG0945	2.7.8.-
Naga_100034g29	GO:0016491 GO:0008152 GO:0051990 GO:0048258 GO:0043713 GO:0033765 GO:0033764 GO:0032442 GO:0018453 GO:0018452 GO:0018451 GO:0016229 GO:0008875 GO:0004495 GO:0004448 GO:0004033 GO:0000253 GO:0000252	KOG1611	1.1.1.-
Naga_100034g25	GO:0008308 GO:0006820 GO:0005741	KOG3126	
Naga_100034g22	GO:0005515	KOG0677	
Naga_100034g21	GO:0016491 GO:0008152	KOG1206	
Naga_100034g17	GO:0005488		
Naga_100034g16	GO:0016491 GO:0008152 GO:0008802	KOG2450	1.2.1.8
Naga_100034g14	GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG1609	6.3.2.19
Naga_100034g13	GO:0006813 GO:0016021 GO:0015299 GO:0006885	KOG1650	
Naga_100034g11	GO:0005488	KOG2005	
Naga_100034g9	GO:0016021	KOG1944	
