Gene ID	GO	KO	PFAM
ME000331S05595	GO:0005515		PF00397
ME000331S05596	GO:0003677 GO:0000786	K11251	PF00125 PF16211
ME000331S05597	GO:0008168 GO:0001510 GO:0009452	K14292	PF09445 PF02475 PF01170
ME000331S05598	GO:0003824		PF00481
ME000331S05600	GO:0015165 GO:0090481 GO:0000139 GO:0016021		PF04142 PF08627
ME000331S05602	GO:0003676	K13091	PF00076 PF15519
ME000331S05603	GO:0022857 GO:0055085 GO:0016021	K08176	PF00083 PF07690
ME000331S05607	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000331S05608	GO:0005381 GO:0034755 GO:0016021	K14685	PF06963
ME000155S01396	GO:0008289		PF01852 PF00169
ME000155S01399	GO:0003735 GO:0006412 GO:0005840		PF01632
ME000155S01402	GO:0003924 GO:0005525		PF00009
ME000155S01403	GO:0003924 GO:0005525		PF00009
ME000155S01404	GO:0004576 GO:0006486 GO:0016020	K07151	PF02516
ME000155S01406	GO:0008234 GO:0006508		PF00112
ME000155S01414	GO:0006974 GO:0048478 GO:0005634	K10904	PF07962
ME000155S01419	GO:0008168	K22857	PF13649 PF08241 PF13847
ME000155S01424	GO:0003735 GO:0006412 GO:0005840	K02962	PF00833
ME000155S01426	GO:0008138 GO:0016311	K14819	PF00782
ME000155S01427	GO:0034508 GO:0000776	K11507	PF09496
ME000155S01431	GO:0003735 GO:0006412 GO:0005840 GO:0005515	K02927	PF01020 PF00240 PF11976
ME000155S01432	GO:0008173 GO:0006396 GO:0008168	K15332	PF13847 PF05958 PF13649 PF05175
ME000155S01433	GO:0004347 GO:0006094 GO:0006096	K01810	PF00342
ME000395S06744	GO:0004672 GO:0005524 GO:0006468	K06228	PF00069 PF07714
ME000395S06747	GO:0005506 GO:0016491 GO:0008610 GO:0055114	K04713	PF04116
ME000395S06749	GO:0015116 GO:0008272 GO:0016021	K17470	PF00916 PF01740
ME000395S06750	GO:0016787	K14641	PF01150
ME000395S06751	GO:0008113 GO:0055114		PF01625
ME000395S06752	GO:0005524 GO:0016887 GO:0008134 GO:0006355	K03695	PF07724 PF17871 PF10431 PF02861 PF00004 PF07728 PF00158
ME000395S06753	GO:0006486 GO:0016020	K20855	PF01762 PF13334
ME000395S06755	GO:0004672 GO:0005524 GO:0006468 GO:0005515 GO:0008061 GO:0005576		PF00069 PF07714 PF13855 PF08263 PF01607
ME000395S06763	GO:0006629		PF04083
ME1141143C07554	GO:0005515		PF12796 PF13637 PF00023
ME000019S02683	GO:0003777 GO:0005524 GO:0008017 GO:0007018	K10400	PF00225 PF16796
ME000019S02688	GO:0003723 GO:0046872		PF00806 PF00642
ME000019S02693	GO:0022857 GO:0055085 GO:0016021	K08202	PF07690 PF00083
ME000019S02695	GO:0017056	K14311	PF10487
ME000323S05373	GO:0016616 GO:0051287 GO:0055114	K00012	PF03721 PF03720 PF00984
ME000323S05374	GO:0004222	K18156	PF09768
ME000323S05378	GO:0005515		PF12937 PF00646
ME000323S05379	GO:0005515		PF01344
ME000323S05391	GO:0008168 GO:0006364	K09761	PF04452
ME000323S05392	GO:0005525		PF01926 PF14714 PF02421
ME000323S05394	GO:0005507 GO:0055114 GO:0016491	K00423	PF07732 PF00394 PF07731
ME000323S05396	GO:0005515	K11804	PF00400
ME1156369C09495	GO:0005524 GO:0017038 GO:0016020		PF07517 PF07516 PF01043 PF02810
ME1156369C09496	GO:0004045 GO:0016624 GO:0009116 GO:0000287 GO:0004749 GO:0009165 GO:0003735 GO:0008097 GO:0006412 GO:0005840	K00948	PF13793 PF02779 PF01195 PF00676 PF00156 PF14572 PF01386
ME1156369C09497	GO:0022857 GO:0055085 GO:0016020		PF13520 PF00324 PF13906
ME000510S08077	GO:0016747 GO:0006633 GO:0016020	K15397	PF08392 PF08541 PF02797
ME1156283C09493	GO:0055114 GO:0022857 GO:0055085 GO:0000155 GO:0000160 GO:0016021		PF00107 PF07690 PF06580
ME000432S07347	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000432S07348	GO:0044237 GO:0016773 GO:0006468 GO:0019748	K00899	PF01008 PF01636 PF04655
ME000432S07349	GO:0004367 GO:0005975 GO:0055114 GO:0016616 GO:0051287 GO:0046168	K00006	PF07479 PF01210 PF02558
ME000432S07352	GO:0016787	K06130	PF02230 PF03959
ME000432S07355	GO:0004525 GO:0006396	K11145	PF00636
ME000432S07357	GO:0003756 GO:0016671 GO:0055114 GO:0005783	K10950	PF04137
ME1010547C01926	GO:0016747		PF00108
ME000482S07990	GO:0005506 GO:0016705 GO:0020037 GO:0055114		PF00067
ME000482S07991	GO:0004553 GO:0005975		PF00759
ME000226S03382	GO:0000724	K08775	PF09169 PF09103
ME000077S09543	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000077S09544	GO:0000977 GO:0032422	K21772	PF04845
ME000077S09546	GO:0003677 GO:0003916 GO:0006265	K03165	PF01131 PF01751
ME000077S09548	GO:0005524		PF03969
ME000121S00087	GO:0003824	K01913	PF00501 PF13193
ME000121S00091	GO:0003676 GO:0005524	K12598	PF00270
ME000121S00094	GO:0003755	K09569	PF00254
ME000121S00097	GO:0005524 GO:0016887	K03235	PF00005
ME000121S00098	GO:0000398 GO:0046540		PF02966
ME000121S00101	GO:0016491 GO:0055114	K02641	PF00175
ME000121S00103	GO:0006355 GO:0009584 GO:0018298 GO:0005515		PF00360 PF01590 PF08446
ME000121S00104	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714 PF13426
ME000049S07954	GO:0016491		PF00264
ME000049S07955	GO:0004725 GO:0006470		PF00102 PF13350
ME000049S07956	GO:0005247 GO:0006821 GO:0055085 GO:0016020		PF00654
ME000049S07957	GO:0016491 GO:0055114		PF00171
ME000346S05939	GO:0005509 GO:0015979 GO:0009523 GO:0009654 GO:0019898		PF01789
ME000346S05941	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME1103361C05685	GO:0030599 GO:0042545		PF01095
ME000443S07375	GO:0008107 GO:0042546 GO:0016020		PF03254
ME000443S07378	GO:0008107 GO:0042546 GO:0016020		PF03254
ME000443S07382	GO:0008107 GO:0042546 GO:0016020		PF03254
ME000443S07384	GO:0003824 GO:0005975		PF00128
ME000443S07386	GO:0005524	K19036	PF13087 PF13086 PF01443 PF13604 PF13401 PF09848 PF00004
ME000443S07387	GO:0000774 GO:0042803 GO:0051087 GO:0006457	K03687	PF01025
ME000443S07390	GO:0046873 GO:0030001 GO:0055085 GO:0016020	K14713	PF02535
ME000443S07391	GO:0003676 GO:0003723	K12876	PF00076 PF08777
ME000443S07392	GO:0005515		PF13418 PF13854 PF13415 PF13964 PF13422 PF07646
ME000443S07394	GO:0015267 GO:0055085 GO:0016020		PF00230
ME1140531C07540	GO:0000160		PF00072
ME000591S08484	GO:0016491 GO:0055114		PF03435
ME000591S08485	GO:0055085 GO:0016020	K22047	PF00924
ME000591S08486	GO:0008138 GO:0016311 GO:0004725 GO:0006470		PF00782 PF00102
ME000591S08490	GO:0046872		PF00226 PF18044 PF00642
ME000591S08491	GO:0003676 GO:0005524		PF00270
ME000591S08494	GO:0009439	K01725	PF02560
ME000591S08495	GO:0003676 GO:0005524	K16911	PF00270 PF00271
ME000591S08498	GO:0016021		PF03694
ME000591S08501	GO:0005524 GO:0030983 GO:0006298		PF00488
ME000591S08502	GO:0004672 GO:0006468 GO:0005524 GO:0004842 GO:0016567		PF07714 PF00069 PF04564 PF00582
ME000591S08504	GO:0003872 GO:0006096	K00850	PF00365
ME000591S08507	GO:0022857 GO:0055085		PF07690
ME000591S08508	GO:0004602 GO:0006979 GO:0055114		PF00255
ME000591S08510	GO:0008168 GO:0045454	K03438	PF01795 PF00085
ME000591S08517	GO:0005515		PF00400 PF12937
ME000591S08518	GO:0003824 GO:0050662		PF00106 PF13561 PF01370
ME000591S08520	GO:0008171 GO:0008168	K13066	PF00891 PF08241
ME000591S08522	GO:0003677 GO:0042025		PF01429
ME000591S08528	GO:0017128 GO:0017121		PF03803
ME000591S08530	GO:0016757	K18819	PF01501
ME000591S08533	GO:0016020		PF02485
ME000591S08541	GO:0005524 GO:0007031 GO:0005777	K13338	PF00004 PF09262 PF17862
ME000591S08542	GO:0006333 GO:0005634	K10753	PF04729
ME000532S08274	GO:0005524 GO:0016773 GO:0005975	K00844	PF03727 PF00349
ME001102S10952	GO:0003824 GO:0003860	K05607	PF00378 PF16113
ME001102S10953	GO:0016829 GO:0006099	K01679	PF00206 PF10415
ME001102S10954	GO:0031419 GO:0046872		PF02310
ME000391S06764	GO:0005092 GO:0007264	K17255	PF00996
ME000391S06770	GO:0003735 GO:0006412 GO:0005840 GO:0016021	K02874	PF00238 PF04117
ME000391S06776	GO:0003839 GO:0006751	K22596	PF04752
ME000280S04653	GO:0005789	K13249	PF03896
ME000280S04654	GO:0003676	K12842	PF00076
ME000280S04655	GO:0016491 GO:0055114		PF01593
ME000280S04656	GO:0016491 GO:0055114 GO:0071949		PF01593 PF13450 PF01494 PF03486
ME000280S04660	GO:0016020		PF02815
ME000280S04665	GO:0008418	K14662	PF14736
ME000280S04666	GO:0010167 GO:0015706		PF16974
ME000280S04668	GO:0003743 GO:0006413 GO:0005515	K03262	PF01873 PF02020
ME000280S04672	GO:0016620 GO:0046983 GO:0008652 GO:0051287 GO:0055114	K00133	PF02774 PF01118
ME000280S04673	GO:0004842	K10588	PF00632
ME000280S04676	GO:0003860 GO:0003824		PF16113 PF00378
ME000280S04679	GO:0003860		PF16113
ME000280S04680	GO:0008168		PF03141
ME000280S04683	GO:0004650 GO:0005975		PF00295 PF12708
ME000280S04686	GO:0004252 GO:0006508		PF00082 PF17766 PF05922 PF02225
ME000009S10439	GO:0043666	K17607	PF04176
ME000009S10440	GO:0003676	K03844	PF15924 PF00076 PF00534 PF13439
ME000009S10441	GO:0015297 GO:0042910 GO:0055085 GO:0016020		PF01554
ME000009S10446	GO:0003677 GO:0004386 GO:0005524 GO:0008270 GO:0000184 GO:0005737		PF09416 PF13087 PF18141 PF13086
ME000009S10447	GO:0003712 GO:0006357 GO:0016592	K15151	PF09748
ME000009S10456	GO:0003824	K01895	PF00501 PF13193 PF16177
ME000009S10458	GO:0018024 GO:0005634		PF17907
ME000009S10459	GO:0009916 GO:0055114	K17893	PF01786
ME000009S10464	GO:0003824 GO:0050662	K01784	PF16363 PF01370 PF02719
ME000009S10465	GO:0008270	K11314	PF00249 PF00569
ME000009S10466	GO:0003723 GO:0016779 GO:0006396	K00974	PF01743
ME000009S10467	GO:0015078 GO:1902600 GO:0033180	K02148	PF03223
ME000009S10469	GO:0008081 GO:0006629	K18696	PF03009
ME000009S10472	GO:0005509 GO:0015979 GO:0009523 GO:0009654 GO:0019898		PF01789
ME000009S10473	GO:0016020	K08488	PF14523 PF05739 PF00804
ME000009S10474	GO:0004525 GO:0006396 GO:0016891	K11592	PF00636 PF03368 PF14622 PF00271
ME000009S10476	GO:0005247 GO:0006821 GO:0055085 GO:0016020		PF00654 PF00571
ME000009S10477	GO:0003723		PF02926
ME000009S10478	GO:0000398 GO:0005681	K06063	PF02731
ME000009S10479	GO:0016773 GO:0005975		PF02782
ME000009S10480	GO:0016020	K22940	PF04893
ME000009S10481	GO:0006886 GO:0006888 GO:0030127 GO:0008270		PF04811 PF04810
ME1107363C05666	GO:0016226		PF01458
ME000178S02149	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000419S07148	GO:0016779 GO:0009058	K00966	PF00483 PF00132
ME000419S07151	GO:0016020 GO:0005524 GO:0016887		PF01061 PF00005 PF08370 PF14510
ME000419S07152	GO:0005643	K14310	PF11894
ME000419S07153	GO:0046872		PF01363
ME000419S07156	GO:0016021		PF12036
ME000191S02425	GO:0016480		PF09174
ME000191S02426	GO:0006886 GO:0016192 GO:0048280 GO:0000139 GO:0005737		PF04871 PF04869
ME000191S02427	GO:0006886 GO:0016192		PF04871
ME000191S02428	GO:0006886 GO:0016192 GO:0048280 GO:0000139 GO:0005737		PF04871 PF04869
ME000191S02429	GO:0008080 GO:0016747	K20793	PF00583 PF13673 PF13508 PF08445
ME000191S02431	GO:0004553 GO:0005975 GO:0003824	K01214	PF02922 PF00128
ME000191S02438	GO:0004672 GO:0005524 GO:0006468	K00908	PF00069 PF07714
ME000191S02439	GO:0046872		PF01363
ME000191S02441	GO:0003677 GO:0008134 GO:0006355 GO:0005730	K02331	PF04931
ME000191S02442	GO:0003677 GO:0003899 GO:0006351	K03043	PF00562 PF04560
ME000191S02444	GO:0003676 GO:0005524	K14776	PF00271 PF13959 PF00270
ME000191S02446	GO:0003723 GO:0003743 GO:0006413	K03236	PF01176
ME000191S02448	GO:0003676	K17569	PF01585 PF01424 PF12656
ME000191S02451	GO:0016491		PF00264
ME000191S02452	GO:0003824 GO:0051536		PF04055 PF06969
ME000191S02454	GO:0016491		PF00264
ME000191S02455	GO:0016491		PF00264
ME000191S02458	GO:0016491		PF00264
ME000191S02463	GO:0016787		PF04389 PF01546
ME000191S02465	GO:0003676 GO:0008408 GO:0006139 GO:0006396 GO:0000176	K12591	PF01612 PF08066
ME000191S02471	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000191S02474	GO:0005515		PF05773
ME000191S02478	GO:0003677		PF00046
ME000191S02479	GO:0000287 GO:0004427 GO:0006796 GO:0005737		PF00719
ME000191S02480	GO:0000287 GO:0004427 GO:0006796 GO:0005737		PF00719
ME000191S02482	GO:0003677 GO:0006260	K02325	PF04042
ME000191S02483	GO:0008168		PF03141
ME000191S02500	GO:0003676		PF13086 PF13087 PF01424 PF13245
ME001862S02382	GO:0016798		PF04227
ME000017S02120	GO:0005524 GO:0009378 GO:0006281 GO:0006310 GO:0016887	K13525	PF00004 PF17862 PF02359 PF05496 PF02933 PF07724 PF07728 PF09336
ME000017S02121	GO:0005515	K15361	PF11816 PF00400
ME000017S02122	GO:0008270	K06874	PF03367
ME000017S02123	GO:0005515		PF00536 PF07647
ME000017S02128	GO:0004672 GO:0005524 GO:0006468 GO:0004674	K04688	PF00069 PF07714 PF14531 PF17667 PF00433
ME000017S02129	GO:0003677 GO:0003905 GO:0006284	K03652	PF02245
ME000017S02130	GO:0051082 GO:0006457 GO:0005737	K04083	PF01430
ME000475S07695	GO:0004455 GO:0009082 GO:0055114	K00053	PF01450 PF07991
ME000475S07700	GO:0019239		PF00962
ME000475S07701	GO:0003677 GO:0003899 GO:0006351 GO:0042025	K03013	PF03871 PF01191
ME000475S07702	GO:0008270		PF12906
ME000475S07703	GO:0046872		PF12872 PF00642
ME000475S07707	GO:0006284	K01247	PF00730
ME000475S07708	GO:0003755	K09579	PF13616 PF00639
ME000475S07709	GO:0043015		PF04130
ME000475S07714	GO:0043015	K16572	PF04130
ME000050S08018	GO:0006629		PF01734
ME000050S08019	GO:0004842	K10590	PF00632
ME000050S08021	GO:0016021	K10249	PF01151
ME000050S08022	GO:0036459 GO:0016579 GO:0008270	K11836	PF00443 PF17807 PF02148 PF00627
ME000050S08023	GO:0016491 GO:0055114 GO:0010181	K00327	PF00667 PF00258 PF00175
ME000050S08026	GO:0006364		PF10153
ME000050S08027	GO:0009976		PF14249
ME000050S08030	GO:0016779 GO:0009058	K03241	PF12804 PF00483 PF00132
ME000050S08033	GO:0008184 GO:0005975	K00688	PF00343
ME000050S08034	GO:0004672 GO:0005524 GO:0006468		PF00069 PF07714
ME000050S08036	GO:0046872		PF00642
ME000050S08037	GO:0005515		PF12796 PF00023
ME000050S08038	GO:0004553 GO:0005975	K15920	PF01915 PF00933 PF14310
ME000050S08040	GO:0044599	K19025	PF14764
ME000050S08043	GO:0046872		PF00642
ME000050S08045	GO:0046872		PF00642
ME000050S08047	GO:0055085 GO:0016021	K03452	PF01699
ME000050S08049	GO:0005515	K14791	PF00400
ME000043S07426	GO:0005515	K23563	PF14559 PF13174
ME000043S07432	GO:0004672 GO:0006468 GO:0005524 GO:0003677 GO:0006355		PF07714 PF00069 PF02365
ME000043S07433	GO:0005515 GO:0003677 GO:0006355		PF00400 PF02365
ME000043S07434	GO:0003677 GO:0006355		PF02365
ME000043S07435	GO:0004553 GO:0005975		PF00722
ME000043S07436	GO:0003676 GO:0005524	K13181	PF00270 PF00271
ME000043S07437	GO:0005515	K22614	PF13516
ME000043S07438	GO:0003676		PF00096
ME000090S10152	GO:0005634	K12829	PF04037 PF04046
ME000090S10153	GO:0004672 GO:0006468 GO:0005524		PF07714 PF00069
ME000090S10154	GO:0046872		PF00415 PF13540 PF08381 PF01363
ME000090S10155	GO:0005524 GO:0016887	K06158	PF00005 PF12848
ME000090S10156	GO:0030599 GO:0042545	K01051	PF01095
ME000090S10157	GO:0055114		PF08240 PF00107
ME000090S10158	GO:0003723	K03681	PF15985
ME000090S10159	GO:0005515		PF13185
ME000090S10160	GO:0005515 GO:0006355		PF08447 PF13426 PF00989 PF13188
ME000090S10162	GO:0005515 GO:0000155 GO:0007165		PF08447 PF00512
ME000090S10167	GO:0005759	K15414	PF02330
ME000090S10170	GO:0033926		PF12899
ME000090S10171	GO:0008270		PF07496
ME000090S10172	GO:0003723 GO:0003743 GO:0003676	K03237	PF07541 PF00575
ME000090S10175	GO:0003723	K17943	PF00806
ME000090S10177	GO:0005515	K19044	PF12796 PF13637 PF00023 PF13857 PF13606
ME000090S10178	GO:0008536 GO:0006886	K18752	PF13513 PF03810
ME000090S10179	GO:0016757 GO:0016021		PF09258 PF01501 PF04577
ME000090S10181	GO:0003676 GO:0005524		PF00270 PF00271
ME000090S10185	GO:0000160 GO:0000155 GO:0007165 GO:0005515		PF02518 PF00072 PF00512 PF08447
ME000090S10190	GO:0005525 GO:0003924		PF04548 PF01926 PF03193
ME000090S10193	GO:0036459 GO:0016579 GO:0008270	K11844	PF00443 PF02148
ME000090S10195	GO:0000155 GO:0007165 GO:0005515 GO:0000160		PF00512 PF08447 PF00072
ME000090S10196	GO:0000160		PF00072
ME000090S10197	GO:0005515 GO:0000155 GO:0007165		PF02518 PF08447 PF00512 PF13185 PF13426 PF01590
ME000090S10198	GO:0005515		PF13185 PF01590
ME000214S03265	GO:0006364		PF07890
ME000214S03266	GO:0005525		PF01018 PF01926 PF02421
ME000214S03269	GO:0003723 GO:0005515	K14327	PF02854 PF04050
ME000214S03270	GO:0003735 GO:0006412 GO:0005840	K02974	PF01282
ME000214S03271	GO:0016021	K20724	PF03661
ME000214S03272	GO:0030150 GO:0005744		PF08294
ME000214S03273	GO:0005524 GO:0003676 GO:0008270 GO:0016818 GO:0046872 GO:0003677 GO:0016787	K15505	PF00176 PF00271 PF08797 PF13923 PF13639 PF13920 PF00097 PF04851 PF13445
ME000214S03274	GO:0016757 GO:0016021		PF09258 PF04577
ME000214S03275	GO:0003677 GO:0005524 GO:0006270	K02210	PF00493 PF17207 PF17855 PF14551
ME000214S03279	GO:0016161 GO:0000272	K01177	PF01373
ME000273S04692	GO:0006886 GO:0016192 GO:0030117 GO:0030131	K12392	PF01602 PF12717 PF09066 PF02883
ME000273S04696	GO:0003676 GO:0046872		PF01585 PF00642
ME000273S04699	GO:0030234 GO:0006808		PF00543
ME000273S04701	GO:0009055 GO:0015035 GO:0045454	K03676	PF00462
ME000273S04706	GO:0030170 GO:0009058	K01762	PF00155
ME000187S02389	GO:0006904 GO:0016192	K15292	PF00995
ME000187S02390	GO:0030170 GO:0009058	K00814	PF00155
ME000187S02393	GO:0003676	K13201	PF00076
ME000187S02394	GO:0005515		PF13516
ME000187S02395	GO:0003723	K21444	PF00013
ME000187S02397	GO:0004553 GO:0005975		PF00150
ME000187S02398	GO:0006887 GO:0000145	K20298	PF04129 PF09763
ME000187S02399	GO:0004197 GO:0071586 GO:0016020		PF02517
ME000187S02401	GO:0000155 GO:0007165 GO:0000160		PF02518 PF00512 PF00072 PF13426 PF13188
ME000187S02402	GO:0006629 GO:0005515		PF01734 PF00514
ME000187S02403	GO:0016021 GO:0042765	K05289	PF04114
ME000187S02412	GO:0003755		PF00254
ME000187S02413	GO:0005515	K14012	PF08059 PF00789 PF14555
ME000187S02415	GO:0018580 GO:0055114 GO:0016491 GO:0003824		PF03060 PF01070 PF00478
ME1135765C07647	GO:0032324		PF03453
ME000400S06849	GO:0012511 GO:0016021		PF01277
ME000400S06854	GO:0055114	K23164	PF13602 PF00107 PF08240
ME000400S06858	GO:0008270 GO:0006355 GO:0005634	K23398	PF13532 PF06221
ME000400S06859	GO:0005509 GO:0005515	K02183	PF00036 PF13499 PF13833 PF13405 PF13202 PF12763 PF08976
ME000400S06860	GO:0003735 GO:0006412 GO:0005840	K02885	PF01280
ME000400S06861	GO:0005507 GO:0055070	K06201	PF03932
ME000613S08754	GO:0031966	K18182	PF14138
ME000613S08755	GO:0005515	K14963	PF00400 PF12894 PF08662
ME000613S08756	GO:0007034	K12195	PF03357
ME000613S08757	GO:0003676	K23312	PF10451 PF01336
ME000613S08760	GO:0044238		PF02482 PF16321
ME000613S08762	GO:0005524 GO:0016887		PF00005 PF12848
ME000152S01210	GO:0005524 GO:0016887	K10756	PF08542 PF00004 PF13177 PF03215 PF07728
ME000152S01211	GO:0016743 GO:0006520 GO:0016597	K00609	PF02729 PF00185
ME000152S01213	GO:0003676	K14787	PF00076
ME000152S01215	GO:0008199 GO:0016226	K19054	PF01491
ME000152S01216	GO:0003676		PF00076
ME000152S01217	GO:0008168		PF08241 PF03141
ME000152S01218	GO:0008964 GO:0006099 GO:0015977		PF00311
ME000152S01220	GO:0003735 GO:0006412 GO:0005840	K02901	PF01777
ME000152S01223	GO:0008375 GO:0006486	K00726	PF03071
ME000152S01224	GO:0003723 GO:0005515	K12882	PF02854
ME000152S01226	GO:0005515		PF13855 PF00240 PF00560
ME000152S01227	GO:0004812 GO:0005524 GO:0043039	K01885	PF00749
ME000152S01228	GO:0005515	K10260	PF00400
ME000152S01229	GO:0000213 GO:0006388	K15322	PF01974 PF02778
ME000152S01230	GO:0005524	K10756	PF13177 PF00004
ME000152S01233	GO:0016021	K13348	PF04117
ME000152S01239	GO:0005524 GO:0003677	K11665	PF00176 PF13892 PF00271
ME000152S01240	GO:0055114		PF00107 PF08240
ME000152S01241	GO:0005515	K14515	PF13516
ME000152S01242	GO:0005515		PF02213
ME000152S01245	GO:0008536 GO:0006886	K14293	PF13513 PF03810
ME000152S01246	GO:0008168	K00591	PF13489 PF08241 PF13649 PF13847 PF08242 PF02353 PF06325 PF01209
ME000152S01250	GO:0009055 GO:0020037	K08738	PF00034
ME000152S01251	GO:0004553 GO:0009254 GO:0019867		PF06725
ME000152S01253	GO:0003676	K24527	PF00076
ME000152S01258	GO:0055114	K00121	PF08240 PF00107
ME000152S01260	GO:0005515		PF02985
ME000152S01265	GO:0005515		PF00917
ME000152S01266	GO:0005515		PF13185 PF01590
ME000152S01268	GO:0003677 GO:0006334 GO:0000786 GO:0042025	K11275	PF00538
ME000152S01270	GO:0003676 GO:0008270		PF00098
ME000152S01271	GO:0055114		PF13602 PF00107
ME000152S01272	GO:0005524 GO:0030983 GO:0006298		PF16413 PF01119
ME000152S01274	GO:0003755 GO:0000413		PF00160
ME000152S01276	GO:0030246		PF01301 PF17834 PF02140
ME000152S01277	GO:0046933 GO:0015986 GO:0045261	K02115	PF00231
ME000152S01278	GO:0008703 GO:0009231 GO:0055114	K11752	PF01872 PF08719
ME000152S01279	GO:0008081 GO:0006629		PF03009
ME000152S01281	GO:0004553 GO:0005975	K15925	PF01055 PF16863 PF13802
ME000152S01282	GO:0003824	K00826	PF01063
ME000152S01283	GO:0097367 GO:1901135 GO:0005515	K00820	PF01380 PF13522 PF13537 PF00856 PF13230
ME000152S01287	GO:0005515	K03249	PF01398 PF13012
ME000152S01288	GO:0046872 GO:0006801	K04565	PF00080
ME000152S01291	GO:0005515 GO:0046872		PF00400 PF13639 PF13445 PF00097
ME000152S01295	GO:0008080 GO:0016747		PF00583 PF13673 PF13508 PF08445
ME000152S01300	GO:0030833 GO:0034314 GO:0005885 GO:0015629	K05754	PF04699
ME000152S01301	GO:0046855	K15422	PF00459
ME000152S01302	GO:0003690 GO:0006355		PF02536
ME000152S01303	GO:0004672 GO:0005524 GO:0006468	K13412	PF00069 PF07714 PF06293
ME000152S01304	GO:0016020		PF02714
ME000152S01305	GO:0004045	K04794	PF01981
ME000152S01306	GO:0016491 GO:0055114	K00521	PF01794 PF08022 PF08030
ME000152S01309	GO:0005515	K14018	PF08324 PF09070 PF00400
ME000152S01311	GO:0019825		PF01152
ME000152S01314	GO:0005525 GO:0003924	K07937	PF00025 PF08477 PF00071
ME000152S01315	GO:0006629	K04712	PF00487 PF08557
ME000152S01316	GO:0008168	K22855	PF10237
ME000152S01321	GO:0098599	K01074	PF02089
ME000152S01322	GO:0006351 GO:0005634	K14721	PF04801
ME000152S01323	GO:0003676	K14411	PF00076
ME000152S01326	GO:0008883 GO:0050661 GO:0033014 GO:0055114	K02492	PF05201 PF01488 PF00745
ME000152S01328	GO:0003677 GO:0008270		PF01754
ME000152S01329	GO:0050080 GO:0006633	K01578	PF05292 PF17408
ME1100619C05671	GO:0004672 GO:0006468 GO:0005524		PF07714 PF00069
ME000080S09744	GO:0008168		PF08241 PF03141
ME000080S09750	GO:0005515	K15201	PF13181
ME000080S09751	GO:0004672 GO:0005524 GO:0006468 GO:0005509		PF00069 PF00036 PF13499 PF13405 PF13833 PF13202
ME000080S09752	GO:0005515	K15201	PF14559 PF13174
ME000080S09753	GO:0004553 GO:0005975	K08235	PF00722
ME000080S09754	GO:0005524 GO:0030983 GO:0006298		PF01624
ME000080S09756	GO:0003824 GO:0003852 GO:0009098	K01649	PF00682 PF08502
ME000080S09757	GO:0008270	K10632	PF02148
ME000080S09758	GO:0005524 GO:0030983 GO:0006298	K08737	PF05192 PF05188
