Gene ID	GO	KO
GFH23648	GO:0006468 GO:0005524 GO:0004672	K08824
GFH23654	GO:0003924	K10389
GFH23671	GO:0016407	
GFH23677	GO:0006351 GO:0003899 GO:0003677	
GFH23678	GO:0006351 GO:0003899 GO:0003677	
GFH23679	GO:0006351 GO:0003899 GO:0003677	
GFH23682	GO:0006298 GO:0030983 GO:0005524	K08737
GFH23684	GO:0006298 GO:0030983 GO:0005524	K08737
GFH23685	GO:0005525 GO:0003924	
GFH23688	GO:0016114 GO:0008661 GO:0016624	K01662
GFH23695	GO:0006413 GO:0003743	
GFH23699	GO:0003924	K03531
GFH23703	GO:0016020	K06816
GFH23706	GO:0005515	
GFH23708	GO:0016787	K15423
GFH23713	GO:0005694 GO:0051276 GO:0005524 GO:0005515	
GFH23714	GO:0005524	
GFH23726	GO:0016192 GO:0006904	K15292
GFH23729	GO:0006468 GO:0005524 GO:0004672	
GFH23748	GO:0005515	K02977
GFH23751	GO:0005515	K08770
GFH23754	GO:0035556 GO:0009190	
GFH23755	GO:0035556 GO:0009190	
GFH23758	GO:0055114 GO:0016491	
GFH23760	GO:0055114 GO:0016491	K00521
GFH23769	GO:0006886 GO:0008536 GO:0005515	K18752
GFH23778	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01880
GFH23789	GO:0050662 GO:0003824	K11168
GFH23794	GO:0016020 GO:0055085 GO:0006821 GO:0005247	
GFH23801	GO:0007018 GO:0008017 GO:0005524 GO:0003777	K10398
GFH23816	GO:0035556 GO:0009190	
GFH23818	GO:0005515 GO:0045454 GO:0015035 GO:0009055	
GFH23819	GO:0016311 GO:0008138	
GFH23823	GO:0006270 GO:0005524 GO:0003677 GO:0016887	
GFH23824	GO:0006265 GO:0003917 GO:0003677	K03163
GFH23826	GO:0006468 GO:0005524 GO:0004672	K08866
GFH23831	GO:0006511 GO:0031625	
GFH23832	GO:0006511 GO:0031625	K03869
GFH23839	GO:0031514 GO:0048870	K19942
GFH23846	GO:0071949 GO:0055114 GO:0016491	
GFH23847	GO:0000160	
GFH23849	GO:0005515	
GFH23858	GO:0045454	
GFH23859	GO:0005515	
GFH23860	GO:0005515	
GFH23862	GO:0006725 GO:0016491 GO:0008198	
GFH23868	GO:0000159 GO:0007165 GO:0019888	K11584
GFH23869	GO:0046872	
GFH23872	GO:0006281 GO:0000723 GO:0003678 GO:0005975 GO:0004553	K15255
GFH23877	GO:0005991 GO:0004555	
GFH23878	GO:0003333	
GFH23879	GO:0003677 GO:0000166	
GFH23880	GO:0003677 GO:0000166	
GFH23893	GO:0005634 GO:0003677	
GFH23894	GO:0046872 GO:0005680 GO:0004842	
GFH23899	GO:0006468 GO:0004672 GO:0005524	
GFH23900	GO:0008168	K15335
GFH23901	GO:0016020 GO:0006633 GO:0016747	
GFH23912	GO:0005524 GO:0008716	K01941
GFH23913	GO:0016020 GO:0055085 GO:0022857	K20989
GFH23917	GO:0055114 GO:0045454 GO:0016491	
GFH23931	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01874
GFH23932	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01874
GFH23942	GO:0007165 GO:0004114 GO:0006182 GO:0004383	
GFH23950	GO:0016579 GO:0036459	K11839
GFH23952	GO:0006468 GO:0005524 GO:0004672	
GFH23953	GO:0005524 GO:0006310 GO:0006281 GO:0009378	
GFH23961	GO:0006265 GO:0005524 GO:0003918 GO:0003677	
GFH23963	GO:0006265 GO:0005524 GO:0003918 GO:0003677	
GFH23969	GO:0055114 GO:0046872 GO:0016491 GO:0005634 GO:0006352	
GFH23972	GO:0016020 GO:0055085 GO:0022857	K03294
GFH23980	GO:0005643 GO:0016973	
GFH23989	GO:0005515	
GFH23991	GO:0008380	K12846
GFH24000	GO:0016787	K01956
GFH24002	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH24018	GO:0045454 GO:0055114 GO:0051920	
GFH24030	GO:0050660 GO:0003824	
GFH24031	GO:0055114 GO:0050660 GO:0016491	
GFH24049	GO:0009089 GO:0008837	
GFH24058	GO:0006260 GO:0003887 GO:0003677	
GFH24060	GO:0000413 GO:0003755	
GFH24076	GO:0005839 GO:0051603 GO:0004298	K02731
GFH24078	GO:0070569	K00963
GFH24098	GO:0005515	K03364
GFH24102	GO:0006270 GO:0005524 GO:0003677	K02212
GFH24105	GO:0016020 GO:0015276	
GFH24109	GO:0006629	
GFH24115	GO:0030131 GO:0016192 GO:0006886	
GFH24116	GO:0030117 GO:0016192 GO:0006886	
GFH24128	GO:0005515	
GFH24129	GO:0005515	
GFH24131	GO:0055114	
GFH24135	GO:0006468 GO:0005524 GO:0004672	
GFH24157	GO:0005515	
GFH24158	GO:0005515	
GFH24177	GO:0006468 GO:0004672	
GFH24179	GO:0005525 GO:0003924	K03231
GFH24185	GO:0003924	K07375
GFH24190	GO:0006468 GO:0005524 GO:0004672	K04688
GFH24192	GO:0006468 GO:0005524 GO:0004674	
GFH24199	GO:0019752 GO:0030170 GO:0016831	
GFH24202	GO:0006468 GO:0005524 GO:0004672	K16196
GFH24213	GO:2001070	
GFH24218	GO:0007165 GO:0004114	
GFH24219	GO:0003824	K22696
GFH24222	GO:0005525 GO:0003924	K02355
GFH24225	GO:0004488 GO:0055114	
GFH24234	GO:0005975 GO:0043169 GO:0003824	
GFH24235	GO:0005975 GO:0004553	
GFH24241	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH24248	GO:0055114 GO:0016491	
GFH24249	GO:0055114 GO:0016491	
GFH24254	GO:0016020 GO:0055085 GO:0022857	
GFH24259	GO:0003824	
GFH24260	GO:0003824	
GFH24268	GO:0005524	
GFH24270	GO:0045454	K03671
GFH24273	GO:0005737 GO:0006364 GO:0008649	K03501
GFH24275	GO:0005509	K16465
GFH24276	GO:0005515	K12179
GFH24284	GO:0006744 GO:0004497	
GFH24285	GO:0055114 GO:0006631 GO:0016491 GO:0003857	K00074
GFH24294	GO:0016471 GO:1902600 GO:0042626	K02152
GFH24309	GO:0003676	K12898
GFH24318	GO:0016021 GO:0055085 GO:0042626 GO:0005524 GO:0016887	K05658
GFH24327	GO:0005515	
GFH24330	GO:0016020	
GFH24348	GO:0006468 GO:0005524 GO:0004672	K08829
GFH24349	GO:0016459 GO:0005524 GO:0003774	
GFH24350	GO:0016459 GO:0005524 GO:0003774 GO:0005515	K10357
GFH24352	GO:0035556 GO:0009190	
GFH24364	GO:0016020 GO:0055085 GO:0022857	K01465
GFH24366	GO:0016787	
GFH24368	GO:0006468 GO:0004672 GO:0005524	
GFH24369	GO:0016021 GO:0055085 GO:0042626 GO:0005524	
GFH24370	GO:0016021 GO:0055085 GO:0042626 GO:0005524	
GFH24371	GO:0016021 GO:0055085 GO:0042626 GO:0005524	K05677
GFH24380	GO:0035556 GO:0009190	
GFH24384	GO:0005515	
GFH24386	GO:0006468 GO:0004672	
GFH24392	GO:0016887 GO:0005524	K05681
GFH24394	GO:0005975 GO:0004553	
GFH24396	GO:0030906 GO:0042147 GO:0015031	K18468
GFH24399	GO:0055085	K15275
GFH24404	GO:0016020 GO:0030001 GO:0046873	
GFH24405	GO:0006511 GO:0031625	
GFH24422	GO:0005515	
GFH24424	GO:0006400 GO:0008176	K03439
GFH24426	GO:0007034	K12191
GFH24427	GO:0007034	
GFH24428	GO:0008757	
GFH24432	GO:0006097 GO:0004474	K01638
GFH24438	GO:0042025	
GFH24443	GO:0006468 GO:0005524 GO:0004672	
GFH24456	GO:0003723	
GFH24471	GO:0005515	
GFH24477	GO:0035556 GO:0009190	
GFH24480	GO:0035556 GO:0009190	
GFH24482	GO:0005643	
GFH24487	GO:0005509	
GFH24489	GO:0004620	
GFH24492	GO:0055114 GO:0016715 GO:0005507 GO:0004497	
GFH24495	GO:0006468 GO:0005524 GO:0004672	
GFH24505	GO:0055114 GO:0033743	K07305
GFH24510	GO:0006457 GO:0051082 GO:0005524	
GFH24511	GO:0006457 GO:0051082 GO:0005524	K04079
GFH24515	GO:0035556 GO:0009190	
GFH24523	GO:0006468 GO:0005524 GO:0004672	K00908
GFH24526	GO:0005515	
GFH24531	GO:0043248 GO:0060090	K11886
GFH24548	GO:0005737 GO:0006886	
GFH24549	GO:0005737 GO:0006886	K20180
GFH24554	GO:0035556 GO:0009190	
GFH24559	GO:0005515	
GFH24560	GO:0006457 GO:0051082 GO:0005524	K09487
GFH24563	GO:0000786 GO:0003677	K11251
GFH24566	GO:0005515	
GFH24569	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH24571	GO:0009116	
GFH24573	GO:0055114 GO:0016491 GO:0045454	K22182
GFH24583	GO:0005975 GO:0003824	K01176
GFH24586	GO:0005840 GO:0006412 GO:0003735	K02958
GFH24596	GO:0030173 GO:0006891	
GFH24605	GO:0035556 GO:0009190	
GFH24618	GO:0020037	K12319
GFH24619	GO:0006182 GO:0004383	
GFH24624	GO:0006468 GO:0005524 GO:0004672	
GFH24631	GO:0003676	
GFH24632	GO:0071569	K12162
GFH24633	GO:0008080	
GFH24638	GO:0016020 GO:0006487 GO:0003830	
GFH24646	GO:0016020 GO:0055085 GO:0022857	
GFH24651	GO:0005524	K00919
GFH24654	GO:0006355 GO:0003700	K09286
GFH24655	GO:0005840 GO:0006412 GO:0003735	
GFH24656	GO:0009452 GO:0001510 GO:0008168	K14292
GFH24670	GO:0003676	
GFH24678	GO:0006741 GO:0003951	K00858
GFH24696	GO:0055114 GO:0016616	K00031
GFH24698	GO:0006508 GO:0004181	
GFH24699	GO:0006508 GO:0004181	
GFH24701	GO:0005840 GO:0006412 GO:0003735	K02906
GFH24706	GO:0007165 GO:0004114	
GFH24720	GO:0005509	
GFH24722	GO:0016787	
GFH24723	GO:0007165 GO:0004114	
GFH24725	GO:0007165 GO:0004114	K13293
GFH24734	GO:0016020 GO:0006633 GO:0016747	
GFH24735	GO:0016020 GO:0006633 GO:0016747	
GFH24737	GO:0016020 GO:0030001 GO:0046873	
GFH24738	GO:0016020 GO:0030001 GO:0046873	
GFH24740	GO:0055114 GO:0008033 GO:0050660 GO:0017150	
GFH24741	GO:0055114 GO:0008033 GO:0050660 GO:0017150	
GFH24744	GO:0045454	
GFH24756	GO:0055114 GO:0016491	
GFH24757	GO:0008168	K03438
GFH24762	GO:0006468 GO:0005524 GO:0004672	
GFH24763	GO:0006468 GO:0005524 GO:0004672	
GFH24766	GO:0016887 GO:0005524	K05643
GFH24775	GO:0042025 GO:0006355 GO:0008270 GO:0004402 GO:0003712 GO:0016573	K04498
GFH24781	GO:0005509	
GFH24803	GO:0006468 GO:0004672 GO:0005524	
GFH24804	GO:0006468 GO:0004672 GO:0005524	
GFH24806	GO:0042025 GO:0000786 GO:0006334 GO:0003677	K11275
GFH24808	GO:0042025 GO:0000786 GO:0006334 GO:0003677	
GFH24811	GO:0035556 GO:0009190	
GFH24817	GO:0005525 GO:0003924	
GFH24819	GO:0016887 GO:0005524	
GFH24820	GO:0016887 GO:0005524	
GFH24830	GO:0009507 GO:0055114 GO:0046422	
GFH24835	GO:0008168	
GFH24838	GO:0008270	
GFH24839	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH24841	GO:0006139 GO:0016818 GO:0005524 GO:0004386 GO:0003676	K10844
GFH24852	GO:0005515 GO:0006508 GO:0004252	
GFH24855	GO:0005524	
GFH24861	GO:0015031	
GFH24862	GO:0016021 GO:0055085 GO:0006812 GO:0015299	
GFH24863	GO:0016021 GO:0055085 GO:0006812 GO:0015299	
GFH24870	GO:0016787	K01061
GFH24886	GO:0006468 GO:0005524 GO:0004672	
GFH24892	GO:0005672 GO:0006367	
GFH24901	GO:0006468 GO:0005524 GO:0004672	
GFH24902	GO:0005839 GO:0051603 GO:0004298	K02732
GFH24903	GO:0005840 GO:0006412 GO:0003735	K02879
GFH24910	GO:0006468 GO:0004672 GO:0005524	
GFH24911	GO:0016787	
GFH24913	GO:0016887 GO:0005524	
GFH24917	GO:0006351 GO:0046983 GO:0003899	K03020
GFH24920	GO:0006468 GO:0004672 GO:0005524	
GFH24922	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH24923	GO:0005515	
GFH24925	GO:0006355 GO:0003700 GO:0005634 GO:0003677	
GFH24941	GO:0006886 GO:0008536	
GFH24947	GO:0005840 GO:0006412 GO:0003735	K02877
GFH24948	GO:0000160	K14490
GFH24956	GO:0042025	K21777
GFH24960	GO:0016020	
GFH24963	GO:0005515	
GFH24964	GO:0055114 GO:0016491 GO:0051537	
GFH24973	GO:0006397	
GFH24984	GO:0055114 GO:0033014 GO:0050661 GO:0008883	K02492
GFH24987	GO:0004045	
GFH24992	GO:0006468 GO:0005524 GO:0004672	
GFH24994	GO:0055114 GO:0033743	
GFH25008	GO:0008080	
GFH25009	GO:0008080	
GFH25028	GO:0005524 GO:0003676 GO:0005634 GO:0004386 GO:0003723	K16911
GFH25030	GO:0030976 GO:0000287	K12261
GFH25045	GO:0016598 GO:0004057	K00685
GFH25056	GO:0055114 GO:0051287 GO:0016616	
GFH25065	GO:0007023 GO:0007021 GO:0048487	K17292
GFH25070	GO:0005509	
GFH25072	GO:0016811	
GFH25076	GO:0005525	K12852
GFH25080	GO:0032012 GO:0005086	K18442
GFH25087	GO:0005543	
GFH25089	GO:0004527 GO:0003676	
GFH25095	GO:0006468 GO:0004672 GO:0005524	
GFH25104	GO:0006629	K08245
GFH25107	GO:0006078	K21850
GFH25111	GO:0055114 GO:0016491	
GFH25112	GO:0055114 GO:0016491 GO:0071949	
GFH25114	GO:0005525	
GFH25118	GO:0016021	
GFH25123	GO:0003824 GO:0003860	K13238
GFH25125	GO:0005737 GO:0043043 GO:0006414 GO:0003746	K02356
GFH25129	GO:0035556 GO:0009190	
GFH25131	GO:0006351 GO:0003899 GO:0003677	
GFH25138	GO:0008168	
GFH25143	GO:0006468 GO:0004672 GO:0005524	
GFH25147	GO:0006468 GO:0005524 GO:0004672	
GFH25152	GO:0006468 GO:0005524 GO:0004672	K08850
GFH25154	GO:0006468 GO:0004672	
GFH25159	GO:0003723	
GFH25160	GO:0055114 GO:0009916	K17893
GFH25162	GO:0005515	
GFH25166	GO:0006270 GO:0005524 GO:0003677 GO:0016887	
GFH25169	GO:0004518	
GFH25170	GO:0006310 GO:0006281 GO:0009378	
GFH25174	GO:0006468 GO:0004672 GO:0005524	
GFH25175	GO:0016787	K14379
GFH25179	GO:0016020 GO:0055085 GO:0030001 GO:0046873	
GFH25180	GO:0016020	
GFH25182	GO:0016598 GO:0004057	K00685
GFH25204	GO:0016758	
GFH25205	GO:0019752 GO:0030170 GO:0016831	K01590
GFH25207	GO:0006351 GO:0003899 GO:0003677	
GFH25210	GO:0004781	
GFH25212	GO:0005840 GO:0006412 GO:0003735	
GFH25216	GO:0016787	
GFH25217	GO:0016787	
GFH25220	GO:0006468 GO:0005524 GO:0004672	
GFH25225	GO:0006468 GO:0005524 GO:0004672	
GFH25235	GO:0008270	K17808
GFH25246	GO:0003676	
GFH25251	GO:0005525 GO:0003924	K07901
GFH25254	GO:0000160	
GFH25257	GO:0016746	
GFH25258	GO:0005634	
GFH25271	GO:0035556 GO:0009190	
GFH25275	GO:0006468 GO:0004672 GO:0005524	
GFH25278	GO:0019825	K05288
GFH25289	GO:0005515	K03030
GFH25291	GO:0006508 GO:0004222	
GFH25298	GO:0016020 GO:0055085 GO:0022857	
GFH25306	GO:0005786 GO:0006614 GO:0030942 GO:0008312 GO:0005047	K03107
GFH25311	GO:0008168	
GFH25312	GO:0006886 GO:0008536	K18423
GFH25330	GO:0005874 GO:0071929 GO:0019799	K19573
GFH25331	GO:0005515	
GFH25332	GO:0006508 GO:0008234	
GFH25336	GO:0006355 GO:0003700	
GFH25342	GO:0004386	
GFH25345	GO:0005737 GO:0033925	
GFH25347	GO:0005524 GO:0003676 GO:0005515 GO:0016787 GO:0003677	
GFH25355	GO:0005524	K09498
GFH25356	GO:0005524	
GFH25359	GO:0006355 GO:0006351	
GFH25367	GO:0008289	
GFH25368	GO:0006468 GO:0004672 GO:0005524	
GFH25377	GO:0003824	
GFH25378	GO:0016020	
GFH25380	GO:0016020	
GFH25382	GO:0005515	
GFH25383	GO:0019905	
GFH25396	GO:0006508 GO:0008233 GO:0016021	
GFH25397	GO:0005839 GO:0051603 GO:0004298	K02735
GFH25407	GO:0055114 GO:0020037 GO:0004096	K03781
GFH25413	GO:0016787	
GFH25427	GO:0007018 GO:0008017 GO:0005524 GO:0003777	K20196
GFH25435	GO:0055114 GO:0006520 GO:0016491	K00261
GFH25436	GO:0005515	
GFH25437	GO:0005515	
GFH25442	GO:0006355 GO:0003700	
GFH25443	GO:0016021	
GFH25461	GO:0018024	
GFH25462	GO:0016020 GO:0055085 GO:0022857	
GFH25464	GO:0016020 GO:0055085 GO:0022857	
GFH25465	GO:0016020 GO:0055085 GO:0022857	
GFH25470	GO:0000796 GO:0007076	
GFH25477	GO:0005975	K01057
GFH25488	GO:0005524	K03695
GFH25490	GO:0005789 GO:0018279	K12670
GFH25504	GO:0003723	
GFH25506	GO:0005634	K12829
GFH25509	GO:0005840 GO:0006412 GO:0003735	K02978
GFH25512	GO:0008168	
GFH25517	GO:0006400 GO:0016763	K15407
GFH25523	GO:0006520 GO:0016829	
GFH25525	GO:0005840 GO:0006412 GO:0003735	K02934
GFH25541	GO:0000145 GO:0006887	K06110
GFH25543	GO:0045263 GO:0015986 GO:0015078 GO:0000276	K02109
GFH25545	GO:0035556 GO:0009190	
GFH25552	GO:0005515	K13026
GFH25556	GO:0005524	K14440
GFH25560	GO:0005515	
GFH25563	GO:0005524 GO:0006508 GO:0004222	
GFH25566	GO:0045454	
GFH25568	GO:0016020 GO:0055085 GO:0022857	
GFH25575	GO:0055114 GO:0050661 GO:0016491	
GFH25584	GO:0007165 GO:0004114	
GFH25586	GO:0005737 GO:0006426 GO:0005524 GO:0004820 GO:0000166	K14164
GFH25599	GO:0005840 GO:0006412 GO:0003735 GO:0003723	
GFH25605	GO:0007018 GO:0008017 GO:0005524 GO:0003777	K10401
GFH25606	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH25617	GO:0016787	
GFH25618	GO:0016020 GO:0006811 GO:0005216	
GFH25619	GO:0005515	
GFH25627	GO:0005515	K17550
GFH25630	GO:0006508 GO:0005524 GO:0004222	
GFH25632	GO:0006468 GO:0005524 GO:0004672	
GFH25633	GO:0006468 GO:0005524 GO:0004672	K20603
GFH25635	GO:0016459 GO:0005524 GO:0003774	
GFH25639	GO:0035556 GO:0009190	
GFH25656	GO:0016787	K04382
GFH25661	GO:0005515 GO:0046872	
GFH25663	GO:0005515	
GFH25665	GO:0005524 GO:0003676	K12614
GFH25671	GO:0005524	
GFH25676	GO:0043039 GO:0005524 GO:0004812	K01868
GFH25679	GO:0006351 GO:0003714	
GFH25696	GO:0005524 GO:0003676	K14776
GFH25697	GO:0005507 GO:0055114	K19791
GFH25699	GO:0016787	K01307
GFH25700	GO:0006468 GO:0005524 GO:0004672	
GFH25703	GO:0016887 GO:0005524	
GFH25708	GO:0016021	K23727
GFH25715	GO:0005524	K03065
GFH25716	GO:0005524	
GFH25733	GO:0006468 GO:0005524 GO:0004672	
GFH25736	GO:0043666 GO:0019903	K15501
GFH25739	GO:0006351 GO:0046983 GO:0003899	K03020
GFH25748	GO:0032958 GO:0016301	K00915
GFH25752	GO:0005524 GO:0006310 GO:0006281 GO:0009378	
GFH25756	GO:0016020 GO:0055085 GO:0022857	
GFH25763	GO:0005634 GO:0006334	
GFH25764	GO:0005634 GO:0006334	
GFH25765	GO:0016624 GO:0016114 GO:0008661 GO:0030976 GO:0003824	K00161
GFH25777	GO:0005515	K10839
GFH25782	GO:0055114 GO:0006631 GO:0045300	K03921
GFH25800	GO:0055114 GO:0016702	
GFH25801	GO:0055114 GO:0016702	K17842
GFH25805	GO:0005852 GO:0006413 GO:0031369 GO:0003743	
GFH25806	GO:0005852 GO:0006413 GO:0031369 GO:0003743	
GFH25811	GO:0005515	
GFH25814	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH25824	GO:0006468 GO:0004672 GO:0005524	
GFH25830	GO:0005524	K10875
GFH25835	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01893
GFH25844	GO:0005534	
GFH25845	GO:0003676	
GFH25850	GO:0003824	
GFH25855	GO:0003677	
GFH25859	GO:0016887 GO:0005524	
GFH25868	GO:0016579 GO:0004843	K11863
GFH25874	GO:0006508 GO:0008236	
GFH25891	GO:0051536 GO:0009055	K02639
GFH25896	GO:0042025 GO:0006355 GO:0043565 GO:0003700	K09419
GFH25905	GO:0006526 GO:0005524 GO:0004055 GO:0006529 GO:0004066	K01940
GFH25907	GO:0006468 GO:0005524 GO:0004672	K04345
GFH25917	GO:1902600 GO:0046034	
GFH25928	GO:0005515	
GFH25935	GO:0055114 GO:0016702	
GFH25936	GO:0055114 GO:0016702	
GFH25944	GO:0016887 GO:0005524	
GFH25945	GO:0016887 GO:0005524	
GFH25951	GO:0005525 GO:0003924	
GFH25961	GO:0005515	
GFH25989	GO:0005524 GO:0016887	
GFH25991	GO:0046872	K18753
GFH25992	GO:0006281 GO:0000723 GO:0003678	
GFH26001	GO:0005524 GO:0003676 GO:0005634 GO:0003724 GO:0003723	K14808
GFH26017	GO:0016021	K12385
GFH26019	GO:0019898 GO:0009654 GO:0009523 GO:0015979 GO:0005509	
GFH26020	GO:0019898 GO:0009654 GO:0009523 GO:0015979 GO:0005509	
GFH26029	GO:0016021	K13348
GFH26031	GO:0005543	
GFH26033	GO:0005840 GO:0006412 GO:0003735	K02879
GFH26036	GO:0006468 GO:0005524 GO:0004672	
GFH26042	GO:0016020 GO:0006633 GO:0016747	K15397
GFH26047	GO:0009116	
GFH26053	GO:0008270	
GFH26055	GO:0002100 GO:0008251	K11991
GFH26056	GO:0005840 GO:0006412 GO:0003735	K02960
GFH26061	GO:0016020 GO:0055085 GO:0022857	
GFH26062	GO:0005840 GO:0006412 GO:0003735 GO:0003723	K02988
GFH26064	GO:0005515	
GFH26067	GO:0003676	K14407
GFH26095	GO:0006468 GO:0004672	
GFH26096	GO:0006468 GO:0005524 GO:0004672	
GFH26097	GO:0005524 GO:0003676 GO:0016787 GO:0003677	
GFH26100	GO:0006468 GO:0005524 GO:0004672 GO:0005515	K20715
GFH26104	GO:0005525 GO:0003924	
GFH26115	GO:0016021 GO:0016020	
GFH26120	GO:0005515	K10751
GFH26121	GO:0006468 GO:0005524 GO:0004672	K14512
GFH26122	GO:0005515	
GFH26126	GO:0005524 GO:0016887	K03061
GFH26127	GO:0016579 GO:0036459	K11855
GFH26128	GO:0006396	
GFH26137	GO:0055114 GO:0016491 GO:0005507	
GFH26140	GO:0006468 GO:0004672 GO:0005524	
GFH26151	GO:0055085 GO:0022857 GO:0016021	
GFH26159	GO:0005524 GO:0003676	K14779
GFH26170	GO:0006468 GO:0005524 GO:0004672	K08819
GFH26171	GO:0006468 GO:0005524 GO:0004672	K08819
GFH26172	GO:0005515	K03363
GFH26173	GO:0005515	
GFH26177	GO:0006886	
GFH26179	GO:0070009 GO:0008239	
GFH26188	GO:0007018 GO:0008017 GO:0005524 GO:0003777	K20198
GFH26193	GO:0007165 GO:0004114	
GFH26194	GO:0007165 GO:0004114	
GFH26203	GO:0003676	
GFH26209	GO:0004425	K01609
GFH26210	GO:0006432 GO:0005524 GO:0003723 GO:0000287	
GFH26214	GO:0005840 GO:0006412 GO:0003735	K02925
GFH26215	GO:0055114 GO:0016627	K00232
GFH26216	GO:0005777 GO:0006635 GO:0003997	
GFH26224	GO:0006468 GO:0005524 GO:0004672	
GFH26233	GO:0006468 GO:0005524 GO:0004672	
GFH26242	GO:0030145 GO:0004177	
GFH26254	GO:0009116 GO:0003824	
GFH26265	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH26275	GO:0005515	
GFH26288	GO:0016887 GO:0005524 GO:0016020	K05681
GFH26289	GO:0006468 GO:0005524 GO:0004674	
GFH26292	GO:0005840 GO:0006412 GO:0003735	
GFH26294	GO:0005840 GO:0006412 GO:0003735	K02962
GFH26300	GO:0006468 GO:0004672 GO:0005524	
GFH26312	GO:0005515	K09613
GFH26316	GO:0006468 GO:0004672 GO:0005524	
GFH26317	GO:0008168	
GFH26319	GO:0045454	K09584
GFH26325	GO:0005524	K06027
GFH26326	GO:0016787 GO:0005524 GO:0003677 GO:0003676	
GFH26329	GO:0005634 GO:0006397	K14792
GFH26330	GO:0003676	K14792
GFH26331	GO:0045454 GO:0015035 GO:0009055	K07390
GFH26332	GO:0005667 GO:0006355 GO:0003700	K04683
GFH26334	GO:0016598 GO:0004057	K00685
GFH26335	GO:0016598 GO:0004057	
GFH26345	GO:0005515	
GFH26346	GO:0008270 GO:0004089	K01673
GFH26347	GO:0005737 GO:0005634 GO:0006397 GO:0003723	K12839
GFH26348	GO:0008270 GO:0004089	
GFH26350	GO:0005509	
GFH26357	GO:0055114 GO:0016491	
GFH26361	GO:0006508 GO:0004222	K01414
GFH26364	GO:0006468 GO:0005524 GO:0004672	K08857
GFH26365	GO:0005667 GO:0006355 GO:0003700 GO:0046983	K06620
GFH26367	GO:0016192 GO:0006886	
GFH26374	GO:0006351 GO:0003899 GO:0003677	
GFH26383	GO:0020037 GO:0009055	K08906
GFH26384	GO:0055114 GO:0016491	K17872
GFH26385	GO:0016480	
GFH26387	GO:0016480	
GFH26391	GO:0005524 GO:0003676	
GFH26397	GO:0006094 GO:0006071 GO:0042132	
GFH26398	GO:0006468 GO:0004672 GO:0005524	
GFH26400	GO:0016779	K14376
GFH26406	GO:0007165 GO:0004114	
GFH26412	GO:0005509	K02183
GFH26413	GO:0005515	
GFH26417	GO:0003755	K09571
GFH26418	GO:0034464 GO:0060271	K19399
GFH26435	GO:0016779	K03514
GFH26445	GO:0035556 GO:0009190	
GFH26447	GO:0006260 GO:0003887 GO:0003677	
GFH26457	GO:0004386	K13026
GFH26460	GO:0006468 GO:0004672	
GFH26469	GO:0000413 GO:0003755	
GFH26470	GO:0004017	K00944
GFH26472	GO:0005515	
GFH26477	GO:0055085	
GFH26478	GO:0030906 GO:0042147 GO:0015031	
GFH26479	GO:0005975 GO:0016773	
GFH26480	GO:0005975 GO:0016773	
GFH26484	GO:0000160	
GFH26487	GO:0035556 GO:0009190	
GFH26496	GO:0003924	
GFH26501	GO:0055114 GO:0016491 GO:0045454	K00382
GFH26511	GO:0003676	
GFH26512	GO:0003676	
GFH26513	GO:0003676	
GFH26521	GO:0008270	
GFH26522	GO:0007034	K12193
GFH26534	GO:0005509	
GFH26536	GO:0003824	
GFH26538	GO:0005515	
GFH26539	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH26541	GO:0005789 GO:0016758	
GFH26564	GO:0003924	
GFH26568	GO:0016226	
GFH26577	GO:0009116	K13421
GFH26578	GO:0006468 GO:0005524 GO:0004672 GO:0005509	K08794
GFH26579	GO:0003968	
GFH26580	GO:0003968	
GFH26584	GO:0055114 GO:0020037 GO:0016705 GO:0005506	K07824
GFH26585	GO:0015031	
GFH26586	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH26590	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH26591	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH26594	GO:0008270	K16276
GFH26595	GO:0046983	
GFH26596	GO:0016887 GO:0005524 GO:0016021 GO:0055085 GO:0042626	K05665
GFH26609	GO:0005840 GO:0006412 GO:0003735	K02899
GFH26617	GO:0006508 GO:0004222	
GFH26619	GO:0006270 GO:0005524 GO:0003677	
GFH26621	GO:0006468 GO:0005524 GO:0004672	
GFH26622	GO:0006468 GO:0005524 GO:0004672	
GFH26624	GO:0005509	
GFH26628	GO:0006468 GO:0004672 GO:0005524	
GFH26630	GO:0055114 GO:0006801 GO:0046872 GO:0004784	
