Gene ID	GO	KOG	ENZYME
ostta05g02520	GO:0000139 GO:0005351 GO:0008643 GO:0016021	KOG2234	
ostta05g02530	GO:0016021 GO:0042765	KOG2407	
ostta05g02550	GO:0004379 GO:0006499	KOG2779	2.3.1.97
ostta05g02580	GO:0000139 GO:0005737 GO:0006886 GO:0048280 GO:0005488	KOG0946	
ostta05g02610			
ostta05g02620	GO:0019787 GO:0043687 GO:0051246 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0418	6.3.2.19
ostta05g02650	GO:0003756	KOG0190	5.3.4.1
ostta05g02665	GO:0005515 GO:0004252 GO:0006508 GO:0003824	KOG1320	
ostta05g02680	GO:0005488		
ostta05g02690	GO:0003676	KOG4208	
ostta05g02710	GO:0016020	KOG2881	
ostta05g02720	GO:0005737 GO:0016813		
ostta05g02740	GO:0003824 GO:0008152 GO:0030170 GO:0016597 GO:0004794	KOG1250	
ostta05g02750	GO:0005488		
ostta05g02760	GO:0003676	KOG0113	
ostta05g02820	GO:0004576 GO:0006486 GO:0016020	KOG2292	
ostta05g02830	GO:0005509	KOG0998	
ostta05g02845	GO:0047372	KOG1455	3.1.1.23
ostta05g02870	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG2815	
ostta05g02900	GO:0008152 GO:0005515 GO:0004742 GO:0006090 GO:0045254 GO:0030523	KOG0557	2.3.1.12
ostta05g02930	GO:0003676 GO:0005524 GO:0008026 GO:0005509	KOG0028	
ostta05g02940	GO:0005524 GO:0003677 GO:0003918 GO:0005694 GO:0006265 GO:0006268		
ostta05g02950	GO:0004298 GO:0005839 GO:0006511	KOG0185	3.4.25.1
ostta05g02970	GO:0006508	KOG2707	
ostta05g02980	GO:0004497 GO:0006725 GO:0008152 GO:0016491 GO:0018662	KOG3855	1.14.13.7
ostta05g02990	GO:0009107 GO:0003824 GO:0006464 GO:0033819	KOG0325	
ostta05g03000	GO:0008152 GO:0016491	KOG1208	
ostta05g03020	GO:0004553 GO:0005975 GO:0004558	KOG1065	3.2.1.20
ostta05g03040	GO:0003824 GO:0004721 GO:0004723 GO:0004724 GO:0005963 GO:0008420 GO:0008597 GO:0017018 GO:0017020 GO:0017023	KOG0698	3.1.3.16
ostta05g03050	GO:0031072		
ostta05g03060	GO:0016787 GO:0008806		3.1.1.45
ostta05g03090	GO:0005634 GO:0018024	KOG1338	2.1.1.43
ostta05g03130	GO:0003824 GO:0008152 GO:0030170 GO:0004124 GO:0006535	KOG1252	
ostta05g03160	GO:0016020		
ostta05g03170	GO:0050540	KOG2317	3.5.99.5
ostta05g03180	GO:0004672 GO:0005524 GO:0006468 GO:0004713 GO:0004674	KOG0192	
ostta05g03210	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0331	
ostta05g03260	GO:0003677		
ostta05g03270	GO:0004222 GO:0006508 GO:0008270 GO:0003824 GO:0046872	KOG0959	
ostta05g03300	GO:0005634		
ostta05g03320	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0283	6.3.2.19
ostta05g03330	GO:0000723 GO:0000784 GO:0003677	KOG4757	
ostta05g03340	GO:0005759	KOG2536	
ostta05g03390	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0603	
ostta05g03400	GO:0016706 GO:0019538 GO:0004656 GO:0016222 GO:0019798	KOG1591	1.14.11.2
ostta05g03410	GO:0008080 GO:0008152 GO:0004147 GO:0008374 GO:0008951 GO:0016406 GO:0016407 GO:0016408 GO:0016409 GO:0016410 GO:0016411 GO:0016412 GO:0016413 GO:0016414 GO:0016415 GO:0016416 GO:0016417 GO:0016418 GO:0016419 GO:0016420 GO:0016454 GO:0016748 GO:0016749 GO:0016750 GO:0016751 GO:0016752 GO:0016753 GO:0018030 GO:0018031 GO:0018711 GO:0018712 GO:0018713 GO:0019105 GO:0019107 GO:0019186 GO:0019705 GO:0019706 GO:0019707 GO:0032216 GO:0043741 GO:0043764 GO:0043806 GO:0043849 GO:0046941	KOG2036	2.3.1.-
ostta05g03460	GO:0020037 GO:0046914 GO:0004128	KOG0536	1.6.2.2
ostta05g03470	GO:0005524 GO:0006298 GO:0030983	KOG0218	
ostta05g03480	GO:0003676	KOG0110	
ostta05g03500	GO:0005524 GO:0016887 GO:0000166 GO:0017111 GO:0015412	KOG0065	3.6.3.29
ostta05g03510	GO:0005488	KOG2171	
ostta05g03520	GO:0016853 GO:0003755	KOG3258	5.2.1.8
ostta05g03530	GO:0009058 GO:0016740 GO:0016767	KOG1459	2.5.1.32
ostta05g03540	GO:0005515 GO:0008270	KOG1844	
ostta05g03550	GO:0003824 GO:0051536		
ostta05g03560	GO:0005622 GO:0008270		
ostta05g03570	GO:0003777 GO:0005524 GO:0005875 GO:0007018	KOG0244	
ostta05g03580	GO:0005667 GO:0006352 GO:0003677	KOG3901	
ostta05g03640	GO:0006886 GO:0016020 GO:0005515 GO:0016192	KOG1666	
ostta05g03660	GO:0031072	KOG0550	
ostta05g03740	GO:0005524 GO:0006810 GO:0015662 GO:0016020 GO:0030001 GO:0046872	KOG0207	
ostta05g03750	GO:0006364 GO:0005840 GO:0043022	KOG2388	
ostta05g03760	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0926	
ostta05g03770	GO:0000786 GO:0003677 GO:0005634 GO:0006334	KOG1745	
ostta05g03780	GO:0005634	KOG2084	
ostta05g03790	GO:0004672 GO:0005524 GO:0006468	KOG2464	
ostta05g03810	GO:0051258	KOG2530	
ostta05g03820	GO:0003735 GO:0005622 GO:0005840 GO:0006412		
ostta05g03840	GO:0003677 GO:0005634 GO:0003824 GO:0006367	KOG2393	
ostta05g03850	GO:0020037 GO:0046914	KOG1110	
ostta05g03860	GO:0008152 GO:0008168 GO:0006779 GO:0004851	KOG1527	2.1.1.107
ostta05g03870	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG1753	
ostta05g03900	GO:0003700 GO:0005634 GO:0006355 GO:0043565		
ostta05g03910	GO:0016787 GO:0003993	KOG1378	3.1.3.2
ostta05g03920	GO:0000907 GO:0018602 GO:0019798 GO:0043734	KOG2131	1.14.11.-
ostta05g03930	GO:0009190 GO:0016849 GO:0005216 GO:0006811 GO:0016020		
ostta05g03960	GO:0000221 GO:0005524 GO:0046961 GO:0001671 GO:0005488	KOG2759	
ostta05g04000	GO:0009055 GO:0051536		
ostta05g04070	GO:0008152 GO:0005975 GO:0004360	KOG1268	2.6.1.16
ostta05g04080	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0922	
ostta05g04100	GO:0005085 GO:0005525 GO:0051020	KOG1997	
ostta05g04110	GO:0003676 GO:0004386 GO:0005524 GO:0008270 GO:0008026	KOG0952	
ostta05g04120	GO:0008152 GO:0004620 GO:0016298 GO:0018731 GO:0018732 GO:0018733 GO:0018734	KOG3773	3.1.1.-
ostta05g04130	GO:0004751 GO:0009052	KOG3075	5.3.1.6
ostta05g04140	GO:0005452 GO:0006820 GO:0016020 GO:0016021	KOG1172	
ostta05g04170	GO:0003676	KOG0131	
ostta05g04180	GO:0003723 GO:0005515 GO:0005634 GO:0042255	KOG3492	
ostta05g04200	GO:0003676 GO:0004386 GO:0005524 GO:0006310 GO:0008026	KOG0351	
ostta05g04230	GO:0008152 GO:0016491 GO:0046872 GO:0004022 GO:0004023 GO:0004024 GO:0004025	KOG3857	1.1.1.1
ostta05g04290	GO:0003677 GO:0005524 GO:0003676 GO:0004386 GO:0005515 GO:0008270	KOG1001	3.6.4.-
ostta05g04320	GO:0008234	KOG1554	3.4.-.-
ostta05g04330	GO:0004555 GO:0005991 GO:0003824	KOG0602	3.2.1.28
ostta05g04340	GO:0004364	KOG0867	2.5.1.18
ostta05g04360	GO:0003723		
ostta05g04370	GO:0005524 GO:0016887 GO:0000166 GO:0017111 GO:0015412	KOG0065	3.6.3.29
ostta05g04380	GO:0010024 GO:0016636 GO:0050897 GO:0050619		
ostta05g04410	GO:0000254	KOG0873	
ostta05g04420	GO:0008652		
ostta05g04450	GO:0005216 GO:0006811 GO:0016020	KOG3676	
ostta05g04460	GO:0031072 GO:0006457 GO:0051082	KOG0714	
ostta05g04550	GO:0003756		5.3.4.1
ostta05g04560	GO:0009654 GO:0015979 GO:0042651		
ostta05g04580	GO:0031072	KOG0548	
ostta05g04590	GO:0004345 GO:0006006	KOG0563	1.1.1.49
ostta05g04600	GO:0003960	KOG1197	1.6.5.5
ostta05g04620	GO:0003824 GO:0044237 GO:0050662 GO:0008460	KOG0747	4.2.1.46
ostta05g04670	GO:0016021	KOG4758	
ostta05g04680	GO:0009058		
ostta05g04700	GO:0005524 GO:0000166 GO:0017111 GO:0005515 GO:0019538 GO:0004003 GO:0004004 GO:0008026 GO:0008094 GO:0008186 GO:0015462 GO:0016887 GO:0017116 GO:0042623 GO:0042624 GO:0042625 GO:0042626	KOG1051	3.6.1.3
ostta05g04730			
ostta05g04740	GO:0003756	KOG2667	5.3.4.1
ostta05g04750	GO:0016289	KOG2763	3.1.2.-
ostta05g04800	GO:0003924 GO:0005525 GO:0003746 GO:0005622 GO:0006414 GO:0018024	KOG0460	2.1.1.43
ostta05g04820	GO:0016021		
ostta05g04870	GO:0000166 GO:0017111 GO:0003676 GO:0008270	KOG1804	
ostta05g04880	GO:0006855 GO:0015238 GO:0015297 GO:0016020	KOG1347	
ostta05g04910	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3295	
ostta05g04930	GO:0019787 GO:0043687 GO:0051246 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0417	6.3.2.19
ostta05g04950	GO:0003723	KOG3013	
ostta05g04960	GO:0015979 GO:0015995 GO:0016851 GO:0000166 GO:0017111 GO:0005524		
ostta05g04970	GO:0031072		
ostta05g04980	GO:0008152 GO:0016597 GO:0003824 GO:0015969	KOG1157	
ostta05g04990	GO:0003676	KOG4210	
ostta05g05000	GO:0004412 GO:0008652	KOG0455	
ostta05g05010	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG4150	
ostta06g00020	GO:0005488	KOG1943	
ostta06g00040	GO:0006777 GO:0005524 GO:0016301 GO:0016310 GO:0005737 GO:0008152 GO:0016773 GO:0047940	KOG2371	2.7.1.43
ostta06g00050	GO:0009190 GO:0016849	KOG0618	
ostta06g00060	GO:0003676 GO:0004386 GO:0005524 GO:0003677 GO:0016787		
ostta06g00090	GO:0003723 GO:0003899	KOG3297	
ostta06g00150	GO:0016491 GO:0006108 GO:0016615 GO:0006096 GO:0016616 GO:0044262 GO:0003824 GO:0005975 GO:0030060	KOG1496	1.1.1.37
ostta06g00160	GO:0019867	KOG2602	
ostta06g00180	GO:0000166	KOG1533	
ostta06g00190	GO:0004175 GO:0005839 GO:0006511 GO:0004298	KOG0181	3.4.25.1
ostta06g00210	GO:0015520 GO:0015904 GO:0016021 GO:0046677	KOG2816	
ostta06g00250	GO:0005515 GO:0009522 GO:0015979 GO:0042651		
ostta06g00310	GO:0005634	KOG2151	
ostta06g00330	GO:0005524 GO:0006298 GO:0030983	KOG0217	
ostta06g00340	GO:0004176		
ostta06g00350	GO:0004175 GO:0005839 GO:0006511 GO:0004298	KOG0182	3.4.25.1
ostta06g00370	GO:0003824 GO:0030151 GO:0030170		
ostta06g00380	GO:0006886 GO:0005622	KOG1087	
ostta06g00420	GO:0003677 GO:0005524 GO:0003676 GO:0004386 GO:0005515 GO:0008270	KOG0298	
ostta06g00430	GO:0003824 GO:0008152		
ostta06g00460	GO:0000166 GO:0004812 GO:0005524 GO:0005737 GO:0006412 GO:0006418 GO:0004823 GO:0006429	KOG0435	6.1.1.4
ostta06g00480	GO:0016884	KOG1211	
ostta06g00490	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0643	6.3.2.19
ostta06g00520	GO:0004019 GO:0005525 GO:0006164	KOG1355	6.3.4.4
ostta06g00530	GO:0031072		
ostta06g00540	GO:0005515		
ostta06g00570	GO:0016021	KOG1944	
ostta06g00580	GO:0003824	KOG1562	
ostta06g00590	GO:0000166 GO:0017111 GO:0005524	KOG1968	
ostta06g00620	GO:0031072	KOG0715	
ostta06g00640	GO:0031072		
ostta06g00650	GO:0004721 GO:0004723 GO:0004724 GO:0005963 GO:0008420 GO:0008597 GO:0017018 GO:0017020 GO:0017023	KOG0548	3.1.3.16
ostta06g00680	GO:0000045 GO:0005737	KOG3439	
ostta06g00700	GO:0004618 GO:0006096	KOG1367	2.7.2.3
ostta06g00720	GO:0003723	KOG2190	
ostta06g00760	GO:0008168		
ostta06g00765	GO:0000009 GO:0000026 GO:0000030 GO:0000033 GO:0001962 GO:0003980 GO:0004376 GO:0004576 GO:0004583 GO:0008375 GO:0008376 GO:0008378 GO:0008417 GO:0008755 GO:0008921 GO:0016759 GO:0018715 GO:0018716 GO:0018717 GO:0018718 GO:0019112 GO:0019187 GO:0031278 GO:0033556 GO:0042281 GO:0042283 GO:0045140 GO:0046527 GO:0046920 GO:0046921	KOG1771	2.4.1.-
ostta06g00780	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG4150	
ostta06g00790	GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0004693	KOG0594	
ostta06g00850	GO:0005737 GO:0006886 GO:0008565 GO:0016020		
ostta06g00880	GO:0003935 GO:0009231	KOG1284	3.5.4.25
ostta06g00890	GO:0005634	KOG2084	
ostta06g00940	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0583	
ostta06g00950	GO:0005216 GO:0006810 GO:0016020		
ostta06g00980	GO:0005488	KOG1517	
ostta06g00990	GO:0005488	KOG4535	
ostta06g01020	GO:0005524 GO:0006457 GO:0051082 GO:0005515 GO:0044267	KOG0358	
ostta06g01030	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3203	
ostta06g01040	GO:0008033 GO:0050660	KOG2311	
ostta06g01070	GO:0003677 GO:0003700 GO:0006352 GO:0006355 GO:0016987		
ostta06g01110	GO:0003700 GO:0005634 GO:0006355 GO:0003677		
ostta06g01120	GO:0008759 GO:0009245		
ostta06g01130	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG4284	
ostta06g01150	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3406	
ostta06g01180	GO:0008138 GO:0008330 GO:0008579 GO:0016312 GO:0017017 GO:0017161 GO:0019178 GO:0019198 GO:0030351 GO:0030352 GO:0043726 GO:0043812 GO:0043813		3.1.3.-
ostta06g01210	GO:0003756	KOG0190	5.3.4.1
ostta06g01220	GO:0003677	KOG0724	
ostta06g01230	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0897	6.3.2.19
ostta06g01240	GO:0031072		
ostta06g01260	GO:0019787 GO:0043687 GO:0051246 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0424	6.3.2.19
ostta06g01310	GO:0005524 GO:0005694 GO:0006259 GO:0005515 GO:0051276	KOG0996	
ostta06g01320	GO:0005634 GO:0006139 GO:0008168	KOG2098	
ostta06g01340	GO:0004659 GO:0016021		
ostta06g01350	GO:0009055 GO:0051536		
ostta06g01360	GO:0005622 GO:0007165	KOG1922	
ostta06g01370	GO:0006629 GO:0005488 GO:0008152	KOG4231	
ostta06g01380	GO:0005524 GO:0006810 GO:0015662 GO:0016020 GO:0006812 GO:0016021 GO:0016887 GO:0008553	KOG0205	3.6.3.6
ostta06g01400	GO:0016021 GO:0051205	KOG1239	
ostta06g01430	GO:0004363 GO:0005524 GO:0006750 GO:0003824	KOG0021	6.3.2.3
ostta06g01450	GO:0006457 GO:0016272 GO:0051082	KOG3048	
ostta06g01460	GO:0003723 GO:0019836		
ostta06g01490	GO:0016071	KOG3293	
ostta06g01510	GO:0005515	KOG0379	
ostta06g01520	GO:0004197 GO:0006508 GO:0008234	KOG1543	
ostta06g01530	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG1728	
ostta06g01550	GO:0005524 GO:0016887 GO:0000166 GO:0017111 GO:0015415	KOG0065	3.6.3.27
ostta06g01560	GO:0006364 GO:0032040	KOG3237	
ostta06g01570	GO:0031072		
ostta06g01600	GO:0003747 GO:0006415	KOG2726	
ostta06g01610	GO:0004674 GO:0005524	KOG2268	
ostta06g01620	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0595	
ostta06g01630	GO:0005515 GO:0004222 GO:0006508 GO:0016021		
ostta06g01640	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3436	
ostta06g01650	GO:0004750 GO:0005975 GO:0003824 GO:0008152	KOG3111	5.1.3.1
ostta06g01660	GO:0008033 GO:0050660	KOG2311	
ostta06g01670	GO:0003756	KOG0190	5.3.4.1
ostta06g01710	GO:0008152 GO:0016757 GO:0000162 GO:0004048	KOG1438	2.4.2.18
ostta06g01720	GO:0003676 GO:0008270	KOG0153	
ostta06g01730	GO:0005515 GO:0042147	KOG2115	
ostta06g01750	GO:0004722 GO:0006470 GO:0008287 GO:0003824 GO:0004721 GO:0004723 GO:0004724 GO:0005963 GO:0008420 GO:0008597 GO:0017018 GO:0017020 GO:0017023	KOG0698	3.1.3.16
ostta06g01760	GO:0004750 GO:0005975 GO:0003824 GO:0008152	KOG3111	5.1.3.1
ostta06g01790	GO:0000166 GO:0004812 GO:0005524 GO:0005737 GO:0006412 GO:0006418 GO:0004830 GO:0006436	KOG2145	6.1.1.2
ostta06g01800	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG1740	
ostta06g01810	GO:0005525	KOG0410	
ostta06g01830	GO:0005525 GO:0000810 GO:0004787 GO:0008413 GO:0008758 GO:0008796 GO:0008828 GO:0016462 GO:0019176 GO:0019177 GO:0043141	KOG2484	3.6.1.-
ostta06g01850	GO:0005515 GO:0008270 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG3872	6.3.2.19
ostta06g01860	GO:0003735 GO:0006412 GO:0015935 GO:0005622 GO:0005840	KOG1749	
ostta06g01870	GO:0008887	KOG2878	2.7.1.31
ostta06g01880	GO:0003824 GO:0005975 GO:0030246		
ostta06g01920	GO:0006457 GO:0031072 GO:0051082		
ostta06g01930	GO:0004527 GO:0005622 GO:0003676 GO:0004518 GO:0042578 GO:0043765	KOG2248	3.1.-.-
ostta06g01940	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0326	
ostta06g01950	GO:0003677		
ostta06g01955	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0315	6.3.2.19
ostta06g01960	GO:0031072	KOG0724	
ostta06g01990	GO:0008152 GO:0016491 GO:0008886	KOG2450	1.2.1.9
ostta06g02000	GO:0008202		
ostta06g02010	GO:0003723	KOG4837	
ostta06g02020	GO:0004594	KOG4584	2.7.1.33
ostta06g02030	GO:0019787 GO:0043687 GO:0051246 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0428	6.3.2.19
ostta06g02040	GO:0003723	KOG0922	
ostta06g02060	GO:0005509 GO:0005245 GO:0005891 GO:0006816 GO:0005216 GO:0006811 GO:0016020	KOG2302	
ostta06g02070	GO:0016671 GO:0019538		
ostta06g02080	GO:0003676 GO:0005634	KOG1898	
ostta06g02110	GO:0016787 GO:0003824 GO:0017168	KOG1939	3.5.2.9
ostta06g02120	GO:0003755 GO:0006457	KOG0865	
ostta06g02150	GO:0005515 GO:0008270 GO:0005634 GO:0006281 GO:0003676 GO:0005622	KOG2807	
ostta06g02160	GO:0005525 GO:0007264 GO:0003924 GO:0005515 GO:0006886 GO:0006913 GO:0007165 GO:0005622 GO:0015031	KOG0088	
ostta06g02190	GO:0031072	KOG0714	
ostta06g02220	GO:0016884 GO:0003747 GO:0006415	KOG2726	
ostta06g02240	GO:0003677 GO:0003917 GO:0005694 GO:0006265 GO:0003916 GO:0006268 GO:0003676 GO:0006304	KOG1956	5.99.1.2
ostta06g02270	GO:0016491 GO:0006108 GO:0016615 GO:0006096 GO:0016616 GO:0044262 GO:0030060 GO:0003824 GO:0005975	KOG1494	1.1.1.37
ostta06g02300	GO:0003700 GO:0005634 GO:0006355 GO:0043565 GO:0046983		
ostta06g02310	GO:0016020 GO:0030001 GO:0046873	KOG2693	
ostta06g02320	GO:0047274		2.4.1.82
ostta06g02340	GO:0003677	KOG0724	
ostta06g02360	GO:0003676 GO:0003711 GO:0006355		
ostta06g02460	GO:0000166 GO:0004812 GO:0005524 GO:0005737 GO:0006412 GO:0006418 GO:0004830 GO:0006436	KOG2713	6.1.1.2
ostta06g02470	GO:0008565 GO:0015031 GO:0016021	KOG2927	
ostta06g02520	GO:0008270	KOG1703	
ostta06g02530	GO:0000166 GO:0004812 GO:0005524 GO:0005737 GO:0006412 GO:0006418 GO:0004827 GO:0006433	KOG4163	6.1.1.15
ostta06g02540	GO:0005515	KOG0676	
ostta06g02550	GO:0003677 GO:0008409 GO:0003824 GO:0005634 GO:0003923 GO:0051336		3.-.-.-
ostta06g02570	GO:0005488	KOG1822	
ostta06g02590	GO:0005667 GO:0006352 GO:0006355 GO:0008270 GO:0003743 GO:0005515 GO:0005634 GO:0006413	KOG1598	
ostta06g02600	GO:0003824 GO:0009058 GO:0030170 GO:0016769	KOG0257	
ostta06g02615	GO:0004842 GO:0051438 GO:0051443 GO:0051444		6.3.2.19
ostta06g02640	GO:0005524 GO:0006298 GO:0030983	KOG0217	
ostta06g02650	GO:0003824 GO:0008152 GO:0004739	KOG0524	1.2.4.1
ostta06g02685	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG1426	6.3.2.19
ostta06g02690	GO:0005515	KOG1888	
ostta06g02710	GO:0003755 GO:0006457	KOG0865	5.2.1.8
ostta06g02720	GO:0003676		
ostta06g02730	GO:0005634	KOG0229	
ostta06g02750	GO:0003676	KOG4209	
ostta06g02770	GO:0008270 GO:0008800 GO:0017001 GO:0016787 GO:0004416	KOG0813	3.1.2.6
ostta06g02800	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0920	
ostta06g02820	GO:0005515 GO:0003723	KOG0619	
ostta06g02830	GO:0016020		
ostta06g02880	GO:0003676 GO:0003723 GO:0005634 GO:0005737 GO:0006396	KOG0130	
ostta06g02890	GO:0003677 GO:0006275 GO:0030337 GO:0043626	KOG1636	
ostta06g02900	GO:0004156 GO:0009396 GO:0003848 GO:0044237	KOG2544	
ostta06g02920	GO:0000166 GO:0004812 GO:0005524 GO:0005737 GO:0006412 GO:0006418 GO:0004831	KOG2144	6.1.1.1
ostta06g02940	GO:0009058 GO:0009011 GO:0009250 GO:0033840		
ostta06g02960	GO:0000228	KOG1213	
ostta06g02970	GO:0009058 GO:0016742 GO:0004644 GO:0006189	KOG3076	2.1.2.2
ostta06g02990	GO:0005525 GO:0007264 GO:0005622 GO:0015031	KOG0393	
ostta06g03000	GO:0009168 GO:0019239 GO:0004000 GO:0046936	KOG1097	3.5.4.4
ostta06g03010	GO:0003676 GO:0004386 GO:0005524 GO:0008026 GO:0016818	KOG0948	
ostta06g03020	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0015934	KOG3353	
ostta06g03060	GO:0003677 GO:0006355 GO:0003676	KOG3070	
ostta06g03080	GO:0004722 GO:0006470 GO:0008287 GO:0003824	KOG0698	
ostta06g03090	GO:0008152 GO:0016597		
ostta06g03110	GO:0008152 GO:0008967 GO:0008138 GO:0008330 GO:0008579 GO:0016312 GO:0017017 GO:0017161 GO:0019178 GO:0019198 GO:0030351 GO:0030352 GO:0043726 GO:0043812 GO:0043813	KOG3109	3.1.3.-
ostta06g03120	GO:0000104 GO:0006099 GO:0016020 GO:0045281 GO:0045282	KOG0449	
ostta06g03140	GO:0004672 GO:0005524 GO:0006468 GO:0005634 GO:0005643 GO:0005737 GO:0006886 GO:0008565	KOG1235	
ostta06g03150	GO:0016779 GO:0004652	KOG1906	2.7.7.19
ostta06g03160	GO:0009058	KOG4809	
ostta06g03170	GO:0016021 GO:0016192 GO:0006810	KOG0859	
ostta06g03180			
ostta06g03190	GO:0008565 GO:0015031		
ostta06g03200	GO:0006629 GO:0008152	KOG2214	
ostta06g03220	GO:0009055 GO:0051536		
ostta06g03240	GO:0003824	KOG2337	
ostta06g03250	GO:0005737 GO:0006457 GO:0051082		
ostta06g03260	GO:0004806 GO:0006629	KOG2088	
ostta06g03270	GO:0003849 GO:0009073		
ostta06g03280	GO:0000166 GO:0017111 GO:0005524		
ostta06g03310	GO:0016020 GO:0005515 GO:0016192	KOG0809	
ostta06g03320	GO:0003774 GO:0005524 GO:0016459 GO:0003917	KOG0160	5.99.1.2
ostta06g03325	GO:0003677 GO:0003917 GO:0005694 GO:0006265 GO:0003916 GO:0006268 GO:0003676 GO:0006304	KOG1957	5.99.1.2
ostta06g03332	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3421	
ostta06g03340	GO:0005515	KOG0619	
ostta06g03350	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0003711 GO:0006355 GO:0006357	KOG1999	
ostta06g03370	GO:0016491 GO:0004729 GO:0006779	KOG1276	1.3.3.4
ostta06g03380	GO:0003676 GO:0004527 GO:0005622 GO:0000175 GO:0004534	KOG2045	3.1.13.-
ostta06g03390	GO:0009507 GO:0009579 GO:0015979 GO:0016021		
ostta06g03420	GO:0009982	KOG2553	5.4.99.12
ostta06g03440	GO:0005524 GO:0006810 GO:0015662 GO:0016020 GO:0000287 GO:0004012 GO:0015914 GO:0016021	KOG0206	3.6.3.1
ostta06g03450	GO:0004222 GO:0006508 GO:0008270 GO:0003824 GO:0046872 GO:0008237	KOG2019	
ostta06g03460	GO:0005525 GO:0004517 GO:0051767	KOG1249	1.14.13.39
ostta06g03480	GO:0003676 GO:0006304 GO:0003678 GO:0005524 GO:0006260		
ostta06g03510	GO:0009107 GO:0016992 GO:0003824 GO:0051536	KOG2672	
ostta06g03530	GO:0006470 GO:0008138 GO:0016311 GO:0016791 GO:0004725	KOG1716	
ostta06g03620	GO:0005524 GO:0016887 GO:0000166 GO:0017111 GO:0005488	KOG0062	
ostta06g03630	GO:0003677 GO:0005524 GO:0000785 GO:0003682 GO:0005634 GO:0006333 GO:0003676 GO:0004386	KOG0384	
ostta06g03670	GO:0003677 GO:0006306	KOG0919	
ostta06g03740	GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0004691 GO:0005952	KOG0583	
ostta06g03750	GO:0004470 GO:0006108 GO:0016616 GO:0051287 GO:0004473	KOG1257	1.1.1.40
ostta06g03780	GO:0005525 GO:0003924	KOG0462	
ostta06g03790	GO:0003723	KOG1676	
ostta06g03810	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG2981	6.3.2.19
ostta06g03820	GO:0003824 GO:0004642 GO:0006189	KOG1907	6.3.5.3
ostta06g03850	GO:0016888	KOG3020	3.1.21.-
ostta06g03860	GO:0031072	KOG0715	
ostta06g03880	GO:0016740	KOG4750	
ostta06g03890	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0003723 GO:0005634 GO:0016818	KOG0337	
ostta06g03910	GO:0003676 GO:0004527 GO:0005622 GO:0000175 GO:0004534	KOG2044	3.1.13.-
ostta06g03930	GO:0003824 GO:0008152 GO:0030170 GO:0004795	KOG2616	
ostta06g03940	GO:0046983 GO:0003676	KOG1121	
ostta06g03950	GO:0003676		
ostta06g03980	GO:0003676 GO:0008270	KOG0126	
ostta06g03990	GO:0005524 GO:0006298 GO:0030983	KOG1978	
ostta06g04010	GO:0003924 GO:0005525 GO:0018024	KOG0466	2.1.1.43
ostta06g04020	GO:0005515		
ostta06g04030	GO:0006814 GO:0008508 GO:0016020	KOG2718	
ostta06g04040	GO:0005515 GO:0008270	KOG0800	
ostta06g04050	GO:0016787 GO:0004518 GO:0042578 GO:0043765	KOG1361	3.1.-.-
ostta06g04060	GO:0000166 GO:0017111 GO:0005524 GO:0005634 GO:0005737 GO:0016787 GO:0030163	KOG0652	
ostta06g04070	GO:0003676	KOG0122	
