Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
Cre10.g464850	GO:0055114 GO:0008113 GO:0030091 GO:0016671 GO:0006979		KOG1635	1.8.4.11	PTHR10173 PTHR10173:SF34	PF01625
Cre10.g465000	GO:0006468 GO:0005524 GO:0004672			2.7.12.2	PTHR11795 PTHR11795:SF355	PF00069
Cre10.g465050	GO:0003676				PTHR19303 PTHR19303:SF285	PF03184
Cre10.g465300	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR12203 PTHR12203:SF13	PF00211
Cre10.g465400	GO:0034244 GO:0032021				PTHR13328	
Cre10.g465450	GO:0008476 GO:0006478			2.8.2.20	PTHR12788	PF13469
Cre10.g465550	GO:0019538 GO:0016887 GO:0005524	K03696		3.6.4.10	PTHR11638 PTHR11638:SF18	PF10431 PF02861 PF07728 PF00004
Cre10.g465650	GO:0005515		KOG0319 KOG0266		PTHR22847	PF00400
Cre10.g465700	GO:0055114 GO:0016715 GO:0005507 GO:0004497			1.14.17.1	PTHR10157	PF03712 PF01082
Cre10.g465900	GO:0006468 GO:0005524 GO:0004672	K02206	KOG0594	2.7.11.22 2.7.11.23	PTHR24056	PF00069
Cre10.g466000	GO:0005739 GO:0004129	K18179		1.9.3.1	PTHR11387	PF02297
Cre10.g466150	GO:0005515					PF00560
Cre10.g466200	GO:0005634	K06627			PTHR10177 PTHR10177:SF203	PF02984 PF00134
Cre10.g466250	GO:0005515 GO:0032040 GO:0006364	K14554			PTHR22840	PF00400 PF04192
Cre10.g466350	GO:0006468 GO:0005524 GO:0004672	K14498	KOG0583	2.7.11.1	PTHR24343 PTHR24343:SF169	PF00069
Cre10.g466450	GO:0003676		KOG0131		PTHR24012	PF00076
Cre10.g466550	GO:0006351 GO:0006289 GO:0000439				PTHR12856	PF03909
Cre10.g466650	GO:0005509		KOG0027		PTHR10891 PTHR10891:SF596	PF13405
Cre10.g466700	GO:0055114 GO:0016491		KOG0143	1.14.17.4	PTHR10209 PTHR10209:SF146	PF03171 PF14226
Cre10.g466750	GO:0009001 GO:0006535 GO:0005737	K00640	KOG4750	2.3.1.30	PTHR23416 PTHR23416:SF2	PF00132 PF06426
Cre10.g466850	GO:0006457	K01802		5.2.1.8	PTHR10516 PTHR10516:SF319	PF00254
Cre10.g467100	GO:0042254 GO:0001522				PTHR31633	PF04410
Cre10.g467200	GO:0005515 GO:0016773	K06640		2.7.11.1	PTHR11139 PTHR11139:SF69	PF02260 PF02259 PF00454
Cre11.g467350	GO:0055114 GO:0006635 GO:0005777 GO:0003997 GO:0003995	K00232	KOG0135	1.3.3.6	PTHR10909 PTHR10909:SF317	PF01756 PF02770
Cre11.g467450	GO:0032259 GO:0008168				PTHR13600 PTHR13600:SF12	PF04072
Cre11.g467524	GO:0016787	K08077		3.6.1.45	PTHR11839	PF00293
Cre11.g467525	GO:0005515					PF12937
Cre11.g467526	GO:0008080		KOG4144		PTHR13947	PF00583
Cre11.g467527	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157		PTHR24286 PTHR24286:SF0	PF00067
Cre11.g467528	GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG2301		PTHR10037 PTHR10037:SF218	PF16905 PF00520
Cre11.g467536	GO:0006468 GO:0005524 GO:0004672		KOG0583	2.7.11.1	PTHR24362	PF00069
Cre11.g467544	GO:0016787 GO:0008299 GO:0004452	K01823	KOG0142	5.3.3.2	PTHR10885 PTHR10885:SF0	PF00293
Cre11.g467547	GO:0006418 GO:0005737 GO:0005524 GO:0004812 GO:0000166 GO:0043039	K01885		6.1.1.17	PTHR11451 PTHR11451:SF37	PF14497 PF03950 PF00749
Cre11.g467550	GO:0016787 GO:0019856 GO:0004151	K01465	KOG2902	3.5.2.3	PTHR11647 PTHR11647:SF59	PF01979
Cre11.g467552	GO:0006096 GO:0003872	K00850		2.7.1.11	PTHR13697 PTHR13697:SF27	PF00365
Cre11.g467553	GO:0005525			3.6.5.3	PTHR23115 PTHR23115:SF162	PF01926 PF03144 PF14492 PF03764
Cre11.g467554	GO:0016021 GO:0004252					PF01694
Cre11.g467555	GO:0005515				PTHR24198	PF00023 PF13857
Cre11.g467564	GO:0005525		KOG0073 KOG0070 KOG0072		PTHR11711 PTHR11711:SF11	PF00025
Cre11.g467568	GO:0006468 GO:0004672	K06276	KOG0598	2.7.11.1	PTHR24356	PF07714
Cre11.g467569	GO:0046933 GO:0015986	K02113	KOG1662	3.6.3.14	PTHR11910 PTHR11910:SF7	PF00213
Cre11.g467573	GO:0016020 GO:0009765	K08909			PTHR21649 PTHR21649:SF14	PF00504
Cre11.g467575	GO:0016887 GO:0005524				PTHR11638 c("PTHR11638", "PTHR11638:SF18")	PF13191 PF07728 PF10431
Cre11.g467577	GO:0046983 GO:0003677				PTHR11945	PF00319
Cre11.g467578	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02903	KOG3412		PTHR10544	PF01778
Cre11.g467581	GO:0043565 GO:0008270 GO:0006355 GO:0003700				PTHR10071 PTHR10071:SF177	PF00320
Cre11.g467584	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR24359	PF00069
Cre11.g467585	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR24359	PF00069
Cre11.g467586	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR24359	PF00069
Cre11.g467588	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR24359	PF00069
Cre11.g467589	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR24359	PF00069
Cre11.g467591	GO:0003676	K12840	KOG1996		PTHR13288 PTHR13288:SF8	PF01585
Cre11.g467592	GO:0016020 GO:0015171 GO:0003333		KOG1289		PTHR11785 PTHR11785:SF228	PF13520
Cre11.g467593	GO:0005515		KOG1030		PTHR10774	PF00168
Cre11.g467594	GO:0005515		KOG1030		PTHR10774	PF00168
Cre11.g467595	GO:0005515				PTHR10774	PF00168
Cre11.g467597	GO:0016887 GO:0005524 GO:0016020			3.6.3.29	PTHR19241 PTHR19241:SF262	PF08370 PF00005 PF01061
Cre11.g467599	GO:0005515		KOG1030		PTHR10774	PF00168
Cre11.g467601	GO:0005515		KOG1030		PTHR10774	PF00168
Cre11.g467609	GO:0004842	K10587	KOG0940	6.3.2.19	PTHR11254 PTHR11254:SF301	PF00632
Cre11.g467610	GO:0005525 GO:0003924				PTHR10751 PTHR10751:SF2	PF02841 PF02263
Cre11.g467612	GO:0008168 GO:0008152			2.1.1.137	PTHR10108 PTHR10108:SF924	PF08241
Cre11.g467615	GO:0005509					PF07645
Cre11.g467617	GO:0051287	K18121	KOG0409	1.1.1.26	PTHR22981 PTHR22981:SF53	PF03807 PF14833
Cre11.g467626	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.1	PTHR26392	PF00069
Cre11.g467627	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157	1.14.13.134	PTHR24286	PF00067
Cre11.g467630	GO:0016884		KOG1211	3.5.1.4	PTHR11895	PF01425
Cre11.g467631	GO:0008270 GO:0006508 GO:0004181			3.4.17.15	PTHR11705 PTHR11705:SF81	PF00246
Cre11.g467633	GO:0051536 GO:0003824 GO:0051539 GO:0009451		KOG2492	2.8.4.3	PTHR11918 PTHR11918:SF78	PF01938 PF04055 PF00919
Cre11.g467634	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.12.1	PTHR26392	PF00069
Cre11.g467636	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.12.1	PTHR26392	PF00069
Cre11.g467644	GO:0019538 GO:0016887 GO:0005524	K03695			PTHR11638 PTHR11638:SF18	PF02861 PF07728 PF10431 PF00004
Cre11.g467647	GO:0005515	K12179	KOG3050		PTHR10540 PTHR10540:SF8	PF01398 PF13012
Cre11.g467648	GO:0016021 GO:0004252 GO:0006508				PTHR22936 PTHR22936:SF32	PF01694
Cre11.g467649	GO:0004672				PTHR21228 PTHR21228:SF20	PF08373 PF06743
Cre11.g467651	GO:0006810 GO:0005215 GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR12203 PTHR12203:SF13	PF01547 PF00211
Cre11.g467654	GO:0004386	K13117		3.6.4.13	PTHR18934	PF13401 PF07717 PF00271 PF04408 PF07717 PF13401 PF00271 PF04408
Cre11.g467655	GO:0016020 GO:0008236 GO:0006508	K09647	KOG0171	3.4.21.89	PTHR12383	PF00717
Cre11.g467659	GO:0016592 GO:0006357	K15128			PTHR13104	PF04934
Cre11.g467663	GO:0005515				PTHR15535	PF01833 PF10162
Cre11.g467665	GO:0005515				PTHR15535	PF01833 PF10162
Cre11.g467673	GO:0007165 GO:0004114			3.1.4.53	PTHR11347	PF00233
Cre11.g467677	GO:0016021 GO:0004252			3.4.21.105	PTHR12917 PTHR12917:SF21	PF01694
Cre11.g467678	GO:0007165 GO:0000155 GO:0016020 GO:0000160 GO:0035556 GO:0016849 GO:0009190		KOG0519	4.6.1.2	PTHR24423 PTHR24423:SF442	PF00512 PF01036 PF02518 PF00072 PF00211
Cre11.g467681	GO:0035091					PF00787
Cre11.g467688	GO:0051536 GO:0009055 GO:0055114 GO:0046872 GO:0016491			1.2.3.1 1.2.3.7	PTHR11908	PF00111 PF01315 PF01799 PF00941 PF02738
Cre11.g467689	GO:0055114 GO:0051537 GO:0016491 GO:0042651 GO:0009496 GO:0016679	K02636	KOG1671	1.10.9.1	PTHR10134 PTHR10134:SF5	PF00355 PF08802
Cre11.g467690	GO:0005515			2.5.1.18	PTHR11260	PF13417
Cre11.g467699	GO:0016192 GO:0006904	K15292	KOG1300		PTHR11679 PTHR11679:SF30	PF00995
Cre11.g467700	GO:0006779 GO:0004853	K01599	KOG2872	4.1.1.37	PTHR21091 PTHR21091:SF91	PF01208
Cre11.g467705	GO:0033179 GO:0015991 GO:0015078	K02154			PTHR11629 PTHR11629:SF64	PF01496
Cre11.g467707	GO:0046961 GO:0046933 GO:0045261 GO:0015986	K02134	KOG1758		PTHR13822 PTHR13822:SF7	PF02823
Cre11.g467711	GO:0017038 GO:0016020 GO:0005524				PTHR30612	PF07516 PF01043 PF07517
Cre11.g467712	GO:2001070				PTHR18937	PF00686
Cre11.g467717	GO:0016810 GO:0006807		KOG0806	3.5.1.3	PTHR23088 PTHR23088:SF20	PF00795
Cre11.g467718	GO:0051259 GO:0051087 GO:0006457	K04082	KOG3192		PTHR14021 PTHR14021:SF15	PF00226 PF07743
Cre11.g467720	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257 PTHR23257:SF394	PF07714
Cre11.g467726	GO:0016021 GO:0006869 GO:0005319	K06316	KOG2864		PTHR13117	PF04506
Cre11.g467727	GO:0004519 GO:0003676					PF01844 PF03235
Cre11.g467728	GO:0004519 GO:0003676					PF01844
Cre11.g467738	GO:0016021	K13348	KOG1944		PTHR11266	PF04117
Cre11.g467739	GO:0008017		KOG3809		PTHR31363 PTHR31363:SF0	PF10243
Cre11.g467742	GO:0008270					PF04434
Cre11.g467743	GO:0008270				PTHR21540	PF04434
Cre11.g467745	GO:0005815 GO:0000922 GO:0000226 GO:0007020 GO:0005856	K16570	KOG2001		PTHR19302 PTHR19302:SF14	PF04130
Cre11.g467746	GO:0005515				PTHR12585	PF04825
Cre11.g467753	GO:0055114 GO:0006788 GO:0004392	K00510		1.14.99.3	PTHR10720	PF01126
Cre11.g467766	GO:0008452 GO:0006396	K14415		6.5.1.3	PTHR11118	PF01139
Cre11.g467767	GO:0016020 GO:0009055 GO:0008137	K11352	KOG3382		PTHR12910 PTHR12910:SF2	PF05071
Cre11.g467770	GO:0006096 GO:0004618	K00927		2.7.2.3	PTHR11406	PF00162
Cre11.g467779	GO:0005975 GO:0004553	K12373	KOG2499	3.2.1.169 3.2.1.52	PTHR22600	PF14845 PF00728
Cre11.g467781	GO:0016887 GO:0005524	K06185		3.6.1.3	PTHR19211 PTHR19211:SF15	PF12848 PF00005
Cre11.g467786	GO:0055114 GO:0020037 GO:0016705 GO:0005506					PF00067
Cre11.g467795	GO:0046872 GO:0000166	K05853		3.6.3.8	PTHR24093 PTHR24093:SF353	PF00690 PF13246 PF00689 PF00122
Cre11.g467850	GO:0016746 GO:0008152 GO:0006644	K13511		2.3.1.23	PTHR12497	PF01553
Cre11.g468100	GO:0007165 GO:0004114			3.1.4.53	PTHR11347	PF00233
Cre11.g468353	GO:0008076 GO:0006813 GO:0005249				PTHR11537 PTHR11537:SF14	PF07885
Cre11.g468356	GO:0006606	K09291			PTHR18898 PTHR18898:SF2	PF07926
Cre11.g468377	GO:0005515	K12602	KOG1407 KOG0315 KOG0645		PTHR22847	PF00400
Cre11.g468500	GO:0016787		KOG1378	3.1.4.1	PTHR22953 PTHR22953:SF46	PF14008 PF00149 PF16656
Cre11.g468550	GO:0016471	K02152	KOG1772		PTHR12713	PF03179
Cre11.g468950	GO:0006122 GO:0005750 GO:0005743	K00419			PTHR12980 PTHR12980:SF0	PF05365
Cre11.g469224	GO:0016791					character(0) PF12689
Cre11.g469350	GO:0006464				PTHR32523 PTHR32523:SF8	PF03133
Cre11.g469400	GO:0000160				PTHR26402	PF00072
Cre11.g469450	GO:0005737 GO:0005634		KOG3037		PTHR12225	PF04683 PF16550
Cre11.g469500	GO:0006355				PTHR31600 PTHR31600:SF2	PF00989
Cre11.g474750	GO:0016757 GO:0016021			2.4.2.39	PTHR31306 PTHR31306:SF1	PF05637
Cre11.g474800	GO:0030170 GO:0008483	K00819		2.6.1.13	PTHR11986 PTHR11986:SF18	PF00202
Cre11.g474850	GO:0009982 GO:0009451 GO:0003723 GO:0001522			5.4.99.29 5.4.99.28	PTHR11079 PTHR11079:SF79	PF00849
Cre11.g475100	GO:0008080				PTHR23091 PTHR23091:SF255	PF00583
Cre11.g475350	GO:0051536 GO:0016226 GO:0005737				PTHR13273	PF05093
Cre11.g475400	GO:0005515	K11864		3.4.19.12	PTHR10410 PTHR10410:SF2	PF01398
Cre11.g475450	GO:0005515 GO:0008242	K11863		3.4.19.12	PTHR14159	PF02809 PF00789 PF02099
Cre11.g475950	GO:0005515			2.1.1.43	PTHR22884	PF00856
Cre11.g476050	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF35	PF07728 PF12774 PF12775 PF08385 PF12777 PF12780 PF12781 PF03028
Cre11.g476200	GO:0046872				PTHR12547	PF00642
Cre11.g476250	GO:0008270 GO:0005515				PTHR14155	PF13639
Cre11.g476325	GO:0015977 GO:0008964 GO:0006099			4.1.1.31	PTHR30523	PF00311
Cre11.g476400	GO:0006284	K01247		3.2.2.21	PTHR10242 PTHR10242:SF0	PF00730
Cre11.g476450	GO:0008168		KOG1122	2.1.1.178	PTHR22807 PTHR22807:SF34	PF01189
Cre11.g476500	GO:0055114 GO:0051537 GO:0016491 GO:0010277			1.14.12.20	PTHR21266 PTHR21266:SF25	PF00355 PF08417
Cre11.g476550	GO:0055114 GO:0016491 GO:0008270		KOG0025	1.3.1.38	PTHR11695 PTHR11695:SF264	PF08240 PF00107
Cre11.g476600	GO:0055114 GO:0050660 GO:0016491				PTHR11748	PF01565
Cre11.g476650	GO:0005975 GO:0004553 GO:0030246 GO:0003824		KOG0470	3.2.1.142 3.2.1.41	PTHR10357 PTHR10357:SF99	PF02922 PF03714 PF11852
Cre11.g476700	GO:0016787		KOG1378	3.1.3.26	PTHR22953 PTHR22953:SF41	PF16656 PF14008 PF00149
Cre11.g476750	GO:0055114 GO:0016491	K02641	KOG0534	1.18.1.2	PTHR19384 PTHR19384:SF75	PF00175
Cre11.g476800	GO:0015934 GO:0006412 GO:0003735	K02876	KOG0846		PTHR12934 PTHR12934:SF12	PF00828
Cre11.g476850	GO:0048870 GO:0031514				PTHR31543 PTHR31543:SF0	PF13851
Cre11.g477000	GO:0006468 GO:0005524 GO:0004672		KOG0583	2.7.11.1	PTHR24343	PF00069
Cre11.g477200	GO:0050662 GO:0003824				PTHR14194	PF01370
Cre11.g477400	GO:0035556 GO:0016849 GO:0009190 GO:0000160			4.6.1.2	PTHR24423	PF02518 PF00211 PF00072
Cre11.g477450	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257	PF07714
Cre11.g477625	GO:0016851 GO:0009058	K03403		6.6.1.1	PTHR23304 PTHR23304:SF109	PF11965 PF02514
Cre11.g477850	GO:0035194 GO:0003712	K15979	KOG2039	3.1.31.1	PTHR12302 PTHR12302:SF2	PF00567 PF00565
Cre11.g478128	GO:0016887 GO:0005524	K06158		3.6.1.3	PTHR19211 PTHR19211:SF45	PF12848 PF00005
Cre11.g478156	GO:0030131 GO:0016192 GO:0006886	K12392			PTHR11134 PTHR11134:SF3	PF09066 PF12717
Cre11.g478184	GO:0046355 GO:0004567	K01192	KOG2230	3.2.1.25	PTHR10066 PTHR10066:SF12	
Cre11.g478240	GO:0005515	K12178	KOG1497		PTHR10855 PTHR10855:SF2	PF01399
Cre11.g478300	GO:0032259 GO:0008168				PTHR13600 PTHR13600:SF12	PF04072
Cre11.g478700	GO:0006457	K09569	KOG0544	5.2.1.8	PTHR10516	PF00254
Cre11.g478750	GO:0006457	K09569	KOG0549	5.2.1.8	PTHR10516 PTHR10516:SF305	PF00254
Cre11.g478950	GO:0032040 GO:0006364	K14567	KOG2172		PTHR14150 PTHR14150:SF12	PF04615
Cre11.g478966	GO:0032040 GO:0006364	K14567			PTHR14150 PTHR14150:SF12	PF04615
Cre11.g479000	GO:0035556 GO:0016849 GO:0009190			4.6.1.2 4.6.1.1	PTHR11920	PF00211
Cre11.g479050	GO:0006457	K09569	KOG0544	5.2.1.8	PTHR10516 PTHR10516:SF293	PF00254
Cre11.g479200	GO:0016192 GO:0006904					PF00995
Cre11.g479300	GO:0046872 GO:0005524	K15083	KOG1002	3.6.4.12	PTHR10799 PTHR10799:SF763	PF00097 PF00271 PF00176
Cre11.g479500	GO:0006412 GO:0005840 GO:0003735	K02926	KOG1624		PTHR10746 PTHR10746:SF10	PF00573
Cre11.g479600	GO:0055085 GO:0016021 GO:0007154	K05849	KOG1306		PTHR11878	PF01699 PF03160
Cre11.g479650	GO:0005515 GO:0016567 GO:0004842	K09561	KOG4642	6.3.2.19	PTHR22904 PTHR22904:SF278	PF13181 PF13414 PF04564
Cre11.g479750	GO:0006614 GO:0005525 GO:0048500 GO:0008312 GO:0003924	K03106	KOG0780	3.6.5.4	PTHR11564 PTHR11564:SF7	PF02881 PF02978 PF00448
Cre11.g479800	GO:0005515				PTHR26379 PTHR26379:SF144	PF00651
Cre11.g479850	GO:0003676 GO:0006457 GO:0003755 GO:0000413	K12735	KOG0415	5.2.1.8	PTHR11071 PTHR11071:SF156	PF00076 PF00160
Cre11.g480000	GO:0005515				PTHR31245	PF02845
Cre11.g480050	GO:0005515				PTHR26379 PTHR26379:SF144	PF00651
Cre11.g480150	GO:0006412 GO:0005840 GO:0003735	K02955	KOG0407		PTHR11759 PTHR11759:SF12	PF00411
Cre11.g480250	GO:0006629		KOG4569			PF01764
Cre11.g480350	GO:0055114				PTHR10157	
Cre11.g480650	GO:0016491 GO:0008152		KOG1208	1.1.1.300	PTHR24320	PF00106
Cre11.g480700	GO:0055114				PTHR10157	
Cre11.g480750	GO:0016787	K08657	KOG1592	3.4.19.5 3.5.1.1	PTHR10188 PTHR10188:SF8	PF01112
Cre11.g480800	GO:0032040	K14773	KOG3164		PTHR12416	PF04900
Cre11.g481000	GO:0006468 GO:0004672	K14498	KOG0583	2.7.11.1	PTHR24343	PF07714
Cre11.g481104	GO:0006468 GO:0005524 GO:0004672		KOG0583 KOG0033 KOG0032	2.7.11.1	PTHR24349	PF00069
Cre11.g481126	GO:0055114 GO:0016491	K00326	KOG0534 character(0)	1.6.2.2	PTHR19370 PTHR19370:SF90	c("PF00970", "PF00175") PF00175
Cre11.g481200	GO:0055114 GO:0016491			1.14.11.2	PTHR10869 PTHR10869:SF55	PF13640
Cre11.g481400	GO:0006468 GO:0005524 GO:0004672	K08864	KOG0032 KOG0583	2.7.11.1	PTHR22974 PTHR22974:SF23	PF00069
Cre11.g481450	GO:0045263 GO:0015986 GO:0015078	K02109				PF00430
Cre11.g481500	GO:0000105	K01663			PTHR21235 PTHR21235:SF2	PF00977
Cre11.g481700	GO:0006396 GO:0003723				PTHR13161 PTHR13161:SF15	c("PF09750", "PF01805") PF01805
Cre11.g482300	GO:0005515				PTHR22706 PTHR22706:SF0	PF00612
Cre11.g482483	GO:0005524 GO:0003676	K12599		3.6.4.13		PF00271 PF00270 PF13234 PF08148
Cre11.g482800	GO:0006468 GO:0004672		KOG0198 KOG1187	2.7.11.25	PTHR23257	PF07714
Cre11.g482850	GO:0060236 GO:0032147 GO:0005874 GO:0005819	K16812			PTHR14326	PF06886 PF12214
Cre11.g482900	GO:0005525	K07910	KOG0080		PTHR24073 PTHR24073:SF285	PF00025
Cre11.g483000	GO:0006468 GO:0005524 GO:0004672		KOG2345	2.7.11.25	PTHR23257 PTHR23257:SF513	PF00069
Cre11.g483100	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.25	PTHR23257 PTHR23257:SF513	PF00069
Cre12.g483550	GO:0008233 GO:0006508	K01369		3.4.22.34	PTHR12000	PF01650
Cre12.g483650	GO:0006468 GO:0005524 GO:0004672		KOG0594	2.7.11.1	PTHR11584 PTHR11584:SF316	PF00069
Cre12.g483700	GO:0006260 GO:0003697				PTHR10302 PTHR10302:SF8	
Cre12.g483720	GO:0006260 GO:0003697				PTHR10302 PTHR10302:SF8	
Cre12.g483900	GO:0008324 GO:0006812			3.6.3.2	PTHR41394 PTHR41394:SF1	PF01769
Cre12.g483950	GO:0055114 GO:0016616 GO:0006694 GO:0003854 GO:0019752	K00026		1.1.1.37	PTHR11540	PF01073 PF02866
Cre12.g484050	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02920	KOG3452		PTHR10114	PF01158
Cre12.g484200	GO:0008299	K13789	KOG0776	2.5.1.29	PTHR12001 PTHR12001:SF52	PF00348
Cre12.g484250	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF135	PF07728 PF12777 PF12780 PF12781 PF12774 PF08393 PF08385 PF03028
Cre12.g484750	GO:0047746 GO:0015996			3.1.1.14	PTHR33428	PF12740
Cre12.g484800	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.25	PTHR23257	PF00069
Cre12.g485050	GO:0008270 GO:0004089		KOG1578	4.2.1.1	PTHR11002 PTHR11002:SF17	PF00484
Cre12.g485150	GO:0055114 GO:0016620	K00134	KOG0657	1.2.1.12	PTHR10836	PF00044 PF02800
Cre12.g485200	GO:0005515				PTHR10774	PF00168
Cre12.g485438	GO:0006281 GO:0003678 GO:0000723 GO:0005524 GO:0004386			3.6.4.12	PTHR23274	PF05970
Cre12.g485500	GO:0070008 GO:0004252 GO:0008236 GO:0006508			3.4.21.83	PTHR11757 PTHR11757:SF12	PF02897 PF00326
Cre12.g485550	GO:0003824	K01640	KOG2368	4.1.3.4	PTHR10277 PTHR10277:SF40	PF00682
Cre12.g485600	GO:0006468 GO:0004672		KOG0583	2.7.11.1	PTHR24343 PTHR24343:SF167	PF07714
Cre12.g485800	GO:0005524 GO:0006508 GO:0004222	K03798			PTHR23076 PTHR23076:SF33	PF00004 PF01434
Cre12.g486050	GO:0008270 GO:0003676 GO:0005515			6.3.2.19		PF00098 PF00397
Cre12.g486250	GO:0007264 GO:0005525	K07937	KOG0070		PTHR11711 PTHR11711:SF181	PF08477
Cre12.g486300	GO:0015979 GO:0009538 GO:0009522	K02699		1.97.1.12	PTHR34803 PTHR34803:SF2	PF02605
Cre12.g486350	GO:0006468 GO:0005524 GO:0004672	K07359	KOG0583	2.7.11.1	PTHR24347 PTHR24347:SF1	PF00069
Cre12.g486551	GO:0055114 GO:0016491			1.14.11.7	PTHR14049	PF13640
Cre12.g486900	GO:0055114 GO:0050660 GO:0017150 GO:0008033	K05542	KOG2335	1.3.1.88	PTHR11082 PTHR11082:SF5	PF01207
Cre12.g487100	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01874	KOG0436	6.1.1.10	PTHR11946 PTHR11946:SF89	PF00133
Cre12.g487200	GO:0005515		KOG0296		PTHR19857	PF00400
Cre12.g487600	GO:0006379 GO:0006378 GO:0005847	K14402	KOG1135		PTHR11203 PTHR11203:SF5	PF00753 PF13299 PF10996
Cre12.g487850	GO:0007264 GO:0005525	K07977	KOG0070		PTHR11711 PTHR11711:SF168	PF08477
Cre12.g487900	GO:0051536 GO:0009055					PF00111
Cre12.g488400	GO:0016887 GO:0005524			3.6.4.3	PTHR23074	PF07728
Cre12.g488600	GO:0006810 GO:0005215				PTHR12203 PTHR12203:SF13	PF01547
Cre12.g488850	GO:0030131 GO:0016192 GO:0006886 GO:0030117	K11824			PTHR22780 PTHR22780:SF4	PF02883 PF01602
Cre12.g489000	GO:0043565 GO:0006355 GO:0003700					PF00170
Cre12.g489153	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02910	KOG0893		PTHR10956	PF01198
Cre12.g489400	GO:0016020 GO:0006817 GO:0005315	K14640	KOG2493		PTHR11101 PTHR11101:SF58	PF01384
Cre12.g489600	GO:0003676				PTHR15838	PF00575
Cre12.g489700	GO:0016743 GO:0006520 GO:0016597	K00611	KOG1504	2.1.3.3	PTHR11405 PTHR11405:SF1	PF02729 PF00185
Cre12.g489750	GO:0005515		KOG0318 KOG0319		PTHR13720 PTHR13720:SF14	PF00400
Cre12.g489800	GO:0000062				PTHR23310 character(0)	PF00887
Cre12.g489850	GO:0006468 GO:0004672		KOG0198	2.7.11.1	PTHR24362	PF07714
Cre12.g489900	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920 PTHR11920:SF248	PF00211
Cre12.g490000	GO:0003676 GO:0005850 GO:0003743 GO:0003723	K03237	KOG2916		PTHR10602 PTHR10602:SF0	PF00575 PF07541
Cre12.g490150	GO:0005622 GO:0003676 GO:0043140 GO:0006281 GO:0006260 GO:0005524	K03654	KOG0331	3.6.4.12	PTHR13710 c("PTHR13710", "PTHR13710:SF81")	PF16124 PF00570 PF09382 PF00271 PF00270 PF16124 PF00570 PF00270 PF09382 PF00271
Cre12.g490200	GO:0006468 GO:0005524 GO:0004672		KOG0198	2.7.11.1	PTHR24362 PTHR24362:SF160	PF00069
Cre12.g490300	GO:0055114 GO:0046872 GO:0006801 GO:0004784	K04564	KOG0876	1.15.1.1	PTHR11404	PF00081 PF02777
Cre12.g490350	GO:0055114 GO:0046429 GO:0016114	K03526		1.17.7.1	PTHR30454	PF04551
Cre12.g490700	GO:0005515					PF00168
Cre12.g490800	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257 PTHR23257:SF513	PF00069
Cre12.g490850	GO:0008536 GO:0006886		KOG2171		PTHR10527 PTHR10527:SF6	PF03810 PF13513
Cre12.g491000	GO:0016757					PF04577
Cre12.g491050	GO:0055114 GO:0009186	K10808		1.17.4.1	PTHR23409 PTHR23409:SF18	PF00268
Cre12.g491100	GO:0016491 GO:0008152		KOG1208		PTHR24320	PF00106
Cre12.g491400	GO:0005515	K02977	KOG0001		PTHR10666	PF00240
Cre12.g491500	GO:0045116 GO:0016881 GO:0005524 GO:0008641 GO:0019781	K10686	KOG2015		PTHR10953 PTHR10953:SF6	PF08825 PF00899
Cre12.g491600	GO:0016020 GO:0006817 GO:0005315		KOG2493		PTHR11101 PTHR11101:SF58	PF01384
Cre12.g492200	GO:0005515				PTHR12628	PF00628
Cre12.g492300	GO:0055114 GO:0051536	K03940	KOG1687	1.6.99.3 1.6.5.3	PTHR11995 PTHR11995:SF19	PF01058
