Gene ID	GO	KO	KOG	ENZYME	PANTHER
Vocar.0055s0006	GO:0055085 GO:0005741	K15040	KOG3126		PTHR11743 PTHR11743:SF23
Vocar.0055s0010	GO:0016779				
Vocar.0055s0013	GO:0008270	K18932	KOG0509	2.3.1.225	PTHR24161 PTHR24161:SF17
Vocar.0055s0014	GO:0008168 GO:0008152		KOG1271	3.4.24.71	PTHR12176 PTHR12176:SF28
Vocar.0055s0015	GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509				PTHR31407 PTHR31407:SF17
Vocar.0055s0016	GO:0009378 GO:0006310 GO:0006281	K07767	KOG0739	3.6.4.3	PTHR23074 PTHR23074:SF78
Vocar.0055s0028	GO:0010207	K08902			PTHR34041 PTHR34041:SF1
Vocar.0055s0029	GO:0005515				PTHR23181 PTHR23181:SF7
Vocar.0055s0030	GO:0005515	K12862			PTHR19923 PTHR19923:SF0
Vocar.0055s0033	GO:0000160				PTHR26402 PTHR26402:SF316
Vocar.0055s0043	GO:0016788 GO:0009058				
Vocar.0055s0045	GO:0006950				
Vocar.0055s0046	GO:0004045		KOG3305		PTHR11717 PTHR11717:SF2
Vocar.0055s0051	GO:0016491 GO:0016020 GO:0009055 GO:0004519	K00412			PTHR19271 PTHR19271:SF5
Vocar.0055s0052	GO:0055114 GO:0016020	K03878	KOG4770	1.6.5.3	PTHR11432 PTHR11432:SF3
Vocar.0055s0053	GO:0055114 GO:0020037 GO:0016021 GO:0009060 GO:0009055 GO:0005506 GO:0004129	K02256	KOG4769		PTHR10422 PTHR10422:SF18
Vocar.0055s0054	GO:0016491 GO:0016020 GO:0009055				
Vocar.0056s0002	GO:0006468 GO:0005524 GO:0004672	K08269	KOG0583	2.7.11.1	PTHR24348
Vocar.0056s0008	GO:0016787	K04382	KOG0372	3.1.3.16	PTHR11668 PTHR11668:SF240
Vocar.0056s0009	GO:0003676 GO:0006418 GO:0005524 GO:0004812 GO:0000166 GO:0016874		KOG2411 character(0)	6.1.1.12 6.1.1.23	PTHR22594 PTHR22594:SF5
Vocar.0056s0013	GO:0032012 GO:0005086	K18442			PTHR10663 PTHR10663:SF42
Vocar.0056s0018	GO:0005515	K13108	KOG1882		PTHR23308
Vocar.0056s0020	GO:0016787				PTHR12905 PTHR12905:SF0
Vocar.0056s0022	GO:0006351				PTHR11477 PTHR11477:SF17
Vocar.0056s0023	GO:0010207				PTHR34041 PTHR34041:SF3
Vocar.0056s0026	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10397	KOG4280	3.6.4.4	PTHR24115 PTHR24115:SF191
Vocar.0056s0027	GO:0006779 GO:0004853		KOG2872	4.1.1.37	PTHR21091 PTHR21091:SF100
Vocar.0056s0028	GO:0005515	K10599	KOG0289		PTHR22840
Vocar.0056s0030	GO:0006334 GO:0005634	K11279	KOG1507		PTHR11875 PTHR11875:SF7
Vocar.0056s0032	GO:0006508 GO:0004222	K01410	KOG2090	3.4.24.59	PTHR11804 PTHR11804:SF5
Vocar.0056s0039	GO:0005515				PTHR19849
Vocar.0056s0040	GO:0055085 GO:0016020 GO:0006810 GO:0015171 GO:0003333				PTHR11785 PTHR11785:SF367
Vocar.0056s0041	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1
Vocar.0057s0006	GO:0019901 GO:0006355 GO:0000079	K15188	KOG0834		PTHR10026
Vocar.0057s0007	GO:0008017 GO:0000910 GO:0000226	K16732			PTHR19321
Vocar.0057s0009	GO:0016887 GO:0005524 GO:0016021 GO:0006810 GO:0005215		KOG0059	3.6.3.25	PTHR19229
Vocar.0057s0010	GO:0018279 GO:0005789	K12670 character(0)	KOG2754	2.4.99.18	PTHR10830 PTHR10830:SF0
Vocar.0057s0013	GO:0072546 GO:0016021 GO:0005783		KOG4455		PTHR20994 PTHR20994:SF0
Vocar.0057s0014	GO:0055114 GO:0003824 GO:0006164 GO:0003938	K00088		1.1.1.205	PTHR11911 PTHR11911:SF6
Vocar.0057s0016	GO:0008270 GO:0005515 GO:0016818 GO:0003676 GO:0005524	K15711	KOG1001	3.6.4.12	PTHR10799
Vocar.0057s0019	GO:0006425 GO:0005737 GO:0005524 GO:0004819 GO:0000166 GO:0006418 GO:0004812 GO:0043039	K01886		6.1.1.18	PTHR11451 PTHR11451:SF24
Vocar.0057s0021	GO:0008080				PTHR23091
Vocar.0057s0026	GO:0009228 GO:0004789			3.6.5.5	PTHR11649 PTHR11649:SF36
Vocar.0057s0028	GO:0016020 GO:0006810 GO:0016021 GO:0015116 GO:0008272	K02047			PTHR30406 PTHR30406:SF1
Vocar.0057s0030	GO:0006950				
Vocar.0057s0034	GO:0006468 GO:0004672 GO:0005524		KOG0192	2.7.10.2	PTHR23257
Vocar.0057s0036	GO:0015937 GO:0005524 GO:0004140	K00859	KOG3220	2.7.1.24	PTHR10695
Vocar.0057s0037	GO:0005515 GO:0006468 GO:0005524 GO:0004672		KOG0198 KOG1187	2.7.12.1	PTHR23257
Vocar.0057s0038	GO:0005515				PTHR10877 PTHR10877:SF135
Vocar.0057s0039	GO:0055114 GO:0046872 GO:0006801 GO:0004784	K04564	KOG0876	1.15.1.1	PTHR11404 PTHR11404:SF8
Vocar.0057s0040	GO:0055114 GO:0046872 GO:0006801 GO:0004784			1.15.1.1	PTHR11404 PTHR11404:SF24
Vocar.0057s0041	GO:0055114 GO:0046872 GO:0006801 GO:0004784	K04564	KOG0876	1.15.1.1	PTHR11404 PTHR11404:SF8
Vocar.0057s0044	GO:0008810 GO:0005975 GO:0004553			3.2.1.151	PTHR23213 character(0)
Vocar.0057s0046	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K14709	KOG1558		PTHR11040 PTHR11040:SF44
Vocar.0057s0047	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257 PTHR23257:SF513
Vocar.0057s0048	GO:0016021 GO:0006506 GO:0016758	K05284	KOG3893		PTHR12886 PTHR12886:SF0
Vocar.0057s0050	GO:0006457	K14826	KOG0552	5.2.1.8	PTHR10516
Vocar.0058s0001	GO:0044237	K03239	KOG1466		PTHR10233 PTHR10233:SF18
Vocar.0058s0003	GO:0015979 GO:0051539 GO:0016992 GO:0009107			1.8.7.2	PTHR10949 PTHR10949:SF11
Vocar.0058s0007	GO:0005515		KOG0295 KOG0272		PTHR22847
Vocar.0058s0009	GO:0050662 GO:0003824 GO:0055114 GO:0016616 GO:0006694 GO:0003854		KOG1430	1.1.1.170	PTHR10366 PTHR10366:SF355
Vocar.0058s0015	GO:0005515				
Vocar.0058s0021	GO:0098599 GO:0008474 GO:0002084	K01074 character(0)	KOG2541	3.1.2.22	PTHR11247 PTHR11247:SF8
Vocar.0058s0022	GO:0008270 GO:0005515		KOG4628		PTHR22765 PTHR22765:SF5
Vocar.0058s0024	GO:0016757				PTHR20961
Vocar.0058s0025	GO:0043565 GO:0006355 GO:0003700				
Vocar.0058s0030	GO:0003824 GO:0006470 GO:0004722	K17506	KOG0698	3.1.3.16	PTHR13832
Vocar.0059s0002	GO:0006629			3.1.1.3	PTHR21493
Vocar.0059s0003	GO:0055114 GO:0050660 GO:0016491			1.1.3.37	PTHR13878
Vocar.0059s0007	GO:0016021	K17087			PTHR10766 PTHR10766:SF45
Vocar.0059s0010	GO:0006468 GO:0005524 GO:0004672	K17545	KOG0597	2.7.11.1	PTHR22983 PTHR22983:SF15
Vocar.0059s0011	GO:0035556 GO:0016849 GO:0009190			4.6.1.2 4.6.1.1	PTHR11920
Vocar.0059s0014	GO:0003824 GO:0042127 GO:0018343 GO:0005965	K05954	KOG0365	2.5.1.58	PTHR11774 PTHR11774:SF6
Vocar.0059s0015	GO:0015934 GO:0006412 GO:0003735	K02876			PTHR12934 PTHR12934:SF11
Vocar.0059s0017	GO:0016788				PTHR34407
Vocar.0059s0023	GO:0016567 GO:0004842			6.3.2.19	PTHR22849 PTHR22849:SF39
Vocar.0059s0026	GO:0035556 GO:0016849 GO:0009190		KOG3619	4.6.1.2	PTHR11920
Vocar.0059s0027	GO:0005515		KOG0617		c("PTHR35249", "PTHR35249:SF1") PTHR35249
Vocar.0059s0031	GO:0005515				
Vocar.0059s0033	GO:0005515		KOG2106 KOG3213		PTHR13720 PTHR13720:SF27
Vocar.0059s0034	GO:0006511	K14016	KOG1816		PTHR12555
Vocar.0059s0039	GO:0008234 GO:0006508			3.4.22.1	PTHR12411 PTHR12411:SF101
Vocar.0059s0040	GO:0008234 GO:0006508			3.4.22.1	PTHR12411 PTHR12411:SF101
Vocar.0059s0042	GO:0008234 GO:0006508			3.4.22.15	PTHR12411 PTHR12411:SF101
Vocar.0059s0046	GO:0006468 GO:0005524 GO:0004672			2.7.12.1	PTHR24055 PTHR24055:SF137
Vocar.0060s0001	GO:0016480				PTHR22504 PTHR22504:SF0
Vocar.0060s0002	GO:0008080	K00670	KOG3235	2.3.1.88	PTHR23091 PTHR23091:SF4
Vocar.0060s0003	GO:0006355 GO:0003700	K09286			PTHR31190 PTHR31190:SF30
Vocar.0060s0012	GO:0008270				
Vocar.0060s0015	GO:0006629				PTHR21493
Vocar.0060s0018	GO:0007076 GO:0000796		KOG2328		PTHR13108
Vocar.0060s0020	GO:0016788 GO:0006886 GO:0006505				PTHR15495
Vocar.0060s0021	GO:0006890 GO:0005198	K17268	KOG3081		PTHR10805
Vocar.0061s0005	GO:0016791	K17619	KOG4549	3.1.3.48	PTHR17901 PTHR17901:SF14
Vocar.0061s0006	GO:0051287 GO:0055114 GO:0004616		KOG0409	1.1.1.60	PTHR22981 PTHR22981:SF62
Vocar.0061s0007	GO:0008641	K11996	KOG2017	2.7.7.80 2.8.1.11	PTHR10953
Vocar.0061s0009	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR11017 PTHR11017:SF145
Vocar.0061s0011	GO:0055114 GO:0006744				
Vocar.0061s0016	GO:0006457 GO:0003755 GO:0000413	K03768	KOG0879 KOG0880	5.2.1.8	PTHR11071 PTHR11071:SF244
Vocar.0061s0017	GO:0055114 GO:0042773 GO:0016651		KOG4669	1.6.5.3	PTHR11434
Vocar.0061s0018	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257
Vocar.0061s0020	GO:0006464	K16601	KOG2157	1.2.1.24	PTHR12241
Vocar.0061s0022	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR11017 PTHR11017:SF145
Vocar.0061s0024	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.12.1 2.7.10.2	PTHR23257
Vocar.0061s0025	GO:0055114 GO:0048038 GO:0009308 GO:0008131 GO:0005507	K00276 character(0)	KOG1186	1.4.3.21	PTHR10638 PTHR10638:SF18
Vocar.0061s0030	GO:0008152 GO:0003824		KOG4044		PTHR14119
Vocar.0061s0031	GO:0006364 GO:0004222				PTHR22881
Vocar.0062s0002	GO:0032784 GO:0006357	K11292			PTHR10145 PTHR10145:SF6
Vocar.0062s0003	GO:0006351 GO:0005634 GO:0003899 GO:0003677	K03013	KOG3218	2.7.7.6	PTHR10535
Vocar.0062s0005	GO:0030150 GO:0005744		KOG4836		PTHR13032
Vocar.0062s0008	GO:0051082 GO:0016272 GO:0006457	K09548	KOG3501		PTHR20903
Vocar.0062s0012	GO:0006412 GO:0005840 GO:0003735	K02871	KOG3203		PTHR11545
Vocar.0062s0013	GO:0009982 GO:0009451 GO:0003723 GO:0001522	K06173	KOG4393	5.4.99.12	PTHR11142 PTHR11142:SF0
Vocar.0062s0015	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257 PTHR23257:SF518
Vocar.0062s0016	GO:0055114 GO:0051287 GO:0048038 GO:0016651	K03935		1.6.99.3 1.6.5.3	PTHR11993 PTHR11993:SF10
Vocar.0062s0018	GO:0006433 GO:0005737 GO:0005524 GO:0004827 GO:0000166 GO:0006418 GO:0004812	K01881		6.1.1.15	PTHR11451 PTHR11451:SF6
Vocar.0062s0020	GO:0006464 GO:0004077	K01942		6.3.4.15 6.3.4.11	PTHR12835
Vocar.0062s0021	GO:0006221 GO:0003883	K01937		6.3.4.2	PTHR11550
Vocar.0062s0023	GO:0005681 GO:0000398 GO:0000387				PTHR12794 PTHR12794:SF0
Vocar.0062s0026	GO:0046872 GO:0030001 GO:0000166	K17686		3.6.3.54 3.6.3.4	PTHR24093
Vocar.0062s0027	GO:0005515		KOG1364		PTHR23322 PTHR23322:SF3
Vocar.0063s0001	GO:0007165 GO:0005515				
Vocar.0063s0005	GO:0006888 GO:0005801		KOG3368		PTHR23249 PTHR23249:SF16
Vocar.0063s0006	GO:0005634	K06627			PTHR10177
Vocar.0063s0007	GO:0005509		KOG0027		PTHR10891
Vocar.0063s0011	GO:0055085 GO:0016021 GO:0008324 GO:0006812	K14696			PTHR13414
Vocar.0063s0015	GO:0006468 GO:0005524 GO:0004672		KOG0580 KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF79
Vocar.0063s0018	GO:0005524			2.7.1.6	
Vocar.0063s0021	GO:0006412 GO:0005840 GO:0003735	K02988	character(0) KOG2646		PTHR13718 PTHR13718:SF61
Vocar.0063s0027	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K03320	KOG0682		PTHR11730 PTHR11730:SF6
Vocar.0063s0039	GO:0005524 GO:0003676	K12598		3.6.4.13	
Vocar.0063s0045	GO:0005524	K10876		3.6.4.12	PTHR10799 PTHR10799:SF350
Vocar.0064s0002	GO:0008152 GO:0003824	K00953		2.7.7.2	PTHR23293 PTHR23293:SF9
Vocar.0064s0005	GO:0055114 GO:0016491 GO:0008152 GO:0015930 GO:0006807 GO:0016638 GO:0006537	K00264		1.4.1.14	PTHR11938 PTHR11938:SF1
Vocar.0064s0006	GO:0017053 GO:0007049				
Vocar.0064s0007	GO:0055114 GO:0050660 GO:0017150 GO:0008033	K05543 character(0)		1.3.1.91	PTHR11082 PTHR11082:SF4
Vocar.0064s0020	GO:0006464			6.3.2.25	PTHR12241
Vocar.0064s0025	GO:0005524 GO:0003676	K12858		3.6.4.13	PTHR24031
Vocar.0064s0026	GO:0008270 GO:0005515				PTHR10615
Vocar.0064s0028	GO:0003824 GO:0006470 GO:0004722		KOG0698	3.1.3.16	PTHR13832
Vocar.0064s0030	GO:0016020				
Vocar.0064s0032	GO:0016787 GO:0009166				PTHR11575 PTHR11575:SF29
Vocar.0064s0033	GO:0006457 GO:0003755 GO:0000413		KOG0880 KOG0879	5.2.1.8	PTHR11071 PTHR11071:SF283
Vocar.0064s0040	GO:0019843 GO:0005622 GO:0003723	K02997 character(0)	KOG3301		PTHR11831 PTHR11831:SF11 PTHR11831 PTHR11831:SF13
Vocar.0064s0041	GO:0051536 GO:0003824 GO:0051539 GO:0016992 GO:0009107	K03644		2.8.1.8	PTHR10949 PTHR10949:SF0
Vocar.0065s0003	GO:0016887 GO:0005524		KOG0927	3.6.1.3	PTHR19211 PTHR19211:SF48
Vocar.0065s0004	GO:0016021 GO:0016020				PTHR12715 PTHR12715:SF8
Vocar.0065s0007	GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509	K08901			PTHR33399 PTHR33399:SF3
Vocar.0065s0009	GO:0006468 GO:0004672	K07760	KOG0594	2.7.11.22	PTHR24056 PTHR24056:SF178
Vocar.0065s0010	GO:0005634 GO:0003676	K12830			PTHR10644 PTHR10644:SF1
Vocar.0065s0012	GO:0051745 GO:0050992 GO:0046872 GO:0019288	K03527		1.17.1.2	PTHR31619 PTHR31619:SF2
Vocar.0065s0013	GO:0005515	K16475			PTHR24365
Vocar.0065s0014	GO:0006432 GO:0005524 GO:0003723 GO:0000287 GO:0004826	K01890		6.1.1.20	PTHR10947
Vocar.0065s0016	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.25	PTHR23257 PTHR23257:SF513
Vocar.0065s0019	GO:0005524 GO:0003676	K14811 character(0)	KOG0331 KOG0327	3.6.4.13	PTHR24031 PTHR24031:SF320
Vocar.0065s0020	GO:0031931 GO:0031929	K07204			PTHR12848 PTHR12848:SF16
Vocar.0065s0022	GO:0070552 GO:0070531 GO:0045739				PTHR15660 PTHR15660:SF1
Vocar.0065s0024	GO:0008270 GO:0005515				
Vocar.0065s0025	GO:0016780 GO:0016020 GO:0008654	K08744	KOG1617		PTHR14269
Vocar.0066s0001	GO:0070588 GO:0016020 GO:0005262	K04958			PTHR13715 PTHR13715:SF54
Vocar.0066s0006	GO:0005515	K16781	KOG1129		PTHR23083 PTHR23083:SF410
Vocar.0066s0009	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02983	KOG0009		PTHR12650
Vocar.0066s0010	GO:0006468 GO:0004672		KOG0192	2.7.11.25	PTHR23257
Vocar.0066s0014	GO:0006468 GO:0005524 GO:0004672		KOG1164	2.7.11.1	PTHR11909 PTHR11909:SF146
Vocar.0066s0015	GO:0036158 GO:0036157				PTHR21694 PTHR21694:SF18
Vocar.0066s0019	GO:0055085 GO:0016020 GO:0006811 GO:0005216	K04856	KOG2301 KOG2302		PTHR10037 PTHR10037:SF218
Vocar.0067s0002	GO:0019538 GO:0016887 GO:0005524	K03695			PTHR11638 PTHR11638:SF18
Vocar.0067s0004	GO:0005515				PTHR14289 PTHR14289:SF16
Vocar.0067s0005	GO:0005509				
Vocar.0067s0006	GO:0016746 GO:0008152	K00658		2.3.1.61	PTHR23151 PTHR23151:SF8
Vocar.0067s0013	GO:0005515				
Vocar.0067s0014	GO:0055114 GO:0020037 GO:0016705 GO:0005506			1.14.14.1	PTHR24301 PTHR24301:SF2
Vocar.0067s0021	GO:0006468 GO:0004672	K08866	KOG0198 KOG0594	2.7.12.2	PTHR22974
Vocar.0067s0025	GO:0051087 GO:0042803 GO:0006457 GO:0000774	K03687	KOG3003 character(0)		PTHR21237 PTHR21237:SF4
Vocar.0067s0026	GO:0005515				
Vocar.0067s0029	GO:0005515 GO:0006464 GO:0004719		KOG1661	2.1.1.77	PTHR11579
Vocar.0067s0032	GO:0007165 GO:0004114	K13293		3.1.4.53	PTHR11347
Vocar.0067s0033	GO:0006351 GO:0003899 GO:0003677	K03009	KOG3507		PTHR12056
Vocar.0067s0034	GO:0051082 GO:0016272 GO:0006457	K09549	KOG4098		PTHR13303
Vocar.0067s0036	GO:0055114 GO:0050661 GO:0033014 GO:0008883	K02492		1.2.1.70	PTHR13812 PTHR13812:SF18
Vocar.0068s0002	GO:0006629				PTHR21493 PTHR21493:SF87
Vocar.0068s0003	GO:0008289		KOG2761		PTHR19308 PTHR19308:SF8
Vocar.0068s0004	GO:0019901 GO:0006355 GO:0000079 GO:0016592 GO:0016538	K15161	KOG0794		PTHR10026 PTHR10026:SF7
Vocar.0068s0005	GO:0003677 GO:0006355 GO:0006351				PTHR36968 PTHR36968:SF1
Vocar.0069s0004	GO:0005975 GO:0004553 GO:0008061 GO:0006030 GO:0005576				
Vocar.0069s0006	GO:0006071 GO:0004371	K00863	KOG2426	2.7.1.29 2.7.1.28 4.6.1.15	PTHR28629 PTHR28629:SF4
Vocar.0069s0008	GO:0007165 GO:0000155 GO:0000160 GO:0035556 GO:0016849 GO:0009190		KOG0519	2.7.13.3	PTHR24423 PTHR24423:SF442
Vocar.0069s0009	GO:0016021 GO:0006886 GO:0005783				PTHR12701
Vocar.0069s0013	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K03320 character(0)	KOG0682		PTHR11730 PTHR11730:SF6
Vocar.0069s0015	GO:0007165 GO:0004114			3.1.4.17	PTHR11347
Vocar.0070s0001	GO:0005515	K11885	KOG0012		PTHR12917 PTHR12917:SF1
Vocar.0070s0002	GO:0005759	K15414	KOG2536		PTHR10826
Vocar.0070s0004	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	
Vocar.0070s0006	GO:0016021 GO:0015116 GO:0008272 GO:0055085 GO:0016020 GO:0008271		KOG0236		PTHR11814 PTHR11814:SF112
Vocar.0070s0009	GO:0006508 GO:0005622 GO:0004198		KOG0045	3.4.22.54	PTHR10183
Vocar.0070s0011	GO:0005515				PTHR27000
Vocar.0070s0012	GO:0005515	K11650	KOG2570		PTHR13844 PTHR13844:SF7
Vocar.0070s0013	GO:0016301				PTHR12358
Vocar.0070s0018	GO:0019894 GO:0005871		KOG1222		PTHR15605
Vocar.0070s0019	GO:0016567 GO:0004842		c("KOG0502", "KOG0508", "KOG4412") character(0)	character(0) 6.3.2.19	PTHR24123 PTHR22849
Vocar.0070s0022	GO:0016020				PTHR10361 PTHR10361:SF28
Vocar.0070s0023	GO:0055114				PTHR10157
Vocar.0070s0024	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14006			PTHR11141 PTHR11141:SF0
Vocar.0070s0026	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10392		3.6.4.4	PTHR24115
Vocar.0070s0032	GO:0055085 GO:0016021				PTHR31752
Vocar.0070s0033	GO:0035434 GO:0016021 GO:0005375	K14686	KOG3386		PTHR12483
Vocar.0071s0002	GO:0006468 GO:0004672			2.7.11.1	PTHR23257
Vocar.0071s0005	GO:0005515				PTHR31874
Vocar.0071s0007	GO:0000266	K17969	KOG3364		PTHR13247 PTHR13247:SF0
Vocar.0071s0008	GO:0008168 GO:0006479	K05931	KOG1499	2.1.1.125	PTHR11006 PTHR11006:SF10
Vocar.0071s0009	GO:0005515				PTHR24193 PTHR24193:SF87
Vocar.0071s0013	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR24356 PTHR24356:SF201
Vocar.0071s0016	GO:0042393			6.3.2.19	PTHR14140
Vocar.0071s0021	GO:0003723				PTHR10288
Vocar.0071s0022	GO:0016887 GO:0005524 GO:0055085 GO:0042626 GO:0016021 GO:0006810	K05677	KOG0064	3.6.3.47	PTHR11384 PTHR11384:SF13
Vocar.0072s0002	GO:0005515 GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG0266		PTHR22847
Vocar.0072s0003	GO:0006470 GO:0004722		KOG0700	3.1.3.16	PTHR13832
Vocar.0072s0004	GO:0043565 GO:0006355 GO:0003700				
Vocar.0072s0006	GO:0016021 GO:0008146				
Vocar.0072s0007	GO:0055085 GO:0016020 GO:0006811 GO:0005216				
Vocar.0072s0008	GO:0055085 GO:0016020 GO:0006811 GO:0005216				
Vocar.0072s0011	GO:0005524 GO:0003676	K13179		3.6.4.13	PTHR24031 PTHR24031:SF301
Vocar.0072s0012	GO:0006351 GO:0003899 GO:0003677	K03025	KOG3233		PTHR12780 PTHR12780:SF1
Vocar.0072s0013	GO:0008242 GO:0006541 GO:0003824	K01307	KOG1559	3.4.19.9	PTHR11315
Vocar.0072s0015	GO:0005506				PTHR10909 PTHR10909:SF340
Vocar.0072s0016	GO:0016020 GO:0006810 GO:0005215		KOG1291		PTHR11706 PTHR11706:SF45
Vocar.0072s0017	GO:0005525			1.14.13.39	PTHR11089 PTHR11089:SF3
Vocar.0072s0019	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0003723	K02968			PTHR33398 PTHR33398:SF2
Vocar.0072s0020	GO:0005515				
Vocar.0073s0005	GO:0005975 GO:0004553				PTHR31490 PTHR31490:SF1
Vocar.0073s0013	GO:0008081 GO:0006629 GO:0008889			3.1.4.46	PTHR23344 PTHR23344:SF10
Vocar.0073s0014	GO:0008081 GO:0006629 GO:0008889			3.1.4.46	PTHR23344 PTHR23344:SF10
Vocar.0073s0015	GO:0005852 GO:0005737 GO:0003743	K03251			PTHR12399
Vocar.0073s0016	GO:0046872 GO:0000166	K01537		3.6.3.8	PTHR24093 PTHR24093:SF289
Vocar.0073s0025	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	1.6.5.4	PTHR10438 PTHR10438:SF258
Vocar.0073s0026	GO:0005515				
Vocar.0073s0027	GO:0016747				PTHR23091 PTHR23091:SF247
Vocar.0073s0028	GO:0005737	K06287	KOG1509		PTHR11746
Vocar.0073s0035	GO:0005681 GO:0000398	K11097	KOG1774		PTHR11193
Vocar.0074s0001	GO:0005515				PTHR22847
Vocar.0074s0003	GO:0006470 GO:0004722	K17506	KOG0698	3.1.3.16	PTHR13832
Vocar.0074s0005	GO:0005515 GO:0030071 GO:0005680	K03355	KOG1155		PTHR12558 PTHR12558:SF10
Vocar.0074s0009	GO:0016020		KOG2417		PTHR15948
Vocar.0074s0010	GO:0016020 GO:0006817 GO:0005315	K14640	KOG2493		PTHR11101 PTHR11101:SF58
Vocar.0074s0015	GO:0004866				PTHR13062 PTHR13062:SF9
Vocar.0074s0017	GO:0042176 GO:0030234 GO:0000502	K03028			PTHR10943 PTHR10943:SF1
Vocar.0074s0018	GO:0000160 GO:0005515				PTHR26402 PTHR26402:SF465
Vocar.0074s0020	GO:0003824 GO:0006470 GO:0004722			3.1.3.16	PTHR13832
Vocar.0075s0003	GO:0006468 GO:0005524 GO:0004672		KOG2345	2.7.11.1	PTHR23257 PTHR23257:SF513
Vocar.0075s0006	GO:0043039 GO:0005524 GO:0006418 GO:0004812 GO:0000166	K01868		6.1.1.3	PTHR11451 PTHR11451:SF32
Vocar.0075s0011	GO:0030170 GO:0009058	K00652	KOG1359		PTHR13693 PTHR13693:SF53
Vocar.0076s0002	GO:0006468 GO:0004672	K06632	KOG0583	2.7.10.2	PTHR11042 PTHR11042:SF69
Vocar.0076s0004	GO:0006468 GO:0005524 GO:0004672	K08818	KOG0663	2.7.11.22 2.7.11.23	PTHR24056 PTHR24056:SF107
Vocar.0076s0005	GO:0006260 GO:0005634 GO:0000808	K02607	KOG2543		PTHR12705
Vocar.0076s0008	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.1	PTHR23257
Vocar.0076s0010	GO:0055114 GO:0016491		KOG0404	1.8.1.9	PTHR22912 PTHR22912:SF183
Vocar.0076s0014	GO:0016020 GO:0015696 GO:0008519 GO:0072488				PTHR11730 PTHR11730:SF6
Vocar.0077s0001	GO:0006468 GO:0004672	K08827 character(0)	KOG0670	2.7.11.1	PTHR24056 PTHR24056:SF45
Vocar.0077s0004	GO:0006355 GO:0005739 GO:0003690				
Vocar.0077s0005	GO:0019205 GO:0006139 GO:0005524			2.7.4.6 2.7.4.3	PTHR23359 PTHR23359:SF81
Vocar.0077s0006	GO:0046488 GO:0016307	K00889	KOG0229	2.7.1.68	PTHR23086
Vocar.0077s0008	GO:0016787			3.1.3.2	PTHR10161
Vocar.0078s0002	GO:0019843 GO:0006412 GO:0005840 GO:0003735				PTHR11655 PTHR11655:SF14
Vocar.0078s0003	GO:0005737		KOG1509		
Vocar.0078s0005	GO:0019843 GO:0006412 GO:0005840 GO:0003735				PTHR11655 PTHR11655:SF14
Vocar.0078s0010	GO:0005515				PTHR22847
Vocar.0078s0011	GO:0000160	K14491	KOG1601		PTHR26402 PTHR26402:SF584
Vocar.0078s0012	GO:0043565 GO:0008270 GO:0006355 GO:0003700				
Vocar.0078s0017	GO:0006412 GO:0005840 GO:0003735 GO:0015934				PTHR13501 PTHR13501:SF2
Vocar.0079s0002	GO:0008080				PTHR21471
Vocar.0079s0005	GO:0006468 GO:0005524 GO:0004672	K13412	KOG0032	2.7.11.1	PTHR24349
Vocar.0079s0013	GO:0003723	K18666	KOG2814		PTHR13360 PTHR13360:SF1
Vocar.0079s0014	GO:0000775	K11548	KOG4438		PTHR21650 PTHR21650:SF2
Vocar.0079s0016	GO:0006468 GO:0004672		KOG0671	2.7.12.1	PTHR24058 PTHR24058:SF23
Vocar.0079s0019	GO:0005525				PTHR11089
Vocar.0079s0020	GO:0003676 GO:0006355				PTHR14304 PTHR14304:SF11
Vocar.0079s0025	GO:0008270 GO:0005515				PTHR24365 PTHR24365:SF315
Vocar.0080s0001	GO:0055114 GO:0051920 GO:0016491	K03386	KOG0852	1.11.1.15	PTHR10681 PTHR10681:SF108
Vocar.0080s0005	GO:0005515 GO:0006413 GO:0003743	K03262 character(0)	KOG2767		PTHR23001
