Gene ID	GO	KO	KOG	ENZYME	PANTHER
Dusal.2412s00001	GO:0008236 GO:0006508 GO:0004252			3.4.21.83	PTHR11757 PTHR11757:SF12
Dusal.2421s00002	GO:0003824			2.4.1.18	PTHR10357 PTHR10357:SF119
Dusal.2458s00001	GO:0006355				PTHR12346 PTHR12346:SF0
Dusal.2478s00001	GO:0055085 GO:0042626 GO:0016021 GO:0006810 GO:0005524			3.6.3.44	PTHR24223 PTHR24223:SF252
Dusal.2492s00001	GO:0005515		KOG2739		PTHR24365
Dusal.2511s00001	GO:0016592 GO:0006357				
Dusal.2525s00001	GO:0007018 GO:0003777 GO:0016887 GO:0005858 GO:0001539				PTHR10676 PTHR10676:SF136
Dusal.2545s00001	GO:0055114 GO:0006779 GO:0004109			1.3.3.3	PTHR10755 PTHR10755:SF3
Dusal.2594s00001	GO:0031625 GO:0006511				PTHR11932 PTHR11932:SF27
Dusal.2603s00001	GO:0055114 GO:0006779 GO:0004109	K00228		1.3.3.3	PTHR10755 PTHR10755:SF3
Dusal.2627s00001	GO:0005515				PTHR22844
Dusal.2647s00001	GO:0005515	K12862			PTHR19923 PTHR19923:SF0
Dusal.2652s00001	GO:0008270 GO:0005515				
Dusal.2654s00001	GO:0016772 GO:0016310			2.7.9.1	PTHR22931 PTHR22931:SF27
Dusal.2668s00001	GO:0019205 GO:0006139 GO:0005524	K00939		2.7.4.3	PTHR23359 PTHR23359:SF72
Dusal.2679s00001	GO:0007018 GO:0003777			3.6.4.2	PTHR10676
Dusal.2716s00001	GO:0005524 GO:0003676			2.7.7.7	
Dusal.2719s00001	GO:0009229 GO:0005524 GO:0004788	K00949		2.7.6.2	PTHR13622 PTHR13622:SF7
Dusal.2732s00001	GO:0009094 GO:0004664	K05359		4.2.1.51	PTHR21022 PTHR21022:SF1
Dusal.2740s00001	GO:0005524			3.6.4.12	PTHR10799 PTHR10799:SF777
Dusal.2761s00001	GO:0055114 GO:0016638 GO:0015930 GO:0006537			1.4.7.1	PTHR11938 PTHR11938:SF76
Dusal.2784s00001	GO:0030170			4.4.1.11	PTHR11808 PTHR11808:SF14
Dusal.2793s00001	GO:0005524 GO:0003676			2.7.7.7	
Dusal.2797s00001	GO:0051156 GO:0006096 GO:0005524 GO:0004340			2.7.1.2	PTHR30514 PTHR30514:SF0
Dusal.2799s00001	GO:0008152 GO:0003824			6.2.1.3	PTHR24096 PTHR24096:SF221
Dusal.2803s00002	GO:0005515				PTHR19857
Dusal.2811s00001	GO:0016772 GO:0016310			2.7.9.1	PTHR22931 PTHR22931:SF27
Dusal.2829s00001	GO:0006508 GO:0005622 GO:0004177			3.4.11.1 3.4.11.5	PTHR11963 PTHR11963:SF13
Dusal.2839s00001	GO:0008152 GO:0003824				
Dusal.2856s00001	GO:0005515				PTHR22847
Dusal.2861s00001	GO:0042273 GO:0030036 GO:0000055				PTHR12730 PTHR12730:SF0
Dusal.2862s00001	GO:0016021	K13348			PTHR11266 PTHR11266:SF42
Dusal.2875s00001	GO:0006508 GO:0005622 GO:0004177				PTHR11963 PTHR11963:SF13
Dusal.2881s00001	GO:0016020				PTHR11884 PTHR11884:SF1
Dusal.2881s00002	GO:0016020				PTHR11884 PTHR11884:SF1
Dusal.2891s00001	GO:0006355 GO:0003700	K09286			PTHR31677
Dusal.2903s00001	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871			3.6.4.5	PTHR24115
Dusal.2919s00001	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Dusal.2946s00001	GO:0005515	K12176			PTHR10678
Dusal.2951s00001	GO:0055114 GO:0016491			1.1.5.3	PTHR11985
Dusal.2952s00001	GO:0005515				
Dusal.2954s00002	GO:0042273 GO:0030036 GO:0000055				PTHR12730 PTHR12730:SF0
Dusal.2963s00001	GO:0042273 GO:0030036 GO:0000055	K14856			PTHR12730 PTHR12730:SF0
Dusal.2969s00001	GO:0046872 GO:0000166			3.6.3.4 3.6.3.54	PTHR24093 PTHR24093:SF124
Dusal.2982s00001	GO:0005759				PTHR10826
Dusal.2985s00001	GO:0016192 GO:0016021	K08516			PTHR21136 PTHR21136:SF106
Dusal.2991s00001	GO:0008168 GO:0008152			2.1.1.107	PTHR21091 PTHR21091:SF113
Dusal.3007s00001	GO:0006886 GO:0005737 GO:0007033				PTHR12811 PTHR12811:SF0
Dusal.3018s00001	GO:0006468 GO:0004672			2.7.11.25	PTHR23257
Dusal.3031s00001	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257
Dusal.3054s00001	GO:0004386			3.6.4.13	PTHR18934 PTHR18934:SF85
Dusal.3080s00001	GO:0005515				PTHR19857
Dusal.3119s00001	GO:0016020 GO:0015171 GO:0003333				PTHR11785 PTHR11785:SF355
Dusal.3121s00001	GO:0003724 GO:0003723			3.6.1.3	
Dusal.3152s00001	GO:0008233 GO:0006508				PTHR11889
Dusal.3156s00001	GO:0055085 GO:0016021				PTHR23516 PTHR23516:SF1
Dusal.3157s00001	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257
Dusal.3203s00001	GO:0016021				PTHR21229 PTHR21229:SF2
Dusal.3212s00001	GO:0042273 GO:0030036 GO:0000055	K14856			PTHR12730 PTHR12730:SF0
Dusal.3239s00001	GO:0009982 GO:0009451 GO:0003723 GO:0001522			5.4.99.26	PTHR11079 PTHR11079:SF60
Dusal.3262s00001	GO:0055114 GO:0046872 GO:0006801 GO:0004784			1.15.1.1	PTHR11404 PTHR11404:SF6
Dusal.3297s00001	GO:0006310 GO:0003677 GO:0000150				PTHR36172 PTHR36172:SF1
Dusal.3346s00001	GO:0008234 GO:0006508				
Dusal.3388s00001	GO:0042398 GO:0004357	K01919			PTHR34378 PTHR34378:SF1
Dusal.3394s00001	GO:0055114 GO:0050661 GO:0006006 GO:0004345			1.1.1.49	PTHR23429 PTHR23429:SF3
Dusal.3410s00001	GO:0006412 GO:0005840 GO:0003735	K02870	KOG0886		PTHR11661 PTHR11661:SF2
Dusal.3432s00001	GO:0030983 GO:0006298 GO:0005524	K08741			PTHR11361 PTHR11361:SF20
Dusal.3435s00001	GO:2001070			3.2.1.3	PTHR15048
Dusal.3443s00001	GO:0016021 GO:0006486 GO:0005783 GO:0004579			2.4.99.18	PTHR21049 PTHR21049:SF0
Dusal.3448s00001	GO:0015940 GO:0003864			2.1.2.11	PTHR20881
Dusal.3462s00001	GO:0005515				PTHR24106
Dusal.3502s00001	GO:0030983 GO:0006298 GO:0005524	K08741		1.14.13.88	PTHR11361 PTHR11361:SF20
Dusal.3525s00001	GO:0055085 GO:0016020 GO:0006814 GO:0005215				PTHR10283 PTHR10283:SF13
Dusal.3540s00001	GO:0015977 GO:0008964 GO:0006099			4.1.1.31	PTHR30523 PTHR30523:SF8
Dusal.3563s00001	GO:0005515				
Dusal.3609s00001	GO:0006260 GO:0003887 GO:0003677			2.7.7.7	PTHR10133
Dusal.3679s00001	GO:0051536 GO:0009228			4.1.99.17	PTHR30557 PTHR30557:SF1
Dusal.3683s00001	GO:0055114 GO:0051537 GO:0016491			1.14.12.20	PTHR21266 PTHR21266:SF25
Dusal.3710s00001	GO:0004519 GO:0003676				
Dusal.3772s00001	GO:0042398 GO:0004357			6.3.2.2	PTHR34378 PTHR34378:SF1
Dusal.3783s00001	GO:0030286 GO:0007018 GO:0003777				PTHR10676 PTHR10676:SF262
Dusal.3850s00001	GO:0008270 GO:0003676				
Dusal.3863s00001	GO:0008152 GO:0003824			6.3.2.26	PTHR24096 PTHR24096:SF190
Dusal.3868s00001	GO:0008081 GO:0006629			3.1.4.46	PTHR22958
Dusal.3909s00001	GO:0055114 GO:0016491			character(0) 1.6.99.3	
Dusal.3946s00001	GO:0008270				PTHR23336
Dusal.3971s00001	GO:0016020 GO:0009765	K08915			PTHR21649 PTHR21649:SF6
Dusal.3996s00001	GO:0005507			1.16.3.1	PTHR10127 PTHR10127:SF648
Dusal.4047s00001	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	
Dusal.4082s00001	GO:0036459 GO:0016579			3.4.19.12	
Dusal.4108s00001	GO:0006468 GO:0004672	K08824		2.7.11.22	PTHR24056 PTHR24056:SF111
Dusal.4110s00001	GO:0005507			1.16.3.1	PTHR10127 PTHR10127:SF648
Dusal.4247s00001	GO:0007018 GO:0003777			3.6.4.2	PTHR10676
Dusal.4250s00001	GO:0016787 GO:0009166				PTHR11575 PTHR11575:SF29
Dusal.4281s00001	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	
Dusal.4334s00001	GO:0016757			2.4.1.142	PTHR13036
Dusal.4337s00001	GO:0008081 GO:0006629			3.1.4.46	PTHR22958
Dusal.4361s00001	GO:0006260 GO:0003887 GO:0003677			2.7.7.7	
Dusal.4445s00001	GO:0006260 GO:0003887 GO:0003677			2.7.7.7	PTHR10133
Dusal.4460s00001	GO:0020037 GO:0009055	K08906			PTHR34688 PTHR34688:SF2
Dusal.4472s00001	GO:0006355 GO:0003677 GO:0006310 GO:0000150				PTHR30461
Dusal.4521s00001	GO:0055085 GO:0016020 GO:0015297 GO:0015238 GO:0006855	K03327			PTHR11206
Dusal.4615s00001	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920 PTHR11920:SF328
Dusal.4656s00001	GO:0016021				PTHR33650 PTHR33650:SF1
Dusal.4798s00001	GO:0046872			6.3.2.19	
Dusal.5193s00001	GO:0006260 GO:0005524 GO:0003677 GO:0042555 GO:0006270 GO:0005634 GO:0003678	K02542		3.6.4.12	PTHR11630 PTHR11630:SF43
Dusal.5270s00001	GO:0006568 GO:0004834			4.1.2.8	PTHR10314 PTHR10314:SF112
Dusal.5448s00001	GO:0046854			3.1.3.7	PTHR20854 PTHR20854:SF5
Dusal.5502s00001	GO:0004842			6.3.2.19	PTHR11254
Dusal.5513s00001	GO:0055114 GO:0051287 GO:0004471			1.1.1.40	PTHR23406 PTHR23406:SF22
Dusal.5536s00001	GO:0008270 GO:0005975 GO:0004476 GO:0009298			5.3.1.8	PTHR10309 PTHR10309:SF0
Dusal.0001s00001					
Dusal.0001s00002					
Dusal.0001s00003					
Dusal.0001s00004					
Dusal.0001s00005					
Dusal.0001s00006					
Dusal.0001s00007					
Dusal.0001s00008					
Dusal.0001s00010					
Dusal.0001s00011					
Dusal.0001s00012					
Dusal.0001s00014					
Dusal.0001s00015					
Dusal.0001s00016					
Dusal.0001s00017					
Dusal.0001s00018					
Dusal.0001s00019					
Dusal.0001s00020					
Dusal.0001s00021					
Dusal.0001s00022					
Dusal.0001s00023					
Dusal.0001s00025					
Dusal.0001s00026					
Dusal.0001s00027					
Dusal.0001s00028					
Dusal.0001s00029					
Dusal.0001s00032					
Dusal.0001s00033					
Dusal.0001s00034					
Dusal.0001s00035					
Dusal.0001s00036					
Dusal.0001s00038					
Dusal.0001s00039					
Dusal.0001s00041					
Dusal.0001s00043					
Dusal.0001s00044					
Dusal.0001s00045					
Dusal.0001s00046					
Dusal.0001s00047					
Dusal.0001s00049					
Dusal.0001s00050					
Dusal.0001s00053					
Dusal.0001s00054					
Dusal.0001s00055					
Dusal.0002s00001					
Dusal.0002s00002					
Dusal.0002s00003					
Dusal.0002s00004					
Dusal.0002s00005					
Dusal.0002s00006					
Dusal.0002s00008					
Dusal.0002s00010					
Dusal.0002s00017					
Dusal.0002s00018					
Dusal.0002s00019					
Dusal.0002s00022					
Dusal.0002s00023					
Dusal.0002s00024					
Dusal.0002s00026					
Dusal.0002s00027					
Dusal.0002s00028					
Dusal.0002s00029					
Dusal.0002s00031					
Dusal.0002s00039					
Dusal.0002s00040					
Dusal.0002s00041					
Dusal.0002s00042					
Dusal.0002s00043					
Dusal.0002s00045					
Dusal.0002s00048					
Dusal.0002s00050					
Dusal.0002s00051					
Dusal.0002s00053					
Dusal.0002s00054					
Dusal.0002s00055					
Dusal.0002s00056					
Dusal.0002s00058					
Dusal.0002s00059					
Dusal.0002s00060					
Dusal.0002s00061					
Dusal.0002s00062					
Dusal.0002s00072					
Dusal.0002s00073					
Dusal.0002s00074					
Dusal.0002s00075					
Dusal.0002s00076					
Dusal.0002s00078					
Dusal.0002s00079					
Dusal.0002s00080					
Dusal.0002s00082					
Dusal.0002s00084					
Dusal.0002s00085					
Dusal.0002s00086					
Dusal.0002s00087					
Dusal.0002s00088					
Dusal.0003s00001					
Dusal.0003s00002					
Dusal.0003s00003					
Dusal.0003s00005					
Dusal.0003s00006					
Dusal.0003s00007					
Dusal.0003s00008					
Dusal.0003s00010					
Dusal.0003s00011					
Dusal.0003s00012					
Dusal.0003s00013					
Dusal.0003s00014					
Dusal.0003s00015					
Dusal.0003s00016					
Dusal.0003s00017					
Dusal.0003s00018					
Dusal.0003s00020					
Dusal.0003s00022					
Dusal.0003s00023					
Dusal.0003s00024					
Dusal.0003s00029					
Dusal.0003s00031					
Dusal.0003s00032					
Dusal.0003s00033					
Dusal.0003s00034					
Dusal.0003s00037					
Dusal.0003s00042					
Dusal.0003s00043					
Dusal.0003s00045					
Dusal.0003s00046					
Dusal.0003s00049					
Dusal.0003s00050					
Dusal.0003s00053					
Dusal.0003s00054					
Dusal.0003s00055					
Dusal.0003s00056					
Dusal.0003s00057					
Dusal.0003s00058					
Dusal.0003s00060					
Dusal.0003s00061					
Dusal.0003s00062					
Dusal.0003s00065					
Dusal.0004s00001					
Dusal.0004s00002					
Dusal.0004s00005					
Dusal.0004s00008					
Dusal.0004s00009					
Dusal.0004s00015					
Dusal.0004s00016					
Dusal.0004s00018					
Dusal.0004s00019					
Dusal.0004s00022					
Dusal.0004s00023					
Dusal.0004s00024					
Dusal.0004s00025					
Dusal.0004s00027					
Dusal.0004s00028					
Dusal.0004s00029					
Dusal.0004s00030					
Dusal.0004s00032					
Dusal.0004s00033					
Dusal.0004s00034					
Dusal.0004s00036					
Dusal.0004s00037					
Dusal.0004s00038					
Dusal.0004s00039					
Dusal.0004s00040					
Dusal.0004s00041					
Dusal.0004s00042					
Dusal.0004s00043					
Dusal.0004s00044					
Dusal.0004s00046					
Dusal.0004s00047					
Dusal.0004s00048					
Dusal.0004s00050					
Dusal.0004s00051					
Dusal.0004s00052					
Dusal.0004s00054					
Dusal.0004s00056					
Dusal.0004s00057					
Dusal.0004s00058					
Dusal.0004s00060					
Dusal.0004s00061					
Dusal.0004s00062					
Dusal.0004s00064					
Dusal.0004s00065					
Dusal.0004s00066					
Dusal.0004s00067					
Dusal.0004s00068					
Dusal.0004s00070					
Dusal.0004s00071					
Dusal.0004s00072					
Dusal.0004s00073					
Dusal.0004s00075					
Dusal.0005s00001					
Dusal.0005s00002					
Dusal.0005s00004					
Dusal.0005s00005					
Dusal.0005s00006					
Dusal.0005s00009					
Dusal.0005s00010					
Dusal.0005s00014					
Dusal.0005s00016					
Dusal.0005s00017					
Dusal.0005s00018					
Dusal.0005s00020					
Dusal.0005s00022					
Dusal.0005s00023					
Dusal.0005s00024					
Dusal.0005s00025					
Dusal.0005s00030					
Dusal.0005s00031					
Dusal.0005s00034					
Dusal.0005s00035					
Dusal.0005s00036					
Dusal.0005s00037					
Dusal.0005s00038					
Dusal.0005s00041					
Dusal.0005s00043					
Dusal.0005s00044					
Dusal.0005s00045					
Dusal.0005s00046					
Dusal.0005s00049					
Dusal.0005s00050					
Dusal.0005s00051					
Dusal.0005s00052					
Dusal.0006s00001					
Dusal.0006s00002					
Dusal.0006s00003					
Dusal.0006s00004					
Dusal.0006s00005					
Dusal.0006s00006					
Dusal.0006s00007					
Dusal.0006s00008					
Dusal.0006s00009					
Dusal.0006s00010					
Dusal.0006s00011					
Dusal.0006s00012					
Dusal.0006s00013					
Dusal.0006s00014					
Dusal.0006s00015					
Dusal.0006s00016					
Dusal.0006s00018					
Dusal.0006s00019					
Dusal.0006s00021					
Dusal.0006s00022					
Dusal.0006s00023					
Dusal.0006s00024					
Dusal.0006s00025					
Dusal.0006s00026					
Dusal.0006s00027					
Dusal.0006s00028					
Dusal.0006s00030					
Dusal.0006s00031					
Dusal.0006s00032					
Dusal.0006s00033					
Dusal.0006s00035					
Dusal.0006s00036					
Dusal.0006s00037					
Dusal.0006s00038					
Dusal.0006s00039					
Dusal.0006s00040					
Dusal.0006s00042					
Dusal.0006s00043					
Dusal.0006s00045					
Dusal.0006s00046					
Dusal.0006s00048					
Dusal.0006s00050					
Dusal.0006s00051					
Dusal.0006s00052					
Dusal.0006s00053					
Dusal.0006s00054					
Dusal.0006s00056					
Dusal.0006s00057					
Dusal.0006s00058					
Dusal.0006s00059					
Dusal.0006s00060					
Dusal.0007s00002					
Dusal.0007s00004					
Dusal.0007s00007					
Dusal.0007s00008					
Dusal.0007s00009					
Dusal.0007s00010					
Dusal.0007s00011					
Dusal.0007s00014					
Dusal.0007s00015					
Dusal.0007s00017					
Dusal.0007s00018					
Dusal.0007s00019					
Dusal.0007s00020					
Dusal.0007s00021					
Dusal.0007s00023					
Dusal.0007s00024					
Dusal.0007s00025					
Dusal.0007s00026					
Dusal.0007s00031					
Dusal.0007s00033					
Dusal.0007s00034					
Dusal.0007s00035					
Dusal.0007s00036					
Dusal.0007s00038					
Dusal.0007s00040					
Dusal.0007s00043					
Dusal.0007s00045					
Dusal.0007s00049					
Dusal.0007s00051					
Dusal.0007s00052					
Dusal.0008s00001					
Dusal.0008s00003					
Dusal.0008s00004					
Dusal.0008s00005					
Dusal.0008s00006					
Dusal.0008s00008					
Dusal.0008s00009					
Dusal.0008s00010					
Dusal.0008s00011					
Dusal.0008s00012					
Dusal.0008s00013					
Dusal.0008s00014					
Dusal.0008s00015					
Dusal.0008s00016					
Dusal.0008s00018					
Dusal.0008s00019					
Dusal.0008s00021					
Dusal.0008s00022					
Dusal.0008s00024					
Dusal.0008s00026					
Dusal.0008s00027					
Dusal.0008s00028					
Dusal.0008s00031					
Dusal.0008s00032					
Dusal.0008s00034					
Dusal.0008s00035					
Dusal.0008s00037					
Dusal.0008s00040					
Dusal.0009s00001					
Dusal.0009s00003					
Dusal.0009s00005					
Dusal.0009s00007					
Dusal.0009s00009					
Dusal.0009s00010					
Dusal.0009s00012					
Dusal.0009s00013					
Dusal.0009s00014					
Dusal.0009s00015					
Dusal.0009s00016					
Dusal.0009s00018					
Dusal.0009s00019					
Dusal.0009s00021					
Dusal.0009s00022					
Dusal.0009s00023					
Dusal.0009s00024					
Dusal.0009s00025					
Dusal.0009s00026					
Dusal.0009s00027					
Dusal.0009s00030					
Dusal.0009s00033					
Dusal.0009s00034					
Dusal.0009s00035					
Dusal.0009s00036					
Dusal.0009s00037					
Dusal.0009s00038					
Dusal.0009s00039					
Dusal.0009s00040					
Dusal.0009s00041					
Dusal.0009s00042					
Dusal.0009s00043					
Dusal.0009s00046					
Dusal.0009s00047					
Dusal.0009s00048					
Dusal.0009s00050					
Dusal.0009s00051					
Dusal.0009s00052					
Dusal.0009s00053					
Dusal.0010s00001					
Dusal.0010s00002					
Dusal.0010s00003					
Dusal.0010s00007					
Dusal.0010s00010					
Dusal.0010s00011					
Dusal.0010s00012					
Dusal.0010s00014					
Dusal.0010s00016					
Dusal.0010s00018					
Dusal.0010s00019					
Dusal.0010s00021					
Dusal.0010s00022					
Dusal.0010s00023					
Dusal.0010s00024					
Dusal.0010s00025					
Dusal.0010s00028					
Dusal.0010s00029					
Dusal.0010s00030					
Dusal.0010s00031					
Dusal.0010s00032					
Dusal.0010s00033					
Dusal.0010s00034					
Dusal.0010s00036					
Dusal.0010s00037					
Dusal.0010s00038					
Dusal.0010s00039					
Dusal.0010s00040					
Dusal.0010s00042					
Dusal.0010s00045					
Dusal.0010s00047					
Dusal.0010s00050					
Dusal.0011s00001					
Dusal.0011s00002					
Dusal.0011s00003					
Dusal.0011s00006					
Dusal.0011s00007					
Dusal.0011s00008					
Dusal.0011s00009					
Dusal.0011s00010					
Dusal.0011s00011					
Dusal.0011s00012					
Dusal.0011s00013					
Dusal.0011s00014					
Dusal.0011s00017					
Dusal.0011s00019					
Dusal.0011s00021					
Dusal.0011s00023					
Dusal.0011s00024					
Dusal.0011s00025					
Dusal.0011s00030					
Dusal.0011s00031					
Dusal.0011s00033					
Dusal.0011s00034					
Dusal.0011s00035					
Dusal.0011s00036					
Dusal.0011s00037					
Dusal.0011s00038					
Dusal.0011s00039					
Dusal.0011s00041					
Dusal.0011s00043					
Dusal.0011s00044					
Dusal.0011s00045					
Dusal.0011s00046					
Dusal.0011s00047					
Dusal.0011s00048					
Dusal.0011s00049					
Dusal.0011s00050					
Dusal.0011s00052					
Dusal.0011s00053					
Dusal.0011s00054					
Dusal.0011s00055					
Dusal.0012s00001					
Dusal.0012s00002					
Dusal.0012s00003					
Dusal.0012s00004					
Dusal.0012s00005					
Dusal.0012s00006					
Dusal.0012s00007					
Dusal.0012s00008					
Dusal.0012s00009					
Dusal.0012s00010					
Dusal.0012s00011					
Dusal.0012s00012					
Dusal.0012s00013					
Dusal.0012s00014					
Dusal.0012s00015					
Dusal.0012s00016					
Dusal.0012s00017					
Dusal.0012s00018					
Dusal.0012s00019					
Dusal.0012s00020					
Dusal.0012s00021					
Dusal.0012s00022					
Dusal.0012s00027					
Dusal.0012s00028					
Dusal.0012s00029					
Dusal.0012s00030					
Dusal.0012s00031					
Dusal.0012s00032					
Dusal.0012s00033					
Dusal.0012s00034					
Dusal.0012s00035					
Dusal.0012s00037					
Dusal.0012s00038					
Dusal.0012s00039					
Dusal.0012s00040					
Dusal.0012s00041					
Dusal.0012s00042					
Dusal.0012s00043					
Dusal.0012s00044					
Dusal.0012s00045					
Dusal.0012s00046					
Dusal.0012s00047					
Dusal.0012s00050					
Dusal.0012s00051					
Dusal.0012s00052					
Dusal.0012s00053					
Dusal.0012s00054					
Dusal.0012s00055					
Dusal.0012s00056					
Dusal.0013s00001					
Dusal.0013s00004					
Dusal.0013s00005					
Dusal.0013s00006					
Dusal.0013s00007					
Dusal.0013s00008					
Dusal.0013s00009					
Dusal.0013s00010					
Dusal.0013s00011					
Dusal.0013s00014					
Dusal.0013s00015					
Dusal.0013s00019					
Dusal.0013s00021					
Dusal.0013s00022					
Dusal.0013s00023					
Dusal.0013s00024					
Dusal.0013s00025					
Dusal.0013s00026					
Dusal.0013s00028					
Dusal.0013s00029					
Dusal.0013s00030					
Dusal.0013s00034					
Dusal.0013s00036					
Dusal.0014s00001					
Dusal.0014s00002					
Dusal.0014s00003					
Dusal.0014s00005					
Dusal.0014s00006					
Dusal.0014s00007					
Dusal.0014s00008					
Dusal.0014s00009					
Dusal.0014s00010					
Dusal.0014s00012					
Dusal.0014s00014					
Dusal.0014s00016					
Dusal.0014s00017					
Dusal.0014s00018					
Dusal.0014s00019					
Dusal.0014s00020					
Dusal.0014s00021					
Dusal.0014s00022					
Dusal.0014s00023					
Dusal.0014s00024					
Dusal.0014s00026					
Dusal.0014s00028					
Dusal.0014s00030					
Dusal.0014s00032					
Dusal.0014s00033					
Dusal.0014s00035					
Dusal.0014s00036					
Dusal.0014s00037					
Dusal.0014s00038					
Dusal.0014s00039					
Dusal.0014s00040					
Dusal.0014s00041					
Dusal.0014s00042					
Dusal.0014s00043					
Dusal.0014s00044					
Dusal.0014s00045					
Dusal.0014s00046					
Dusal.0014s00047					
Dusal.0014s00048					
Dusal.0014s00051					
Dusal.0014s00052					
Dusal.0014s00053					
Dusal.0014s00054					
Dusal.0014s00055					
Dusal.0014s00056					
Dusal.0014s00057					
Dusal.0014s00058					
Dusal.0014s00059					
Dusal.0015s00001					
Dusal.0015s00002					
Dusal.0015s00003					
Dusal.0015s00004					
Dusal.0015s00005					
Dusal.0015s00007					
Dusal.0015s00008					
Dusal.0015s00009					
Dusal.0015s00012					
Dusal.0015s00013					
Dusal.0015s00014					
Dusal.0015s00015					
Dusal.0015s00016					
Dusal.0015s00017					
Dusal.0015s00018					
Dusal.0015s00020					
Dusal.0015s00023					
Dusal.0015s00024					
Dusal.0015s00025					
Dusal.0015s00026					
Dusal.0015s00027					
Dusal.0015s00028					
Dusal.0015s00029					
Dusal.0015s00031					
Dusal.0015s00033					
Dusal.0015s00034					
Dusal.0015s00035					
Dusal.0015s00037					
Dusal.0015s00039					
Dusal.0015s00044					
Dusal.0016s00001					
Dusal.0016s00002					
Dusal.0016s00003					
Dusal.0016s00004					
Dusal.0016s00005					
Dusal.0016s00007					
Dusal.0016s00008					
Dusal.0016s00009					
Dusal.0016s00010					
Dusal.0016s00011					
Dusal.0016s00012					
Dusal.0016s00013					
Dusal.0016s00014					
Dusal.0016s00015					
Dusal.0016s00016					
Dusal.0016s00020					
Dusal.0016s00021					
Dusal.0016s00025					
Dusal.0016s00026					
Dusal.0016s00030					
Dusal.0016s00031					
Dusal.0016s00032					
Dusal.0016s00036					
Dusal.0016s00037					
Dusal.0016s00038					
Dusal.0016s00039					
Dusal.0016s00040					
Dusal.0016s00041					
Dusal.0016s00044					
Dusal.0017s00001					
Dusal.0017s00002					
Dusal.0017s00003					
Dusal.0017s00004					
Dusal.0017s00006					
Dusal.0017s00007					
Dusal.0017s00008					
Dusal.0017s00009					
Dusal.0017s00010					
Dusal.0017s00012					
Dusal.0017s00013					
Dusal.0017s00014					
Dusal.0017s00016					
Dusal.0017s00017					
Dusal.0017s00018					
Dusal.0017s00019					
Dusal.0017s00020					
Dusal.0017s00021					
Dusal.0017s00023					
Dusal.0017s00024					
Dusal.0017s00025					
Dusal.0017s00028					
Dusal.0017s00029					
Dusal.0017s00030					
Dusal.0017s00031					
Dusal.0017s00033					
Dusal.0017s00034					
Dusal.0017s00035					
Dusal.0017s00036					
Dusal.0017s00037					
Dusal.0017s00038					
Dusal.0018s00001					
Dusal.0018s00002					
Dusal.0018s00003					
Dusal.0018s00004					
Dusal.0018s00005					
Dusal.0018s00006					
Dusal.0018s00008					
Dusal.0018s00009					
Dusal.0018s00010					
Dusal.0018s00011					
Dusal.0018s00012					
Dusal.0018s00013					
Dusal.0018s00014					
Dusal.0018s00015					
Dusal.0018s00016					
Dusal.0018s00017					
Dusal.0018s00019					
Dusal.0018s00020					
Dusal.0018s00022					
Dusal.0018s00024					
Dusal.0018s00025					
Dusal.0018s00026					
Dusal.0018s00027					
Dusal.0018s00028					
Dusal.0018s00029					
Dusal.0018s00032					
Dusal.0018s00033					
Dusal.0018s00034					
Dusal.0018s00036					
Dusal.0018s00037					
Dusal.0018s00039					
Dusal.0018s00040					
Dusal.0018s00042					
Dusal.0018s00043					
Dusal.0018s00045					
Dusal.0018s00048					
Dusal.0018s00049					
Dusal.0018s00050					
Dusal.0018s00051					
Dusal.0019s00001					
Dusal.0019s00003					
Dusal.0019s00004					
Dusal.0019s00006					
Dusal.0019s00007					
Dusal.0019s00008					
Dusal.0019s00010					
Dusal.0019s00012					
Dusal.0019s00014					
Dusal.0019s00015					
Dusal.0019s00016					
Dusal.0019s00017					
Dusal.0019s00019					
Dusal.0019s00020					
Dusal.0019s00021					
Dusal.0019s00023					
Dusal.0019s00024					
Dusal.0019s00028					
Dusal.0019s00029					
Dusal.0019s00030					
Dusal.0019s00031					
Dusal.0019s00032					
Dusal.0019s00034					
Dusal.0019s00035					
Dusal.0020s00001					
Dusal.0020s00002					
Dusal.0020s00004					
Dusal.0020s00005					
Dusal.0020s00006					
Dusal.0020s00007					
Dusal.0020s00008					
Dusal.0020s00011					
Dusal.0020s00013					
Dusal.0020s00015					
Dusal.0020s00016					
Dusal.0020s00019					
Dusal.0020s00020					
Dusal.0020s00022					
Dusal.0020s00023					
Dusal.0020s00024					
Dusal.0020s00026					
Dusal.0020s00030					
Dusal.0020s00031					
Dusal.0020s00032					
Dusal.0020s00033					
Dusal.0020s00034					
Dusal.0020s00037					
Dusal.0020s00038					
