Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
MicpuC2.EuGene.0000020459	GO:0055114 GO:0016491 GO:0010181	K00327	KOG1158	1.6.2.4	PTHR19384 PTHR19384:SF85	PF00175 PF00258 PF00667
MicpuC2.gw1.1.619.1	GO:0006468 GO:0004672 GO:0051304 GO:0007093 GO:0004712	K08866	KOG0198	2.7.12.1	PTHR22974 PTHR22974:SF21	PF07714
MicpuC2.EuGene.0000020491	GO:0055085 GO:0016021		KOG2533		PTHR11662 PTHR11662:SF272	PF07690
MicpuC2.EuGene.0000020493	GO:0005789	K13249	KOG1631		PTHR12924 PTHR12924:SF0	PF03896
MicpuC2.EuGene.0000020497	GO:0009058 GO:0005524 GO:0016874			6.3.2.8	PTHR23135 PTHR23135:SF5	PF01225 PF02875 PF08245
MicpuC2.EuGene.0000020517	GO:0003723					PF00013
MicpuC2.EuGene.0000020519	GO:0006367 GO:0005634	K03135			PTHR13218	PF04719
MicpuC2.EuGene.0000020572	GO:0005515 GO:0003676	K14411	KOG0149		PTHR24012 PTHR24012:SF478	PF00397 PF00076
MicpuC2.EuGene.0000020578	GO:0030170 GO:0009058	K10206	KOG0257	2.6.1.83	PTHR11751 PTHR11751:SF376	PF00155
MicpuC2.EuGene.0000020591	GO:0006352 GO:0005669	K03126			PTHR12264 PTHR12264:SF21	PF03847
MicpuC2.EuGene.0000020597	GO:0005515					PF01833
MicpuC2.EuGene.0000020603	GO:0005524 GO:0003676	K14778	KOG0340	3.6.4.13	PTHR24031 PTHR24031:SF302	PF00271 PF00270
MicpuC2.EuGene.0000020604	GO:0051603 GO:0005839 GO:0004298	K02725	KOG0863	3.4.25.1	PTHR11599 PTHR11599:SF12	PF00227
MicpuC2.EuGene.0000020620	GO:0005524		KOG2383	2.7.1.1	PTHR12169	PF03969
MicpuC2.EuGene.0000020621	GO:0016020				PTHR13018 PTHR13018:SF40	PF02714
MicpuC2.EuGene.0000020622	GO:0005515				PTHR23308	PF00498
MicpuC2.EuGene.0000020653	GO:0005515	K00558		2.1.1.37	PTHR10629 PTHR10629:SF11	PF00628 PF00145
MicpuC2.EuGene.0000020676	GO:0034464	K19398	KOG3679		PTHR20991 PTHR20991:SF0	PF14728 PF14727
MicpuC2.EuGene.0000020679	GO:0003824	K05288	KOG2126	3.6.1.9	PTHR23071 PTHR23071:SF1	PF01663
MicpuC2.EuGene.0000020685	GO:0008176 GO:0006400		KOG3115	2.1.1.33	PTHR24015	PF01535 PF12854 PF02390
MicpuC2.EuGene.0000020690	GO:0003723 GO:0003729	K18710			PTHR17408 PTHR17408:SF0	PF15247
MicpuC2.EuGene.0000020701	GO:0005515 GO:0035556 GO:0007165 GO:0006629 GO:0004435	K05857		3.1.4.11	PTHR10336 PTHR10336:SF36	PF00168 PF00387 PF00388
MicpuC2.EuGene.0000020704	GO:0015074 GO:0006313 GO:0003677					PF01498
MicpuC2.EuGene.0000020706	GO:0055114 GO:0009396 GO:0004488 GO:0003824		KOG0089	3.5.4.9 1.5.1.5	PTHR10025 PTHR10025:SF36	PF00763 PF02882
MicpuC2.EuGene.0000020714	GO:0009058 GO:0005524			6.3.2.9	PTHR23135 PTHR23135:SF2	PF08245
MicpuC2.EuGene.0000020717	GO:0055085 GO:0016021		KOG0254		PTHR23518 PTHR23518:SF2	PF07690
MicpuC2.EuGene.0000020719	GO:0055085 GO:0016020 GO:0015297 GO:0006855		KOG1347		PTHR11206 PTHR11206:SF94	PF01554
MicpuC2.EuGene.0000020725	GO:0006351 GO:0003899 GO:0003677 GO:0005634 GO:0032549	K03002		2.7.7.6	PTHR20856 PTHR20856:SF5	PF04561 PF06883 PF04560 PF04565 PF04563 PF00562
MicpuC2.EuGene.0000020728	GO:0006457 GO:0003755 GO:0000413		KOG0881	5.2.1.8	PTHR11071 PTHR11071:SF236	PF00160
MicpuC2.EuGene.0000020737	GO:0016829 GO:0008152	K01714		4.3.3.7	PTHR12128 PTHR12128:SF15	PF00701
MicpuC2.gw1.3.605.1	GO:0050662 GO:0003824	K07071	KOG3019	4.1.1.35	PTHR11092 PTHR11092:SF1	PF08338 PF01370
MicpuC2.EuGene.0000020751	GO:0030170 GO:0009058		KOG1357	2.3.1.50	PTHR13693 PTHR13693:SF3	PF00155
MicpuC2.EuGene.0000020753	GO:0006807 GO:0004356	K01915		6.3.1.2	PTHR20852 PTHR20852:SF14	PF00120 PF12437
MicpuC2.EuGene.0000020760	GO:0016757 GO:0006486 GO:0003980	K11718			PTHR11226 PTHR11226:SF0	PF01501 PF06427
MicpuC2.EuGene.0000020761	GO:0005515		KOG1285	1.13.11.51	PTHR10543 PTHR10543:SF37	PF13417 PF03055
MicpuC2.EuGene.0000020774	GO:0055114 GO:0016491 GO:0008152	K00128	KOG2456	1.2.1.5	PTHR11699 PTHR11699:SF15	PF00171
MicpuC2.EuGene.0000020781	GO:0005515				PTHR14344	PF00400
MicpuC2.EuGene.0000020788	GO:0030246				PTHR12223 PTHR12223:SF30	PF00139
MicpuC2.EuGene.0000020793	GO:0046983					PF00010
MicpuC2.EuGene.0000020805	GO:0042765 GO:0016255					PF10510
MicpuC2.EuGene.0000020813	GO:0005525	K06943			PTHR11702 PTHR11702:SF28	PF06858
MicpuC2.EuGene.0000020846	GO:0006355 GO:0005667 GO:0003700	K06620	KOG2577		PTHR12081 PTHR12081:SF18	PF02319 PF16421
MicpuC2.EuGene.0000030038	GO:0005634	K12873	KOG3404		PTHR19411	PF01125
MicpuC2.EuGene.0000030053	GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF242	PF12777 PF12775 PF12780 PF12781 PF12774 PF08393 PF03028
MicpuC2.gw1.14.154.1	GO:0016765	K11778	KOG1602	2.5.1.87	PTHR10291	PF01255
MicpuC2.EuGene.0000030056	GO:0006511	K14016	KOG1816		PTHR12555	PF03152
MicpuC2.EuGene.0000030057	GO:0005524 GO:0003676	K12811		3.6.4.13	PTHR24031 PTHR24031:SF25	PF00271 PF00270
MicpuC2.EuGene.0000030066	GO:0005886 GO:0004252 GO:0008233 GO:0006508				PTHR33209 PTHR33209:SF2	PF08496 PF01343
MicpuC2.EuGene.0000030099	GO:0008080			2.3.1.4		PF13508
MicpuC2.EuGene.0000030104	GO:0009982 GO:0009451 GO:0003723 GO:0001522			5.4.99.28 3.5.4.26	PTHR11079 PTHR11079:SF79	PF00849
MicpuC2.EuGene.0000030114	GO:0046034 GO:0033178 GO:0005524 GO:0046961 GO:0046933 GO:0045261 GO:0015986	K02132		3.6.3.14	PTHR15184 PTHR15184:SF3	PF02874 PF00306 PF00006
MicpuC2.EuGene.0000030115	GO:0008408 GO:0006139 GO:0003676			3.6.4.12	PTHR13620 PTHR13620:SF0	PF01612
MicpuC2.EuGene.0000030142	GO:0002949				PTHR33540 PTHR33540:SF2	PF02367
MicpuC2.EuGene.0000030144	GO:0003824 GO:0006470 GO:0004722	K17499	KOG0699	3.1.3.16	PTHR13832 PTHR13832:SF217	PF00481
MicpuC2.EuGene.0000030150	GO:0008270			6.3.2.19	PTHR23012	PF12906
MicpuC2.EuGene.0000030153	GO:0005524 GO:0006508 GO:0004222	K03798			PTHR23076 PTHR23076:SF33	PF00004 PF01434
MicpuC2.EuGene.0000030158	GO:0043565 GO:0008270 GO:0006355 GO:0003700				PTHR10071	PF00320
MicpuC2.EuGene.0000030162	GO:0005634			3.1.13.4		PF04857
MicpuC2.EuGene.0000030163	GO:0005634	K01148		3.1.13.4	PTHR15092	PF04857
MicpuC2.EuGene.0000030181	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14006			PTHR11141	PF04810 PF00626 PF04815 PF08033 PF04811
MicpuC2.EuGene.0000030196	GO:0005515				PTHR18849	PF13855
MicpuC2.EuGene.0000030203	GO:0055085 GO:0016020 GO:0006821 GO:0005247	K05016	KOG0474		PTHR11689	PF00654
MicpuC2.EuGene.0000030241	GO:0046961 GO:0046933 GO:0045261 GO:0015986	K02134	KOG1758		PTHR13822 PTHR13822:SF7	PF02823
MicpuC2.EuGene.0000030243	GO:0005515				PTHR31350 PTHR31350:SF1	PF12937 PF13369
MicpuC2.EuGene.0000030244	GO:0016020				PTHR13018 PTHR13018:SF5	PF02714
MicpuC2.EuGene.0000030246	GO:0005515					PF00646 PF03372
MicpuC2.EuGene.0000030253	GO:0006508 GO:0005622 GO:0004198		KOG3078	2.7.4.3	PTHR23117 PTHR23117:SF13	PF00648 PF00406 PF00625
MicpuC2.EuGene.0000030258	GO:0008033 GO:0004809 GO:0003723	K00555		2.1.1.216	PTHR10631 PTHR10631:SF3	PF02005
MicpuC2.EuGene.0000030264	GO:0006376 GO:0005685 GO:0003729		KOG0796		PTHR12375	PF03194
MicpuC2.EuGene.0000030265	GO:0046872 GO:0003723			3.5.2.6	PTHR11203 PTHR11203:SF22	PF07521 PF00753
MicpuC2.EuGene.0000030271	GO:0033063 GO:0006281 GO:0003677 GO:0000724	K10869	KOG1434 KOG1564	3.6.1.8	PTHR22942 PTHR22942:SF15	PF13481
MicpuC2.EuGene.0000030279	GO:0016788 GO:0006886 GO:0006505			3.1.1.3	PTHR31934 PTHR31934:SF3	PF07819
MicpuC2.EuGene.0000030294	GO:0008270 GO:0005634 GO:0003677				PTHR12396 PTHR12396:SF0	PF07496 PF01429
MicpuC2.EuGene.0000030303	GO:0008270 GO:0005622 GO:0005515				PTHR31319	PF00643 PF06203
MicpuC2.EuGene.0000030306	GO:0005524 GO:0004797	K00857	KOG3125	2.7.1.21	PTHR11441 PTHR11441:SF0	PF00265
MicpuC2.EuGene.0000030318	GO:0055114 GO:0020037 GO:0006979 GO:0004601	K00434		1.11.1.11	PTHR31356 PTHR31356:SF4	PF00141
MicpuC2.EuGene.0000030348	GO:0016757 GO:0016021		KOG4748	2.4.2.39	PTHR31306	PF05637
MicpuC2.EuGene.0000030356	GO:0008168 GO:0006412 GO:0005507				PTHR21320 PTHR21320:SF0	PF09243
MicpuC2.EuGene.0000030374	GO:0005515	K09553			PTHR22904	PF00515 PF13414
MicpuC2.EuGene.0000030381	GO:0005515	K12865	KOG3427		PTHR21737 PTHR21737:SF3	PF00397
MicpuC2.EuGene.0000030387	GO:0016567 GO:0004842 GO:0005515		KOG0266	2.7.11.7	PTHR22844	PF13570 PF04564 PF00400
MicpuC2.EuGene.0000030406	GO:0006749	K00681	KOG2410	3.4.19.13	PTHR11686 PTHR11686:SF8	PF01019
MicpuC2.EuGene.0000030424	GO:0006606 GO:0005737 GO:0005634 GO:0005515				PTHR23316 PTHR23316:SF18	PF16186 PF01749 PF00514
MicpuC2.EuGene.0000030427	GO:0055085 GO:0016020	K16052			PTHR30566 PTHR30566:SF5	PF00924
MicpuC2.EuGene.0000030443	GO:0008080	K14521		2.3.1.193	PTHR10925 PTHR10925:SF5	PF13725 PF08351 PF05127 PF13718
MicpuC2.EuGene.0000030459	GO:0042651 GO:0015979 GO:0009654 GO:0009523	K03541				PF04725
MicpuC2.EuGene.0000030474	GO:0005515 GO:0006508 GO:0004252		KOG1320	3.4.21.107	PTHR22939 PTHR22939:SF81	PF13180 PF00089
MicpuC2.EuGene.0000030510	GO:0046872 GO:0000166 GO:0030001	K17686		3.6.3.4 3.6.3.54	PTHR24093 PTHR24093:SF50	PF12710 PF00122 PF00403
MicpuC2.EuGene.0000030511	GO:0016787 GO:0005524 GO:0003677		KOG0330	3.6.4.13	PTHR24031 PTHR24031:SF247	PF04851 PF00271
MicpuC2.EuGene.0000030514	GO:0016020	K06816			PTHR11884 PTHR11884:SF1	PF00839
MicpuC2.EuGene.0000030515	GO:0005515			2.1.1.43	PTHR12350 PTHR12350:SF19	PF00856
MicpuC2.EuGene.0000030532	GO:0055085 GO:0016020 GO:0015297 GO:0006855		KOG1347		PTHR11206	PF01554
MicpuC2.EuGene.0000030538	GO:0005515					PF00240
MicpuC2.EuGene.0000030542	GO:0045454		KOG2667		PTHR10984 PTHR10984:SF37	PF00085 PF13850 PF07970
MicpuC2.EuGene.0000030551	GO:0019538 GO:0016887 GO:0005524	K03695			PTHR11638 PTHR11638:SF121	PF02861 PF07728 PF10431 PF00004
MicpuC2.EuGene.0000030554	GO:0055114 GO:0051537 GO:0016491				PTHR21496 PTHR21496:SF0	PF00355
MicpuC2.EuGene.0000030563	GO:0005524 GO:0003676	K15271	KOG0345	3.6.4.12	PTHR24031 PTHR24031:SF122	PF00271 PF00270 PF02889
MicpuC2.EuGene.0000030568	GO:0005515					PF00498
MicpuC2.EuGene.0000030573	GO:0003677					PF00046
MicpuC2.EuGene.0000030609	GO:0003676	K11093	KOG0113		PTHR13952 PTHR13952:SF5	PF00076 PF12220
MicpuC2.EuGene.0000030610	GO:0055114 GO:0009165 GO:0006545 GO:0004146 GO:0006231 GO:0004799	K13998		1.5.1.3 2.1.1.45	PTHR11548 PTHR11548:SF2	PF00186 PF00303
MicpuC2.EuGene.0000030611	GO:0016491 GO:0008152		KOG1208	1.1.1.300	PTHR24320	PF00106
MicpuC2.EuGene.0000030624	GO:0016021 GO:0016020					PF00892
MicpuC2.EuGene.0000030674	GO:0055114 GO:0008113 GO:0030091 GO:0016671 GO:0006979	K07304		1.8.4.11	PTHR10173 PTHR10173:SF6	PF01625
MicpuC2.EuGene.0000030688	GO:0005634 GO:0005524 GO:0004386 GO:0003723 GO:0003676	K16911	KOG0331	3.6.4.13	PTHR24031 PTHR24031:SF155	PF08152 PF00271 PF00270
MicpuC2.EuGene.0000030690	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257	PF07714
MicpuC2.EuGene.0000030692	GO:0005515				PTHR16056 PTHR16056:SF3	PF13181
MicpuC2.EuGene.0000030693	GO:0042765 GO:0016255	K05292	KOG2407		PTHR12959 PTHR12959:SF11	PF04113
MicpuC2.EuGene.0000030722	GO:0005524 GO:0003677	K03657	KOG2108	3.6.4.12	PTHR11070 PTHR11070:SF7	PF13538 PF13245
MicpuC2.EuGene.0000030727	GO:0050662 GO:0003824		KOG4288		PTHR12126 PTHR12126:SF1	PF01370
MicpuC2.EuGene.0000030754	GO:0046933 GO:0015986	K02137	KOG1662	3.6.3.14	PTHR11910 PTHR11910:SF1	PF00213
MicpuC2.EuGene.0000030765	GO:0008270					PF12906
MicpuC2.EuGene.0000030774	GO:0003676					PF01918
MicpuC2.EuGene.0000030783	GO:0031145 GO:0030071 GO:0005680	K03351			PTHR13260	PF12894 PF12896
MicpuC2.EuGene.0000030792	GO:0042254 GO:0001522	K14763			PTHR31633	PF04410
MicpuC2.EuGene.0000030837	GO:0055085 GO:0016021	K13754			PTHR12266	PF01699
MicpuC2.EuGene.0000030855	GO:0007076	K06677	KOG0414		PTHR14222 PTHR14222:SF2	PF12922 PF12717
MicpuC2.EuGene.0000030869	GO:0016787 GO:0005524 GO:0003677 GO:0008270	K10841	KOG1001	3.6.4.12	PTHR10799 PTHR10799:SF679	PF04851 PF00641 PF00271
MicpuC2.EuGene.0000030872	GO:0006468 GO:0005524 GO:0004672		KOG1164	2.7.11.1	PTHR11909 PTHR11909:SF146	PF00069
MicpuC2.EuGene.0000030882	GO:0016459 GO:0003774				PTHR34969	PF06017
MicpuC2.EuGene.0000030901	GO:0055114 GO:0016491				PTHR30468 PTHR30468:SF2	PF02668
MicpuC2.EuGene.0000030909	GO:0005515 GO:0005524				PTHR23069	PF13191 PF00439 PF00004
MicpuC2.gw1.8.296.1	GO:0007049		KOG2983		PTHR15323 PTHR15323:SF6	PF07065
MicpuC2.EuGene.0000030928	GO:0008152 GO:0004807		KOG1643	5.3.1.1	PTHR21139	PF08450 PF00121
MicpuC2.EuGene.0000030951	GO:0008270 GO:0003676 GO:0008033 GO:0004526 GO:0000049			3.1.26.5	PTHR33992	PF00098 PF00825
MicpuC2.EuGene.0000030964	GO:0016846 GO:0008152				PTHR33337 PTHR33337:SF4	PF04828
MicpuC2.EuGene.0000030973	GO:0005515	K11649	KOG1279		PTHR12802 PTHR12802:SF41	PF00249 PF04433 PF16495 PF16496
MicpuC2.EuGene.0000030985	GO:0055114 GO:0016491 GO:0008270	K00121		1.1.1.284 3.1.2.12	PTHR11695 PTHR11695:SF269	PF08240 PF00107 PF00756
MicpuC2.EuGene.0000030989	GO:0032784 GO:0006357	K11292			PTHR10145 PTHR10145:SF6	PF14635 PF14878 PF14633
MicpuC2.EuGene.0000031004	GO:0003824 GO:0008295 GO:0006597 GO:0004014	K01581	KOG0622	4.1.1.17 4.1.1.50	PTHR11482 PTHR11482:SF6	PF00278 PF02784 PF01536
MicpuC2.EuGene.0000031013	GO:0019205 GO:0006139 GO:0005524	K13800	KOG3079	2.7.4.14	PTHR23359 PTHR23359:SF107	PF00406
MicpuC2.EuGene.0000031019	GO:0005515 GO:0006468 GO:0004672 GO:0005524	K16196	KOG0198	2.7.11.1	PTHR11042 PTHR11042:SF90	PF13393 PF05773 PF07714 PF00069
MicpuC2.EuGene.0000031021	GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG0500		PTHR10217	PF00520
MicpuC2.EuGene.0000040021	GO:0055085 GO:0016021	K08175			PTHR23121 PTHR23121:SF9	PF07690
MicpuC2.EuGene.0000040024	GO:0005525	K07955	KOG0075		PTHR11711	PF00025
MicpuC2.gw1.1.636.1	GO:0003824			3.1.3.16	PTHR12320 PTHR12320:SF7	PF07228
MicpuC2.EuGene.0000040027	GO:0016021				PTHR10783 PTHR10783:SF46	PF03124
MicpuC2.EuGene.0000040052	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K14713			PTHR16950 PTHR16950:SF16	PF02535
MicpuC2.EuGene.0000040053	GO:0055085 GO:0022857 GO:0016021				PTHR23505 PTHR23505:SF12	PF00083
MicpuC2.EuGene.0000040066	GO:0005515 GO:0051013 GO:0008352 GO:0008017	K18643	KOG0277 KOG0279		PTHR19845 PTHR19845:SF0	PF00400
MicpuC2.EuGene.0000040076	GO:0055085 GO:0016020				PTHR30566 PTHR30566:SF5	PF00924
MicpuC2.EuGene.0000040096	GO:0006508 GO:0004197				PTHR31810	PF00656
MicpuC2.EuGene.0000040105	GO:0030983 GO:0006298 GO:0005524	K08736			PTHR11361 PTHR11361:SF34	PF05188 PF01624 PF05192 PF00488
MicpuC2.EuGene.0000040120	GO:0055085 GO:0016021				PTHR20772	PF07690
MicpuC2.EuGene.0000040130	GO:0008173 GO:0006396			2.1.1.35	PTHR11061 PTHR11061:SF25	PF12847 PF05958
MicpuC2.EuGene.0000040134	GO:0006950					PF00582
MicpuC2.EuGene.0000040135	GO:0006950					PF00582
MicpuC2.EuGene.0000040138	GO:0006529 GO:0004066			6.3.5.4		PF00733
MicpuC2.EuGene.0000040143	GO:0016757	K03846	KOG2515	2.4.1.259 2.4.1.261	PTHR22760 PTHR22760:SF2	PF03901
MicpuC2.EuGene.0000040160	GO:0016787			3.2.1.55		PF00149
MicpuC2.EuGene.0000040169	GO:0003677 GO:0005515			2.1.1.43	PTHR22884	PF01388 PF00856
MicpuC2.EuGene.0000040198	GO:0055114 GO:0016020 GO:0003885 GO:0050660 GO:0016491	K00225	KOG4730	1.3.2.3	PTHR13878 PTHR13878:SF37	PF04030 PF01565
MicpuC2.EuGene.0000040228	GO:0006396	K11087	KOG3428		PTHR23338	PF01423
MicpuC2.EuGene.0000040230	GO:0016020 GO:0006886	K08493	KOG1666		PTHR21230 PTHR21230:SF26	PF12352 PF05008
MicpuC2.EuGene.0000040241	GO:0055114 GO:0016491 GO:0008152 GO:0015930 GO:0006807 GO:0016638 GO:0006537	K00264		1.4.1.14	PTHR11938 PTHR11938:SF1	PF14691 PF07992 PF01493 PF04898 PF01645 PF00310
MicpuC2.EuGene.0000040264	GO:0055114 GO:0050662 GO:0016491			1.5.1.22	PTHR38015	PF02317
MicpuC2.EuGene.0000040271	GO:0005515	K14964			PTHR10598 PTHR10598:SF0	PF00628
MicpuC2.EuGene.0000040281	GO:0016020 GO:0000271					PF01943
MicpuC2.EuGene.0000040288	GO:0055085 GO:0016020 GO:0006814 GO:0005215				PTHR10283 PTHR10283:SF76	PF00939
MicpuC2.EuGene.0000040293	GO:0003676			3.4.19.12 3.4.22.69		PF00575
MicpuC2.EuGene.0000040333	GO:0016787	K14379		3.1.3.2	PTHR10161 PTHR10161:SF20	PF00149
MicpuC2.EuGene.0000040345	GO:0008408 GO:0006139 GO:0003676				PTHR24198	PF12796 PF01612
MicpuC2.EuGene.0000040347	GO:0006355 GO:0005667 GO:0003700 GO:0007049	K04683			PTHR12548	PF02319 PF08781
MicpuC2.EuGene.0000040363	GO:0008270 GO:0005515				PTHR24365 PTHR24365:SF315	PF13639
MicpuC2.EuGene.0000040369	GO:0005509		KOG0027 KOG0034		PTHR23056 PTHR23056:SF4	PF13833 PF13202
MicpuC2.EuGene.0000040371	GO:0005515					PF00612
MicpuC2.EuGene.0000040391	GO:0006412 GO:0005840 GO:0003735	K02892			PTHR12059 PTHR12059:SF5	PF00276
MicpuC2.EuGene.0000040395	GO:0003676 GO:0006351 GO:0003899	K03015	KOG3298	2.7.7.6	PTHR12709 PTHR12709:SF4	PF00575 PF03876
MicpuC2.EuGene.0000040402	GO:0005515	K10752	KOG0264		PTHR22850 PTHR22850:SF85	PF12265 PF00400
MicpuC2.EuGene.0000040415	GO:0046872 GO:0005524				PTHR11353 PTHR11353:SF57	PF00339 PF01363
MicpuC2.EuGene.0000040423	GO:0055085 GO:0046873 GO:0030001 GO:0016020			3.6.3.2	PTHR21535 PTHR21535:SF33	PF01544
MicpuC2.EuGene.0000040456	GO:0005515		KOG4579		PTHR23155	PF13855
MicpuC2.EuGene.0000040479	GO:0008270					PF07496 PF00855
MicpuC2.EuGene.0000040482	GO:0046872				PTHR13763	PF00097
MicpuC2.EuGene.0000040487	GO:0000266	K17969	KOG3364		PTHR13247 PTHR13247:SF0	PF14853
MicpuC2.EuGene.0000040488	GO:0008234 GO:0006508		KOG1542	3.4.22.41	PTHR12411	PF08246 PF00112
MicpuC2.EuGene.0000040489	GO:0055085	K15275	KOG1580 KOG1581		PTHR10778 PTHR10778:SF10	PF08449
MicpuC2.EuGene.0000040491	GO:0006529 GO:0004066					PF00733
MicpuC2.EuGene.0000040492	GO:0016773 GO:0005975 GO:0016857		KOG3111	5.1.3.1	PTHR10196 PTHR10196:SF59	PF00370 PF02782 PF00834
MicpuC2.EuGene.0000040493	GO:0016021 GO:0006810				PTHR31585 PTHR31585:SF0	PF03092
MicpuC2.EuGene.0000040499	GO:0055114 GO:0016491			1.14.11.2	PTHR12907	PF13640
MicpuC2.EuGene.0000040504	GO:0006260 GO:0005634	K03505			PTHR14303 PTHR14303:SF0	PF04081
MicpuC2.gw1.1.641.1	GO:0006284	K10773		3.2.2.27	PTHR10359 PTHR10359:SF31	PF00730
MicpuC2.EuGene.0000040517	GO:0033179 GO:0015078	K02153	KOG3500		PTHR12263	PF05493
MicpuC2.EuGene.0000040534	GO:0008270 GO:0009972 GO:0004126	K01489	KOG0833	3.5.4.5	PTHR11644 PTHR11644:SF2	PF00383 PF08211
MicpuC2.EuGene.0000040537	GO:0005524 GO:0003676	K18655	KOG0332	3.6.4.13	PTHR24031 PTHR24031:SF318	PF00271 PF00270
MicpuC2.EuGene.0000040541	GO:0007275				PTHR31675 PTHR31675:SF8	PF04690
MicpuC2.EuGene.0000040544	GO:0046872					PF00642
MicpuC2.EuGene.0000040569	GO:0006281 GO:0004518	K15338		3.1.16.1	PTHR11081	PF00752 PF00867
MicpuC2.EuGene.0000040571	GO:0016592 GO:0006357	K15156			PTHR12809 PTHR12809:SF2	PF08638
MicpuC2.EuGene.0000040586	GO:0016020 GO:0009765	K08907			PTHR21649	PF00504
MicpuC2.EuGene.0000040589	GO:0016021 GO:0015700 GO:0015105		KOG2639		PTHR10283 PTHR10283:SF67	PF02040
MicpuC2.EuGene.0000040604	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01880		6.1.1.14	PTHR10745 PTHR10745:SF0	PF00458 PF00587 PF03129
MicpuC2.EuGene.0000040653	GO:0033897 GO:0003723	K01166		3.1.27.1		PF00445
MicpuC2.EuGene.0000040672	GO:0045892 GO:0005634	K15181			PTHR12144 PTHR12144:SF0	PF04858
MicpuC2.EuGene.0000040680	GO:0044237	K00899	KOG1468	5.3.1.23 2.7.1.100	PTHR34273 PTHR34273:SF1	PF01636 PF01008
MicpuC2.EuGene.0000040684	GO:0008152 GO:0003824	K00142	KOG4649		PTHR24096 PTHR24096:SF190	PF13360 PF00501
MicpuC2.EuGene.0000040699	GO:0046961 GO:0046933 GO:0015986 GO:0000275	K02135	KOG3495	3.6.3.14	PTHR12448	PF04627
MicpuC2.EuGene.0000040702	GO:0005515 GO:0016787 GO:0005524 GO:0003677	K10896	KOG0354	3.6.4.13	PTHR14025 PTHR14025:SF20	PF00628 PF00271 PF04851
MicpuC2.EuGene.0000040704	GO:0000287	K01601			PTHR23321 PTHR23321:SF19	PF00016
MicpuC2.EuGene.0000040708	GO:0008270 GO:0005515				PTHR14155	PF13639
MicpuC2.EuGene.0000040718	GO:0005815 GO:0000922 GO:0000226	K16572	KOG4344		PTHR19302 PTHR19302:SF33	PF04130
MicpuC2.EuGene.0000040719	GO:0006508 GO:0004176 GO:0046872				PTHR23327 PTHR23327:SF9	PF02190 PF00097
MicpuC2.EuGene.0000040720	GO:0055114 GO:0009396 GO:0004488 GO:0003824		KOG0089	3.5.4.9 1.5.1.5	PTHR10025	PF00763 PF02882
MicpuC2.EuGene.0000040729	GO:0046933 GO:0015986	K02113	KOG1662	3.6.3.14	PTHR11910 PTHR11910:SF7	PF00213
MicpuC2.EuGene.0000040737	GO:0055114 GO:0016491			1.14.11.7	PTHR14650 PTHR14650:SF1	PF13640
MicpuC2.EuGene.0000040740	GO:0016772					PF07959
MicpuC2.EuGene.0000040741	GO:0016772	K00976		2.7.7.30	PTHR15045	PF07959
MicpuC2.EuGene.0000040761	GO:0045454		KOG1672		PTHR21148 PTHR21148:SF11	PF00085
MicpuC2.EuGene.0000040764	GO:0016787 GO:0005524 GO:0003677	K10877	KOG0390	3.6.4.12	PTHR10799	PF04851 PF00271
MicpuC2.EuGene.0000040777	GO:0008173 GO:0006396 GO:0003723		KOG0839	2.1.1.34	PTHR12029 PTHR12029:SF11	PF00588
MicpuC2.EuGene.0000040785	GO:0016021 GO:0016020				PTHR12715 PTHR12715:SF8	PF00892
MicpuC2.EuGene.0000040799	GO:0016787 GO:0008152			3.1.1.1	PTHR23024	PF07859
MicpuC2.EuGene.0000040800	GO:0016787 GO:0008152					PF07859
MicpuC2.EuGene.0000040813	GO:0006468 GO:0005524 GO:0004672		KOG0583	2.7.11.1	PTHR24362	PF00069
MicpuC2.EuGene.0000040815	GO:0042128 GO:0055114 GO:0030151 GO:0016491	K10534	KOG0535	1.7.1.1	PTHR19372 PTHR19372:SF7	PF00174 PF03404
MicpuC2.EuGene.0000050007	GO:0006412 GO:0005840 GO:0005622 GO:0003735			1.4.3.3	PTHR14503	PF00468
MicpuC2.EuGene.0000050018	GO:0006265 GO:0005694 GO:0003916 GO:0003677 GO:0003917	K03168	KOG1956	5.99.1.2	PTHR11390 PTHR11390:SF27	PF01396 PF00505 PF13368 PF01751 PF01131
MicpuC2.EuGene.0000050034	GO:0008168	K14850		2.1.1.287	PTHR12787 PTHR12787:SF0	PF05148
MicpuC2.EuGene.0000050037	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157		PTHR24305 PTHR24305:SF59	PF00067
MicpuC2.EuGene.0000050071	GO:0006397 GO:0003676	K12822			PTHR18806 PTHR18806:SF4	PF01480 PF00076
MicpuC2.EuGene.0000050078	GO:0008080			2.3.1.48	PTHR23091 PTHR23091:SF255	PF00583
MicpuC2.EuGene.0000050082	GO:0006412 GO:0005840 GO:0005622 GO:0003735		KOG0009		PTHR12650	PF00312 PF04758
