Naga_101577g2	NGA_2123800
Naga_100013g2	NGA_0545500
Naga_100013g1	NGA_2062000
Naga_100100g24	NGA_2124200
Naga_100100g23	NGA_2049900
Naga_100100g23	NGA_0483700
Naga_100100g22	NGA_2025800
Naga_100100g21	NGA_0209201
Naga_100100g21	NGA_0248420
Naga_100100g20	NGA_2040910
Naga_100100g19	NGA_0116102
Naga_100100g18	NGA_0468200
Naga_100100g17	NGA_2100500
Naga_100100g15	NGA_0450000
Naga_100100g14	NGA_0419000
Naga_100100g13	NGA_0168102
Naga_100100g12	NGA_0414800
Naga_100100g11	NGA_0404000
Naga_100100g10	NGA_0559400
Naga_100100g9	NGA_0480100
Naga_100100g8	NGA_2017600
Naga_100100g7	NGA_0191400
Naga_100100g4	NGA_0184400
Naga_100100g3	NGA_0318500
Naga_100100g2	NGA_0090400
Naga_100100g1	NGA_0467800
Naga_100321g1	NGA_0623100
Naga_100321g3	NGA_2100500
Naga_100321g4	NGA_0436800
Naga_100321g5	NGA_2085200
Naga_100321g6	NGA_0345402
Naga_100210g2	NGA_0484202
Naga_100210g4	NGA_0701300
Naga_100210g5	NGA_0486900
Naga_100210g6	NGA_0191100
Naga_100210g7	NGA_0606700
Naga_100210g8	NGA_0085600
Naga_100210g9	NGA_0318500
Naga_100210g10	NGA_0131002
Naga_100210g11	NGA_2071820
Naga_100210g12	NGA_0476801
Naga_100210g13	NGA_0709000
Naga_100026g62	NGA_0334300
Naga_100026g61	NGA_2038700
Naga_100026g60	NGA_0437010
Naga_100026g59	NGA_0703000
Naga_100026g58	NGA_0449410
Naga_100026g57	NGA_2079000
Naga_100026g56	NGA_0434010
Naga_100026g55	NGA_0713900
Naga_100026g54	NGA_2093500
Naga_100026g53	NGA_0679600
Naga_100026g52	NGA_0387000
Naga_100026g51	NGA_0445110
Naga_100026g50	NGA_2009500
Naga_100026g49	NGA_0462800
Naga_100026g48	NGA_0711800
Naga_100026g47	NGA_2036500
Naga_100026g46	NGA_2095500
Naga_100026g45	NGA_2070400
Naga_100026g44	NGA_0385720
Naga_100026g43	NGA_0169200
Naga_100026g42	NGA_0680800
Naga_100026g41	NGA_0456200
Naga_100026g40	NGA_0082300
Naga_100026g39	NGA_0713700
Naga_100026g38	NGA_0304920
Naga_100026g37	NGA_0373320
Naga_100026g36	NGA_2046400
Naga_100026g35	NGA_0304502
Naga_100026g34	NGA_0306302
Naga_100026g33	NGA_0450900
Naga_100026g32	NGA_0307202
Naga_100026g31	NGA_0182300
Naga_100026g30	NGA_2044520
Naga_100026g29	NGA_0514900
Naga_100026g28	NGA_2120320
Naga_100026g27	NGA_2025800
Naga_100026g26	NGA_0649200
Naga_100026g25	NGA_2079700
Naga_100026g24	NGA_0196200
Naga_100026g23	NGA_0727000
Naga_100026g22	NGA_0729200
Naga_100026g21	NGA_2104600
Naga_100026g20	NGA_2084600
Naga_100026g18	NGA_2028120
Naga_100026g17	NGA_0227500
Naga_100026g16	NGA_0110802
Naga_100026g15	NGA_0185210
Naga_100026g14	NGA_0208801
Naga_100026g13	NGA_0111202
Naga_100026g12	NGA_2020200
Naga_100026g11	NGA_0168402
Naga_100026g10	NGA_0167902
Naga_100026g9	NGA_0168202
Naga_100026g8	NGA_0167802
Naga_100026g7	NGA_0168102
Naga_100026g6	NGA_0167720
Naga_100026g5	NGA_0009902
Naga_100026g4	NGA_0479700
Naga_100026g3	NGA_0479700
Naga_100026g2	NGA_0479300
Naga_100026g1	NGA_0008102
Naga_100003g182	NGA_0452500
Naga_100003g181	NGA_0467800
Naga_100003g180	NGA_2084600
Naga_100003g179	NGA_0685500
Naga_100003g178	NGA_0115502
Naga_100003g177	NGA_0112200
Naga_100003g176	NGA_0207000
Naga_100003g174	NGA_0404100
Naga_100003g173	NGA_0198500
Naga_100003g172	NGA_0603000
Naga_100003g171	NGA_0224100
Naga_100003g170	NGA_0694400
Naga_100003g169	NGA_0112000
Naga_100003g168	NGA_0386900
Naga_100003g167	NGA_0696900
Naga_100003g166	NGA_0204200
Naga_100003g165	NGA_0547000
Naga_100003g164	NGA_0115020
Naga_100003g163	NGA_0373310
Naga_100003g162	NGA_0679600
Naga_100003g162	NGA_0679600
Naga_100003g161	NGA_0605600
Naga_100003g160	NGA_0468800
Naga_100003g159	NGA_0138600
Naga_100003g158	NGA_2075500
Naga_100003g157	NGA_0730500
Naga_100003g156	NGA_0373902
Naga_100003g153	NGA_0679600
Naga_100003g153	NGA_0679600
Naga_100003g152	NGA_2009600
Naga_100003g151	NGA_0491200
Naga_100003g150	NGA_2083300
Naga_100003g149	NGA_0514600
Naga_100003g148	NGA_0491910
Naga_100003g147	NGA_0024302
Naga_100003g146	NGA_0455700
Naga_100003g145	NGA_0396800
Naga_100003g144	NGA_0002202
Naga_100003g143	NGA_2037300
Naga_100003g142	NGA_2088200
Naga_100003g141	NGA_0471400
Naga_100003g140	NGA_0710200
Naga_100003g139	NGA_0605600
Naga_100003g138	NGA_0368300
Naga_100003g137	NGA_2076800
Naga_100003g136	NGA_2063600
Naga_100003g135	NGA_0587900
Naga_100003g134	NGA_0412602
Naga_100003g133	NGA_0679600
Naga_100003g132	NGA_0476201
Naga_100003g131	NGA_0713400
Naga_100003g130	NGA_0126400
Naga_100003g128	NGA_0443200
Naga_100003g127	NGA_2064900
Naga_100003g126	NGA_0701600
Naga_100003g121	NGA_0700700
Naga_100003g119	NGA_2080900
Naga_100003g118	NGA_2093800
Naga_100003g117	NGA_2120400
Naga_100003g116	NGA_0367500
Naga_100003g115	NGA_2080000
Naga_100003g113	NGA_0346920
Naga_100003g111	NGA_2004420
Naga_100003g111	NGA_2004420
Naga_100003g108	NGA_0331200
Naga_100003g106	NGA_0387700
Naga_100003g105	NGA_0618600
Naga_100003g104	NGA_0334800
Naga_100003g103	NGA_0115802
Naga_100003g102	NGA_2013710
Naga_100003g101	NGA_2083900
Naga_100003g100	NGA_0190200
Naga_100003g98	NGA_2086300
Naga_100003g97	NGA_0450700
Naga_100003g96	NGA_2024300
Naga_100003g95	NGA_0227500
Naga_100003g94	NGA_0130520
Naga_100003g94	NGA_0130600
Naga_100003g93	NGA_2065900
Naga_100003g91	NGA_2079000
Naga_100003g90	NGA_0207100
Naga_100003g89	NGA_0217700
Naga_100003g88	NGA_2004700
Naga_100003g87	NGA_2023110
Naga_100003g87	NGA_2023110
Naga_100003g86	NGA_0694300
Naga_100003g85	NGA_2040600
Naga_100003g84	NGA_0468900
Naga_100003g83	NGA_0602310
Naga_100003g81	NGA_0728200
Naga_100003g80	NGA_0334500
Naga_100003g79	NGA_0477710
Naga_100003g78	NGA_0705800
Naga_100003g77	NGA_0429800
Naga_100003g76	NGA_0187500
Naga_100003g75	NGA_0491200
Naga_100003g74	NGA_0525500
Naga_100003g73	NGA_0170000
Naga_100003g72	NGA_0730200
Naga_100003g71	NGA_2028220
Naga_100003g69	NGA_2083300
Naga_100003g68	NGA_0646100
Naga_100003g67	NGA_0593700
Naga_100003g64	NGA_0463500
Naga_100003g63	NGA_0237810
Naga_100003g62	NGA_2066510
Naga_100003g61	NGA_0382700
Naga_100003g60	NGA_0434400
Naga_100003g59	NGA_0082300
Naga_100003g58	NGA_0679600
Naga_100003g57	NGA_0058102
Naga_100003g56	NGA_0334300
Naga_100003g55	NGA_2031820
Naga_100003g54	NGA_0361402
Naga_100003g53	NGA_0720700
Naga_100003g52	NGA_0358500
Naga_100003g51	NGA_0186100
Naga_100003g50	NGA_2096420
Naga_100003g49	NGA_0377900
Naga_100003g48	NGA_0719900
Naga_100003g47	NGA_2047520
Naga_100003g46	NGA_2114600
Naga_100003g45	NGA_0185220
Naga_100003g44	NGA_0703000
Naga_100003g42	NGA_0375102
Naga_100003g41	NGA_0473510
Naga_100003g40	NGA_0127202
Naga_100003g39	NGA_0330600
Naga_100003g38	NGA_0419000
Naga_100003g37	NGA_0624200
Naga_100003g36	NGA_2032900
Naga_100003g35	NGA_0230500
Naga_100003g34	NGA_2110300
Naga_100003g33	NGA_2093500
Naga_100003g32	NGA_2065400
Naga_100003g31	NGA_0579020
Naga_100003g30	NGA_2087900
Naga_100003g29	NGA_0220110
Naga_100003g28	NGA_0160400
Naga_100003g26	NGA_2094500
Naga_100003g25	NGA_0147400
Naga_100003g23	NGA_2030900
Naga_100003g22	NGA_0622800
Naga_100003g21	NGA_0211101
Naga_100003g20	NGA_0623100
Naga_100003g19	NGA_2006700
Naga_100003g17	NGA_2013200
Naga_100003g14	NGA_2040600
Naga_100003g14	NGA_2040600
Naga_100003g11	NGA_2026500
Naga_100003g10	NGA_2013600
Naga_100003g9	NGA_0616120
Naga_100003g8	NGA_0640610
Naga_100003g7	NGA_0236620
Naga_100003g6	NGA_0731210
Naga_100003g2	NGA_0679600
Naga_100003g1	NGA_0402700
Naga_100090g22	NGA_2033700
Naga_100090g21	NGA_0481100
Naga_100090g20	NGA_0480900
Naga_100090g19	NGA_0481000
Naga_100090g18	NGA_0481200
Naga_100090g17	NGA_0726700
Naga_100090g16	NGA_0726700
Naga_100090g15	NGA_0726600
Naga_100090g14	NGA_0709510
Naga_100090g13	NGA_2013900
Naga_100090g12	NGA_0230400
Naga_100090g11	NGA_0237900
Naga_100090g9	NGA_0446101
Naga_100090g8	NGA_2031300
Naga_100090g8	NGA_2031300
Naga_100090g7	NGA_0219720
Naga_100090g7	NGA_0219720
Naga_100090g6	NGA_0456400
Naga_100090g5	NGA_0318400
Naga_100090g4	NGA_0456400
Naga_100090g3	NGA_0602100
Naga_100090g2	NGA_0456500
Naga_100090g1	NGA_0545700
Naga_100096g1	NGA_0475100
Naga_100096g4	NGA_0475300
Naga_100096g5	NGA_0571220
Naga_100096g6	NGA_0497210
Naga_100096g7	NGA_0387800
Naga_100096g8	NGA_2009500
Naga_100096g10	NGA_0484202
Naga_100096g11	NGA_0217200
Naga_100096g12	NGA_0334500
Naga_100096g13	NGA_0319600
Naga_100096g14	NGA_0229800
Naga_100096g15	NGA_2027700
Naga_100096g16	NGA_2086400
Naga_100096g17	NGA_0627220
Naga_100096g18	NGA_0182300
Naga_100096g19	NGA_0085300
Naga_100096g20	NGA_0499301
Naga_100096g21	NGA_0210100
Naga_100096g22	NGA_2006800
Naga_100096g23	NGA_0468500
Naga_100096g24	NGA_0641500
Naga_100115g2	NGA_0473510
Naga_100115g3	NGA_0434301
Naga_100115g4	NGA_2064400
Naga_100115g6	NGA_0405100
Naga_100115g7	NGA_2080900
Naga_100115g10	NGA_0243500
Naga_100115g8	NGA_0444300
Naga_100115g11	NGA_0724100
Naga_100115g12	NGA_0709510
Naga_100115g13	NGA_0401010
Naga_100115g14	NGA_0207400
Naga_100115g16	NGA_2056800
Naga_100115g17	NGA_0418320
Naga_100115g18	NGA_0468900
Naga_100115g19	NGA_0463900
Naga_100115g20	NGA_0232801
Naga_100115g22	NGA_0467800
Naga_101927g2	NGA_0202220
Naga_100746g1	NGA_0702700
Naga_100746g2	NGA_2099800
Naga_100746g3	NGA_0147700
Naga_100746g3	NGA_0707300
Naga_102881g1	NGA_2075200
Naga_100332g1	NGA_0690200
Naga_100332g2	NGA_0690100
Naga_100332g3	NGA_0136900
Naga_100332g4	NGA_0224202
Naga_101103g1	NGA_0500200
Naga_101103g2	NGA_0594200
Naga_100541g1	NGA_0679600
Naga_100541g2	NGA_0593600
Naga_100541g3	NGA_0594100
Naga_100541g4	NGA_0717400
Naga_100541g5	NGA_0379800
Naga_100541g6	NGA_0377000
Naga_100994g2	NGA_0074400
Naga_100994g1	NGA_0594000
Naga_100994g1	NGA_0594000
Naga_102904g1	NGA_0623600
Naga_101095g1	NGA_0593900
Naga_101095g1	NGA_0593900
Naga_100878g5	NGA_0220120
Naga_100878g4	NGA_0473010
Naga_100878g3	NGA_0112300
Naga_100878g1	NGA_0578302
Naga_100310g1	NGA_0225300
Naga_100310g2	NGA_0463500
Naga_100310g4	NGA_0593700
Naga_100310g5	NGA_0593800
Naga_100310g6	NGA_0524800
Naga_100310g7	NGA_2018200
Naga_100258g6	NGA_0495700
Naga_100258g5	NGA_0496000
Naga_100258g5	NGA_0496000
Naga_100258g4	NGA_0495900
Naga_100258g3	NGA_0674500
Naga_100258g2	NGA_0674000
Naga_100258g1	NGA_0674100
Naga_100193g1	NGA_0025720
Naga_100193g2	NGA_0674600
Naga_100193g3	NGA_0685000
Naga_100193g4	NGA_0673800
Naga_100193g5	NGA_0706000
Naga_100193g6	NGA_0674700
Naga_100193g6	NGA_0674700
Naga_100193g7	NGA_0673910
Naga_100193g8	NGA_0368700
Naga_100729g3	NGA_0211800
Naga_100729g2	NGA_0211800
Naga_100729g1	NGA_0211700
Naga_100805g1	NGA_0679600
Naga_102099g1	NGA_0719700
Naga_100758g1	NGA_0207100
Naga_100758g2	NGA_0674310
Naga_101255g1	NGA_0497600
Naga_101255g2	NGA_0194700
Naga_101255g3	NGA_0701100
Naga_100173g1	NGA_0190500
Naga_100173g2	NGA_0726700
Naga_100173g3	NGA_0353800
Naga_100173g4	NGA_0115900
Naga_100173g5	NGA_2116320
Naga_100173g6	NGA_0679600
Naga_100173g6	NGA_0679600
Naga_100173g7	NGA_0702100
Naga_100173g8	NGA_0190300
Naga_100173g9	NGA_2073200
Naga_100173g10	NGA_0579020
Naga_100173g10	NGA_0579020
Naga_100173g11	NGA_0377900
Naga_100173g12	NGA_0699400
Naga_100170g11	NGA_0463900
Naga_100170g9	NGA_0419300
Naga_100170g8	NGA_0147700
Naga_100170g7	NGA_0208801
Naga_100170g6	NGA_0208701
Naga_100170g5	NGA_0419000
Naga_100170g4	NGA_0419600
Naga_100170g3	NGA_0419200
Naga_100170g2	NGA_0419500
Naga_100170g1	NGA_0064120
Naga_100889g1	NGA_0436200
Naga_100889g2	NGA_2099000
Naga_100889g4	NGA_0154920
Naga_100262g4	NGA_0167200
Naga_100262g3	NGA_0167400
Naga_100262g3	NGA_0167400
Naga_100262g2	NGA_0167300
Naga_100262g1	NGA_0318500
Naga_101028g1	NGA_0168900
Naga_101028g2	NGA_0195800
Naga_101028g3	NGA_0195700
Naga_100428g3	NGA_0715800
Naga_100428g2	NGA_0525500
Naga_100428g1	NGA_0607700
Naga_100651g4	NGA_0174000
Naga_100651g3	NGA_0427400
Naga_100651g2	NGA_0139300
Naga_100651g1	NGA_0380200
Naga_101209g3	NGA_2081700
Naga_101209g2	NGA_0686200
Naga_101315g2	NGA_2104800
Naga_101315g1	NGA_2069300
Naga_101329g1	NGA_2084300
Naga_101533g2	NGA_0686400
Naga_103701g1	NGA_0330900
Naga_101749g1	NGA_0702700
Naga_103746g1	NGA_0686200
Naga_102999g1	NGA_0225300
Naga_100415g5	NGA_2000720
Naga_100415g5	NGA_0406800
Naga_100415g4	NGA_0587500
Naga_100415g2	NGA_2085600
Naga_100986g3	NGA_0139600
Naga_100986g1	NGA_2069300
Naga_100945g1	NGA_0467800
Naga_101158g1	NGA_0691120
Naga_101158g2	NGA_0421700
Naga_101389g1	NGA_0486100
Naga_101389g1	NGA_0486100
Naga_100594g1	NGA_2090700
Naga_100594g2	NGA_0404200
Naga_100594g3	NGA_0404000
Naga_100594g4	NGA_2118600
Naga_102201g1	NGA_0467800
Naga_101245g2	NGA_0649400
Naga_101245g1	NGA_0403800
Naga_100778g1	NGA_0198900
Naga_100778g2	NGA_0449801
Naga_100778g3	NGA_0433200
Naga_100275g3	NGA_0444000
Naga_100275g2	NGA_2125000
Naga_100238g6	NGA_2085200
Naga_100238g5	NGA_0712200
Naga_100238g4	NGA_0238100
Naga_100238g3	NGA_0194700
Naga_100238g2	NGA_0459700
Naga_100238g1	NGA_0462220
Naga_102292g1	NGA_0367500
Naga_102493g1	NGA_0155600
Naga_101942g1	NGA_2074600
Naga_100843g1	NGA_2102700
Naga_100843g2	NGA_0112700
Naga_100843g3	NGA_0187400
Naga_101378g2	NGA_2019500
Naga_101378g1	NGA_0272302
Naga_102217g1	NGA_0205320
Naga_100077g1	NGA_0205900
Naga_100077g2	NGA_0109620
Naga_100077g3	NGA_0110402
Naga_100077g4	NGA_0110320
Naga_100077g5	NGA_0547400
Naga_100077g6	NGA_0546000
Naga_100077g7	NGA_0478710
Naga_100077g8	NGA_2057300
Naga_100077g9	NGA_0546700
Naga_100077g10	NGA_0729200
Naga_100077g11	NGA_0109720
Naga_100077g12	NGA_0110020
Naga_100077g14	NGA_0436800
Naga_100077g15	NGA_0437010
Naga_100077g16	NGA_0524500
Naga_100077g17	NGA_0232400
Naga_100077g18	NGA_0232600
Naga_100077g19	NGA_0728000
Naga_100430g4	NGA_0415200
Naga_100430g3	NGA_0147902
Naga_100430g2	NGA_0491400
Naga_100430g1	NGA_0318500
Naga_100189g12	NGA_2046100
Naga_100189g11	NGA_0524600
Naga_100189g10	NGA_0093910
Naga_100189g9	NGA_0703200
Naga_100189g8	NGA_2089820
Naga_100189g7	NGA_0419000
Naga_100189g6	NGA_2120020
Naga_100189g5	NGA_0437700
Naga_100189g4	NGA_0189801
Naga_100189g3	NGA_0683300
Naga_100189g2	NGA_2125200
Naga_100189g1	NGA_0546700
Naga_101268g2	NGA_0703900
Naga_101268g1	NGA_0384802
Naga_102066g1	NGA_0694800
Naga_100472g7	NGA_0439110
Naga_100472g6	NGA_0384502
Naga_100472g5	NGA_0384402
Naga_100472g4	NGA_0640700
Naga_100472g3	NGA_0724400
Naga_100472g2	NGA_0679300
Naga_100472g1	NGA_2033700
Naga_100057g34	NGA_0721800
Naga_100057g33	NGA_0721700
Naga_100057g32	NGA_0721600
Naga_100057g31	NGA_0720700
Naga_100057g30	NGA_2100500
Naga_100057g29	NGA_2093620
Naga_100057g28	NGA_2093620
Naga_100057g27	NGA_0705200
Naga_100057g26	NGA_0454400
Naga_100057g25	NGA_0691200
Naga_100057g24	NGA_0390400
Naga_100057g23	NGA_0414010
Naga_100057g23	NGA_0414010
Naga_100057g22	NGA_0428310
Naga_100057g20	NGA_2069500
Naga_100057g19	NGA_2093620
Naga_100057g18	NGA_2020020
Naga_100057g17	NGA_0332600
Naga_100057g16	NGA_0243500
Naga_100057g15	NGA_0358600
Naga_100057g14	NGA_2103100
Naga_100057g13	NGA_0690200
Naga_100057g12	NGA_0524400
Naga_100057g11	NGA_2094500
Naga_100057g10	NGA_0523801
Naga_100057g9	NGA_0524800
Naga_100057g6	NGA_0523700
Naga_100057g5	NGA_0524700
Naga_100057g4	NGA_0186100
Naga_100057g3	NGA_0524000
Naga_100057g2	NGA_0524500
Naga_100057g1	NGA_0524300
Naga_100053g1	NGA_0317900
Naga_100053g2	NGA_0225600
Naga_100053g4	NGA_0523600
Naga_100053g4	NGA_0523600
Naga_100053g5	NGA_0524200
Naga_100053g7	NGA_0424600
Naga_100053g8	NGA_0524600
Naga_100053g9	NGA_0195400
Naga_100053g10	NGA_0523400
Naga_100053g11	NGA_0523200
Naga_100053g12	NGA_2046300
Naga_100053g13	NGA_0412702
Naga_100053g15	NGA_0361302
Naga_100053g16	NGA_0679500
Naga_100053g17	NGA_0353800
Naga_100053g18	NGA_0361402
Naga_100053g19	NGA_2042120
Naga_100053g19	NGA_2042120
Naga_100053g21	NGA_2092600
Naga_100053g22	NGA_2093500
Naga_100053g23	NGA_0368900
Naga_100053g24	NGA_0390400
Naga_100053g24	NGA_2055900
Naga_100053g24	NGA_0467800
Naga_100053g25	NGA_2023110
Naga_100053g26	NGA_0484501
Naga_100053g27	NGA_0679600
Naga_100053g28	NGA_0191300
Naga_100053g29	NGA_0331500
Naga_100053g30	NGA_2068200
Naga_100053g31	NGA_2012900
Naga_100053g33	NGA_0626602
Naga_100053g32	NGA_0360510
Naga_100053g34	NGA_2019900
Naga_100053g35	NGA_0073400
Naga_100053g36	NGA_0434400
Naga_100053g37	NGA_0230500
Naga_100053g38	NGA_2007100
Naga_100053g38	NGA_2007100
Naga_100053g39	NGA_0484401
Naga_100053g40	NGA_0479900
Naga_101051g3	NGA_0480100
Naga_101051g1	NGA_2088400
Naga_100158g20	NGA_2000800
Naga_100158g19	NGA_0429300
Naga_100158g18	NGA_0393000
Naga_100158g17	NGA_0392110
Naga_100158g16	NGA_0393000
Naga_100158g15	NGA_0392002
Naga_100158g13	NGA_0392902
Naga_100158g12	NGA_0392400
Naga_100158g10	NGA_0363900
Naga_100158g9	NGA_0392200
Naga_100158g8	NGA_0392700
Naga_100158g7	NGA_0392800
Naga_100158g6	NGA_0392600
Naga_100158g5	NGA_0138002
Naga_100158g4	NGA_0392300
Naga_100158g3	NGA_2064620
Naga_100158g2	NGA_0640700
Naga_100158g1	NGA_0196000
Naga_100181g6	NGA_0127100
Naga_100181g5	NGA_0688900
Naga_100181g4	NGA_0159800
Naga_100181g3	NGA_0210500
Naga_100181g2	NGA_2115020
Naga_101027g2	NGA_0705800
Naga_101027g1	NGA_0386800
Naga_101087g2	NGA_0377000
Naga_101087g1	NGA_0694200
Naga_101654g1	NGA_0205102
Naga_101654g2	NGA_0367000
Naga_102672g1	NGA_2064400
Naga_100829g1	NGA_0134302
Naga_100829g2	NGA_0714310
Naga_100829g3	NGA_2123800
Naga_101647g1	NGA_2129500
Naga_101647g2	NGA_2046520
Naga_101163g2	NGA_0694800
Naga_102237g1	NGA_2053810
Naga_102812g1	NGA_0626400
Naga_102012g1	NGA_2088500
Naga_101964g1	NGA_0182300
Naga_102326g1	NGA_0163800
Naga_103480g1	NGA_2062900
Naga_101598g1	NGA_0679600
Naga_100460g1	NGA_0727000
Naga_100460g2	NGA_0220301
Naga_100460g3	NGA_2086900
Naga_100460g3	NGA_0425800
Naga_101285g1	NGA_0679800
Naga_101384g2	NGA_0687200
Naga_101384g1	NGA_0686400
Naga_101341g1	NGA_2038000
Naga_101341g2	NGA_0467800
Naga_101242g1	NGA_2038000
Naga_101622g1	NGA_0645500
Naga_101786g1	NGA_0645500
Naga_101374g1	NGA_2101500
Naga_101425g1	NGA_0706000
Naga_101425g2	NGA_0244200
Naga_101243g1	NGA_0126100
Naga_100966g2	NGA_0645300
Naga_100966g1	NGA_0467800
Naga_100830g1	NGA_0645700
Naga_100917g1	NGA_0645600
Naga_100856g1	NGA_0704200
Naga_100967g2	NGA_0436300
Naga_100967g1	NGA_0233401
Naga_101036g3	NGA_0645400
Naga_101036g1	NGA_2037700
Naga_100384g1	NGA_0516500
Naga_100384g2	NGA_0515400
Naga_100384g3	NGA_0639900
Naga_100604g1	NGA_0196200
Naga_100604g2	NGA_2068900
Naga_100604g2	NGA_0450800
Naga_100604g2	NGA_2068900
Naga_100604g2	NGA_0450800
Naga_100604g3	NGA_0622800
Naga_100436g2	NGA_0377000
Naga_100436g1	NGA_0679600
Naga_101592g1	NGA_2044000
Naga_101592g2	NGA_0476500
Naga_101010g1	NGA_0045802
Naga_102379g1	NGA_0706000
Naga_100493g2	NGA_0691300
Naga_100493g1	NGA_0396700
Naga_103208g1	NGA_2116210
Naga_100698g4	NGA_0626400
Naga_100698g2	NGA_0333700
Naga_100698g1	NGA_2079100
Naga_100687g1	NGA_0125800
Naga_101067g1	NGA_0173500
Naga_100905g3	NGA_0696800
Naga_100905g3	NGA_0696800
Naga_100905g3	NGA_0696800
Naga_100905g3	NGA_0696800
Naga_100905g2	NGA_0688900
Naga_100905g1	NGA_0703900
Naga_101381g1	NGA_0435500
Naga_100853g1	NGA_0393100
Naga_101650g2	NGA_2066600
Naga_101650g1	NGA_0649100
Naga_102019g1	NGA_0711400
Naga_100938g2	NGA_0692600
Naga_100938g1	NGA_2130220
Naga_101171g1	NGA_0446600
Naga_101171g2	NGA_0358600
Naga_100761g1	NGA_0454800
Naga_101469g2	NGA_2038000
Naga_101469g1	NGA_0455000
Naga_101614g1	NGA_2122300
Naga_101153g2	NGA_0605800
Naga_101153g1	NGA_0181100
Naga_101129g1	NGA_0180800
Naga_101129g2	NGA_0180900
Naga_102368g1	NGA_0680200
Naga_101101g2	NGA_0166300
Naga_101101g1	NGA_0192700
Naga_102334g1	NGA_2085300
Naga_101191g1	NGA_0252402
Naga_101053g2	NGA_0169900
Naga_101053g1	NGA_2050200
Naga_101525g2	NGA_2002000
Naga_101525g1	NGA_2056600
Naga_100586g4	NGA_0147700
Naga_100586g3	NGA_0169800
Naga_100586g2	NGA_2098520
Naga_100586g1	NGA_0168800
Naga_102791g1	NGA_0688900
Naga_101702g1	NGA_0568920
Naga_100102g1	NGA_2044000
Naga_100102g2	NGA_0449600
Naga_100102g3	NGA_0449700
Naga_100102g4	NGA_0449801
Naga_100102g5	NGA_0449410
Naga_100102g7	NGA_0452500
Naga_100102g6	NGA_0524000
Naga_100102g8	NGA_2120900
Naga_100102g9	NGA_0673120
Naga_100102g11	NGA_0688700
Naga_100102g12	NGA_0450600
Naga_100102g13	NGA_0679600
Naga_100102g15	NGA_0556900
Naga_100102g16	NGA_0373902
Naga_100102g17	NGA_2126300
Naga_100102g18	NGA_0588200
Naga_100102g19	NGA_0088800
Naga_100102g20	NGA_0577320
Naga_100396g1	NGA_0434010
Naga_100396g1	NGA_0709200
Naga_100396g2	NGA_2061100
Naga_100396g3	NGA_2008620
Naga_100396g4	NGA_2028700
Naga_100396g5	NGA_0577320
Naga_100184g1	NGA_0675110
Naga_100184g3	NGA_2101800
Naga_100184g4	NGA_0166120
Naga_100184g5	NGA_0485400
Naga_100184g6	NGA_0232801
Naga_101805g1	NGA_2112100
Naga_101732g1	NGA_0705800
Naga_100749g1	NGA_0713500
Naga_101189g1	NGA_0694200
Naga_101273g1	NGA_0389100
Naga_101273g2	NGA_2069300
Naga_100763g5	NGA_2045500
Naga_100763g3	NGA_2046700
Naga_100763g2	NGA_0154620
Naga_100763g1	NGA_0568820
Naga_100461g2	NGA_2117600
Naga_100461g3	NGA_2074200
Naga_101151g1	NGA_2012310
Naga_101356g2	NGA_0486100
Naga_101391g1	NGA_0470000
Naga_101176g1	NGA_0186100
Naga_101300g1	NGA_2027100
Naga_103945g1	NGA_0661600
Naga_101260g1	NGA_0497600
Naga_101809g1	NGA_0699100
Naga_101396g1	NGA_2098700
Naga_101147g2	NGA_0414600
Naga_101147g1	NGA_0683300
Naga_101679g2	NGA_0476801
Naga_101679g1	NGA_0195300
Naga_101175g1	NGA_0459000
Naga_102593g1	NGA_0731100
Naga_100702g1	NGA_0702100
Naga_100702g2	NGA_0368900
Naga_101697g1	NGA_2070910
Naga_101284g2	NGA_0436300
Naga_101284g1	NGA_2048100
Naga_101154g2	NGA_0118100
Naga_100625g2	NGA_0118000
Naga_100625g3	NGA_0695100
Naga_100764g4	NGA_0187400
Naga_100764g3	NGA_0695300
Naga_100764g2	NGA_0455900
Naga_100764g1	NGA_0502400
Naga_101054g2	NGA_0166500
Naga_100784g2	NGA_0118300
Naga_100784g1	NGA_0234300
Naga_101299g2	NGA_0405000
Naga_101299g1	NGA_0679600
Naga_101099g1	NGA_2096420
Naga_101485g1	NGA_0221100
Naga_101830g1	NGA_0221000
Naga_100320g1	NGA_0166600
Naga_100320g2	NGA_0727300
Naga_100320g3	NGA_0220902
Naga_100320g4	NGA_2096420
Naga_100185g11	NGA_2095800
Naga_100185g8	NGA_0603100
Naga_100185g7	NGA_0031802
Naga_100185g6	NGA_0645800
Naga_100185g5	NGA_2033700
Naga_100185g4	NGA_2018100
Naga_100185g3	NGA_0442320
Naga_100185g3	NGA_0442320
Naga_100185g2	NGA_0474700
Naga_100185g1	NGA_0726800
Naga_100328g4	NGA_0236620
Naga_100328g3	NGA_0479900
Naga_100328g2	NGA_0679600
Naga_100328g1	NGA_2068900
Naga_100438g5	NGA_2043000
Naga_100438g4	NGA_0703900
Naga_100438g3	NGA_0429500
Naga_100438g2	NGA_0076700
Naga_100438g1	NGA_0709520
Naga_100438g1	NGA_0187300
Naga_101709g1	NGA_0249020
Naga_100696g1	NGA_0170000
Naga_100696g2	NGA_0190500
Naga_100216g1	NGA_0717400
